"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        2804,      -8.997518686,       -12.1559494,      -12.70366258,      -14.50452642,      -9.929608723
          0,           0,        2805,      -8.997523436,      -12.15588872,      -12.70371615,      -14.50368805,      -9.929529215
          0,           0,        2806,      -8.997299444,       -12.1552835,      -12.70324652,      -14.50242989,      -9.929447649
          0,           0,        2807,      -8.996866382,      -12.15419747,      -12.70232998,      -14.50079833,       -9.92936415
          0,           0,        2808,      -8.996246503,       -12.1527006,      -12.70104787,      -14.49884428,      -9.929278906
          0,           0,        2809,      -8.995464116,      -12.15086672,      -12.69948398,      -14.49662164,      -9.929192071
          0,           0,        2810,      -8.994545038,      -12.14877135,      -12.69772217,      -14.49418587,      -9.929103835
          0,           0,        2811,      -8.993516058,      -12.14648969,      -12.69584444,      -14.49159261,      -9.929014359
          0,           0,        2812,      -8.992404436,      -12.14409503,       -12.6939294,      -14.48889657,      -9.928923866
          0,           0,        2813,      -8.991237419,      -12.14165744,      -12.69205111,      -14.48615057,      -9.928832565
          0,           0,        2814,      -8.990041838,      -12.13924282,      -12.69027836,      -14.48340478,      -9.928740636
          0,           0,        2815,      -8.988843724,       -12.1369123,      -12.68867424,      -14.48070617,      -9.928648295
          0,           0,        2816,      -8.987667987,      -12.13472179,      -12.68729594,      -14.47809812,       -9.92855575
          0,           0,        2817,       -8.98653818,      -12.13272189,      -12.68619483,      -14.47562023,      -9.928463256
          0,           0,        2818,      -8.985476258,      -12.13095785,      -12.68541663,       -14.4733081,         -9.928371
          0,           0,        2819,      -8.984502444,      -12.12946979,      -12.68500165,      -14.47119345,      -9.928279208
          0,           0,        2820,      -8.983635092,       -12.1282928,      -12.68498522,      -14.46930409,      -9.928188097
          0,           0,        2821,       -8.98289062,      -12.12745732,      -12.68539796,      -14.46766407,      -9.928097916
          0,           0,        2822,      -8.982283447,       -12.1269894,       -12.6862662,      -14.46629379,      -9.928008846
          0,           0,        2823,      -8.981825986,      -12.12691099,      -12.68761231,      -14.46521023,      -9.927921143
          0,           0,        2824,      -8.981528622,      -12.12724025,      -12.68945498,      -14.46442707,       -9.92783504
          0,           0,        2825,      -8.981399742,       -12.1279918,      -12.69180952,      -14.46395486,      -9.927750731
          0,           0,        2826,      -8.981445753,      -12.12917694,      -12.69468804,       -14.4638012,      -9.927668481
          0,           0,        2827,      -8.981671119,      -12.13080389,       -12.6980996,      -14.46397088,      -9.927588458
          0,           0,        2828,      -8.982078409,      -12.13287789,      -12.70205031,        -14.464466,      -9.927510951
          0,           0,        2829,      -8.982668338,      -12.13540134,       -12.7065433,      -14.46528608,      -9.927436145
          0,           0,        2830,      -8.983439825,      -12.13837384,      -12.71157873,      -14.46642818,      -9.927364243
          0,           0,        2831,      -8.984390044,      -12.14179223,      -12.71715363,      -14.46788693,      -9.927295511
          0,           0,        2832,      -8.985514486,      -12.14565057,      -12.72326164,      -14.46965461,      -9.927230178
          0,           0,        2833,       -8.98680702,      -12.14994002,      -12.72989278,      -14.47172119,        -9.9271684
          0,           0,        2834,      -8.988259965,      -12.15464881,      -12.73703302,      -14.47407439,      -9.927110436
          0,           0,        2835,      -8.989864153,      -12.15976201,      -12.74466382,      -14.47669965,      -9.927056491
          0,           0,        2836,      -8.991609022,      -12.16526141,      -12.75276152,      -14.47958023,       -9.92700681
          0,           0,        2837,      -8.993482702,      -12.17112528,      -12.76129674,      -14.48269717,      -9.926961583
          0,           0,        2838,      -8.995472107,      -12.17732812,      -12.77023358,       -14.4860294,      -9.926921035
          0,           0,        2839,      -8.997563066,      -12.18384049,      -12.77952876,      -14.48955374,      -9.926885347
          0,           0,        2840,      -8.999740428,      -12.19062869,      -12.78913093,      -14.49324503,       -9.92685474
          0,           0,        2841,      -9.001988227,      -12.19765461,      -12.79897959,      -14.49707622,      -9.926829431
          0,           0,        2842,      -9.004289823,      -12.20487552,      -12.80900453,      -14.50101851,      -9.926809633
          0,           0,        2843,      -9.006628087,      -12.21224402,        -12.819125,      -14.50504163,      -9.926795524
          0,           0,        2844,      -9.008985593,      -12.21970803,      -12.82924951,      -14.50911397,      -9.926787288
          0,           0,        2845,      -9.011344819,      -12.22721094,      -12.83927577,      -14.51320302,      -9.926785125
          0,           0,        2846,      -9.013688375,      -12.23469196,      -12.84909135,      -14.51727566,      -9.926789221
          0,           0,        2847,      -9.015999228,      -12.24208664,      -12.85857503,      -14.52129861,      -9.926799732
          0,           0,        2848,      -9.018260947,      -12.24932772,      -12.86759903,      -14.52523893,      -9.926816837
          0,           0,        2849,      -9.020457935,      -12.25634614,      -12.87603227,      -14.52906457,      -9.926840687
          0,           0,        2850,       -9.02257567,      -12.26307245,      -12.88374453,      -14.53274488,      -9.926871434
          0,           0,        2851,      -9.024600928,      -12.26943833,      -12.89061161,      -14.53625127,      -9.926909234
          0,           0,        2852,      -9.026521996,      -12.27537848,      -12.89652098,      -14.53955777,       -9.92695421
          0,           0,        2853,      -9.028328856,      -12.28083251,      -12.90137755,      -14.54264157,      -9.927006462
          0,           0,        2854,      -9.030013346,      -12.28574697,      -12.90510911,      -14.54548357,      -9.927066113
          0,           0,        2855,      -9.031569279,      -12.29007721,      -12.90767061,      -14.54806877,      -9.927133223
          0,           0,        2856,       -9.03299253,      -12.29378905,      -12.90904683,      -14.55038668,      -9.927207899
          0,           0,        2857,      -9.034281078,      -12.29686003,      -12.90925318,      -14.55243145,      -9.927290195
          0,           0,        2858,      -9.035435001,      -12.29928026,      -12.90833431,      -14.55420206,      -9.927380162
          0,           0,        2859,      -9.036456433,      -12.30105268,      -12.90636084,      -14.55570219,      -9.927477823
          0,           0,        2860,      -9.037349471,      -12.30219266,      -12.90342473,      -14.55694011,      -9.927583194
          0,           0,        2861,       -9.03812005,      -12.30272721,      -12.89963358,      -14.55792833,      -9.927696244
          0,           0,        2862,      -9.038775775,      -12.30269357,      -12.89510486,      -14.55868324,       -9.92781697
          0,           0,        2863,       -9.03932573,      -12.30213746,      -12.88996025,      -14.55922453,      -9.927945324
          0,           0,        2864,       -9.03978026,       -12.3011112,      -12.88432074,      -14.55957472,      -9.928081231
          0,           0,        2865,      -9.040150739,       -12.2996716,      -12.87830266,      -14.55975847,      -9.928224614
          0,           0,        2866,      -9.040449322,      -12.29787796,      -12.87201466,      -14.55980199,       -9.92837538
          0,           0,        2867,      -9.040688702,      -12.29579022,      -12.86555572,      -14.55973244,      -9.928533387
          0,           0,        2868,      -9.040881863,      -12.29346725,        -12.859014,      -14.55957731,      -9.928698502
          0,           0,        2869,      -9.041041839,      -12.29096551,      -12.85246632,      -14.55936385,      -9.928870532
          0,           0,        2870,      -9.041181496,      -12.28833785,      -12.84597829,      -14.55911863,      -9.929049342
          0,           0,        2871,       -9.04131331,      -12.28563273,      -12.83960468,      -14.55886703,      -9.929234676
          0,           0,        2872,      -9.041449187,      -12.28289354,      -12.83339017,      -14.55863291,      -9.929426335
          0,           0,        2873,       -9.04160028,      -12.28015828,      -12.82737008,      -14.55843826,      -9.929624077
          0,           0,        2874,      -9.041776841,      -12.27745932,      -12.82157132,      -14.55830293,      -9.929827618
          0,           0,        2875,      -9.041988086,      -12.27482339,      -12.81601328,      -14.55824443,      -9.930036731
          0,           0,        2876,      -9.042242089,      -12.27227157,      -12.81070859,      -14.55827777,      -9.930251054
          0,           0,        2877,      -9.042545687,      -12.26981956,      -12.80566405,      -14.55841533,       -9.93047032
          0,           0,        2878,      -9.042904408,      -12.26747781,      -12.80088129,      -14.55866678,      -9.930694172
          0,           0,        2879,      -9.043322426,      -12.26525183,      -12.79635745,      -14.55903903,      -9.930922308
          0,           0,        2880,      -9.043802519,      -12.26314249,      -12.79208585,      -14.55953618,      -9.931154357
          0,           0,        2881,      -9.044346054,      -12.26114638,      -12.78805652,      -14.56015956,      -9.931389972
          0,           0,        2882,      -9.044952989,      -12.25925611,      -12.78425672,      -14.56090772,      -9.931628746
          0,           0,        2883,      -9.045621885,      -12.25746072,      -12.78067146,      -14.56177648,      -9.931870336
          0,           0,        2884,       -9.04634994,      -12.25574609,      -12.77728389,      -14.56275898,      -9.932114347
          0,           0,        2885,       -9.04713303,      -12.25409532,      -12.77407579,      -14.56384579,      -9.932360377
          0,           0,        2886,       -9.04796578,      -12.25248922,      -12.77102794,      -14.56502498,      -9.932608036
          0,           0,        2887,      -9.048841633,      -12.25090673,      -12.76812053,       -14.5662823,      -9.932856929
          0,           0,        2888,      -9.049752947,      -12.24932545,      -12.76533354,      -14.56760129,      -9.933106668
          0,           0,        2889,      -9.050691103,      -12.24772218,      -12.76264713,      -14.56896353,      -9.933356836
          0,           0,        2890,      -9.051646631,       -12.2460734,      -12.76004201,      -14.57034883,      -9.933607059
          0,           0,        2891,      -9.052609347,       -12.2443559,      -12.75749973,      -14.57173556,      -9.933856928
          0,           0,        2892,      -9.053568506,       -12.2425473,      -12.75500312,       -14.5731009,      -9.934106093
          0,           0,        2893,      -9.054512975,      -12.24062662,       -12.7525365,      -14.57442126,      -9.934354158
          0,           0,        2894,      -9.055431407,      -12.23857486,      -12.75008601,      -14.57567265,      -9.934600738
          0,           0,        2895,      -9.056312432,       -12.2363754,      -12.74763988,      -14.57683111,      -9.934845501
          0,           0,        2896,      -9.057144853,      -12.23401458,      -12.74518859,      -14.57787321,      -9.935088094
          0,           0,        2897,       -9.05791785,      -12.23148198,      -12.74272506,      -14.57877649,      -9.935328177
          0,           0,        2898,      -9.058621176,      -12.22877076,      -12.74024478,         -14.57952,      -9.935565431
          0,           0,        2899,      -9.059245357,      -12.22587787,      -12.73774585,      -14.58008476,      -9.935799557
          0,           0,        2900,      -9.059781877,      -12.22280413,      -12.73522899,      -14.58045423,      -9.936030257
          0,           0,        2901,       -9.06022336,      -12.21955423,      -12.73269752,      -14.58061475,      -9.936257271
          0,           0,        2902,      -9.060563717,      -12.21613663,      -12.73015725,      -14.58055586,      -9.936480293
          0,           0,        2903,       -9.06079829,      -12.21256338,      -12.72761635,      -14.58027063,      -9.936699144
          0,           0,        2904,      -9.060923958,      -12.20884981,      -12.72508516,      -14.57975588,      -9.936913567
          0,           0,        2905,      -9.060939213,      -12.20501417,      -12.72257602,      -14.57901224,      -9.937123384
          0,           0,        2906,      -9.060844215,      -12.20107727,      -12.72010302,       -14.5780442,      -9.937328378
          0,           0,        2907,      -9.060640801,        -12.197062,      -12.71768174,         -14.57686,      -9.937528399
          0,           0,        2908,      -9.060332468,       -12.1929929,      -12.71532901,      -14.57547143,      -9.937723302
          0,           0,        2909,      -9.059924327,      -12.18889574,      -12.71306265,      -14.57389361,      -9.937912972
          0,           0,        2910,       -9.05942302,      -12.18479703,      -12.71090121,      -14.57214463,      -9.938097293
          0,           0,        2911,      -9.058836608,      -12.18072365,      -12.70886376,      -14.57024509,      -9.938276153
          0,           0,        2912,      -9.058174447,      -12.17670246,      -12.70696964,      -14.56821779,      -9.938449511
          0,           0,        2913,      -9.057447028,      -12.17276001,      -12.70523826,      -14.56608715,      -9.938617284
          0,           0,        2914,      -9.056665818,      -12.16892221,      -12.70368893,      -14.56387886,      -9.938779481
          0,           0,        2915,      -9.055843079,      -12.16521411,      -12.70234067,      -14.56161933,      -9.938936081
          0,           0,        2916,      -9.054991691,      -12.16165975,      -12.70121208,      -14.55933537,      -9.939087036
          0,           0,        2917,      -9.054124959,      -12.15828193,      -12.70032124,      -14.55705373,      -9.939232405
          0,           0,        2918,       -9.05325644,      -12.15510217,      -12.69968561,      -14.55480077,      -9.939372246
          0,           0,        2919,      -9.052399763,      -12.15214059,      -12.69932188,      -14.55260215,      -9.939506561
          0,           0,        2920,      -9.051568468,      -12.14941589,      -12.69924598,      -14.55048261,       -9.93963543
          0,           0,        2921,      -9.050775841,      -12.14694529,      -12.69947302,      -14.54846566,      -9.939758947
          0,           0,        2922,      -9.050034779,      -12.14474455,      -12.70001716,       -14.5465735,      -9.939877188
          0,           0,        2923,      -9.049357663,      -12.14282798,      -12.70089167,      -14.54482682,       -9.93999028
          0,           0,        2924,       -9.04875622,      -12.14120845,      -12.70210884,      -14.54324473,       -9.94009833
          0,           0,        2925,      -9.048241445,      -12.13989738,      -12.70367996,      -14.54184467,      -9.940201442
          0,           0,        2926,      -9.047823498,      -12.13890485,      -12.70561526,      -14.54064236,      -9.940299816
          0,           0,        2927,      -9.047511621,      -12.13823953,      -12.70792393,      -14.53965174,      -9.940393557
          0,           0,        2928,      -9.047314091,      -12.13790879,      -12.71061398,      -14.53888502,      -9.940482862
          0,           0,        2929,      -9.047238148,      -12.13791866,      -12.71369224,      -14.53835262,      -9.940567871
          0,           0,        2930,      -9.047289952,      -12.13827388,       -12.7171643,      -14.53806317,      -9.940648801
          0,           0,        2931,      -9.047474548,      -12.13897789,      -12.72103435,      -14.53802354,      -9.940725787
          0,           0,        2932,      -9.047795837,      -12.14003283,      -12.72530515,      -14.53823883,      -9.940799109
          0,           0,        2933,       -9.04825655,      -12.14143954,      -12.72997782,      -14.53871234,      -9.940868882
          0,           0,        2934,      -9.048858238,      -12.14319751,      -12.73505172,      -14.53944564,      -9.940935386
          0,           0,        2935,      -9.049601257,      -12.14530489,      -12.74052426,      -14.54043852,       -9.94099881
          0,           0,        2936,      -9.050484757,      -12.14775838,      -12.74639065,      -14.54168898,      -9.941059367
          0,           0,        2937,       -9.05150669,      -12.15055322,      -12.75264366,      -14.54319323,      -9.941117308
          0,           0,        2938,      -9.052663813,      -12.15368311,      -12.75927335,      -14.54494567,      -9.941172887
          0,           0,        2939,      -9.053951696,      -12.15714012,      -12.76626663,      -14.54693886,      -9.941226316
          0,           0,        2940,      -9.055364745,      -12.16091459,      -12.77360702,      -14.54916352,      -9.941277829
          0,           0,        2941,      -9.056896219,      -12.16499505,      -12.78127412,      -14.55160848,      -9.941327714
          0,           0,        2942,      -9.058538272,       -12.1693681,       -12.7892432,      -14.55426069,      -9.941376192
          0,           0,        2943,      -9.060281982,       -12.1740183,      -12.79748479,       -14.5571052,      -9.941423548
          0,           0,        2944,      -9.062117416,      -12.17892806,       -12.8059641,      -14.56012513,      -9.941470012
          0,           0,        2945,      -9.064033675,      -12.18407752,      -12.81464063,      -14.56330173,      -9.941515865
          0,           0,        2946,      -9.066018992,      -12.18944447,      -12.82346771,      -14.56661439,      -9.941561376
          0,           0,        2947,        -9.0680608,      -12.19500428,      -12.83239219,      -14.57004072,       -9.94160679
          0,           0,        2948,      -9.070145845,      -12.20072985,      -12.84135422,      -14.57355663,      -9.941652407
          0,           0,        2949,      -9.072260298,      -12.20659156,      -12.85028727,      -14.57713644,       -9.94169848
          0,           0,        2950,      -9.074389891,      -12.21255737,      -12.85911833,      -14.58075311,      -9.941745296
          0,           0,        2951,      -9.076520065,      -12.21859288,      -12.86776855,      -14.58437844,      -9.941793111
          0,           0,        2952,      -9.078636129,       -12.2246615,      -12.87615421,      -14.58798332,      -9.941842203
          0,           0,        2953,      -9.080723433,      -12.23072476,      -12.88418819,      -14.59153812,       -9.94189286
          0,           0,        2954,      -9.082767558,      -12.23674261,      -12.89178188,      -14.59501302,      -9.941945312
          0,           0,        2955,      -9.084754503,      -12.24267391,      -12.89884769,      -14.59837847,      -9.941999861
          0,           0,        2956,      -9.086670883,        -12.248477,      -12.90530178,      -14.60160566,      -9.942056804
          0,           0,        2957,      -9.088504132,      -12.25411038,      -12.91106727,      -14.60466707,      -9.942116358
          0,           0,        2958,      -9.090242685,      -12.25953345,      -12.91607743,      -14.60753692,      -9.942178787
          0,           0,        2959,       -9.09187617,      -12.26470741,      -12.92027875,      -14.61019179,      -9.942244349
          0,           0,        2960,      -9.093395574,       -12.2695961,      -12.92363358,      -14.61261107,      -9.942313331
          0,           0,        2961,      -9.094793395,      -12.27416693,       -12.9261221,      -14.61477744,      -9.942385955
          0,           0,        2962,      -9.096063764,      -12.27839178,       -12.9277434,      -14.61667732,      -9.942462455
          0,           0,        2963,      -9.097202543,      -12.28224779,       -12.9285156,      -14.61830116,      -9.942543114
          0,           0,        2964,      -9.098207394,      -12.28571804,      -12.92847487,      -14.61964368,      -9.942628096
          0,           0,        2965,      -9.099077805,      -12.28879212,      -12.92767362,        -14.620704,      -9.942717667
          0,           0,        2966,      -9.099815092,       -12.2914664,      -12.92617793,      -14.62148562,      -9.942812037
          0,           0,        2967,      -9.100422357,      -12.29374419,      -12.92406456,      -14.62199637,      -9.942911372
          0,           0,        2968,      -9.100904417,      -12.29563561,      -12.92141768,      -14.62224809,      -9.943015904
          0,           0,        2969,      -9.101267702,      -12.29715726,      -12.91832572,      -14.62225638,      -9.943125811
          0,           0,        2970,      -9.101520118,      -12.29833166,      -12.91487848,      -14.62204016,      -9.943241248
          0,           0,        2971,      -9.101670899,       -12.2991866,      -12.91116456,      -14.62162119,      -9.943362395
          0,           0,        2972,      -9.101730429,      -12.29975428,      -12.90726938,      -14.62102358,      -9.943489386
          0,           0,        2973,      -9.101710053,      -12.30007043,      -12.90327352,      -14.62027322,      -9.943622365
          0,           0,        2974,      -9.101621881,      -12.30017336,      -12.89925174,      -14.61939725,      -9.943761455
          0,           0,        2975,       -9.10147859,      -12.30010305,      -12.89527224,      -14.61842354,      -9.943906752
          0,           0,        2976,      -9.101293219,      -12.29990026,       -12.8913963,      -14.61738021,      -9.944058382
          0,           0,        2977,      -9.101078979,      -12.29960571,      -12.88767827,      -14.61629514,      -9.944216396
          0,           0,        2978,      -9.100849059,       -12.2992594,      -12.88416568,      -14.61519557,      -9.944380856
          0,           0,        2979,      -9.100616463,      -12.29889996,       -12.8808995,      -14.61410779,      -9.944551846
          0,           0,        2980,      -9.100393835,      -12.29856413,      -12.87791452,      -14.61305681,       -9.94472938
          0,           0,        2981,      -9.100193315,      -12.29828638,      -12.87523973,       -14.6120661,      -9.944913491
          0,           0,        2982,      -9.100026409,      -12.29809858,      -12.87289876,      -14.61115744,      -9.945104182
          0,           0,        2983,      -9.099903869,      -12.29802971,      -12.87091025,      -14.61035072,      -9.945301439
          0,           0,        2984,      -9.099835593,      -12.29810576,      -12.86928824,      -14.60966383,      -9.945505248
          0,           0,        2985,      -9.099830543,      -12.29834959,      -12.86804248,      -14.60911262,      -9.945715565
          0,           0,        2986,      -9.099896662,      -12.29878083,      -12.86717876,      -14.60871081,       -9.94593234
          0,           0,        2987,      -9.100040824,      -12.29941588,      -12.86669909,      -14.60846996,      -9.946155498
          0,           0,        2988,      -9.100268789,      -12.30026788,      -12.86660191,      -14.60839948,      -9.946384994
          0,           0,        2989,      -9.100585164,      -12.30134669,      -12.86688225,      -14.60850659,      -9.946620701
          0,           0,        2990,      -9.100993378,       -12.3026589,       -12.8675318,      -14.60879635,      -9.946862506
          0,           0,        2991,      -9.101495674,      -12.30420785,      -12.86853895,      -14.60927168,      -9.947110303
          0,           0,        2992,      -9.102093096,       -12.3059936,      -12.86988887,      -14.60993339,      -9.947363969
          0,           0,        2993,      -9.102785501,      -12.30801293,      -12.87156343,      -14.61078015,      -9.947623345
          0,           0,        2994,       -9.10357156,      -12.31025932,      -12.87354127,      -14.61180856,      -9.947888298
          0,           0,        2995,      -9.104448789,      -12.31272294,      -12.87579767,      -14.61301317,      -9.948158662
          0,           0,        2996,      -9.105413575,      -12.31539066,      -12.87830459,      -14.61438652,      -9.948434237
          0,           0,        2997,      -9.106461203,      -12.31824596,      -12.88103066,      -14.61591916,      -9.948714848
          0,           0,        2998,      -9.107585911,      -12.32126901,      -12.88394118,      -14.61759971,      -9.949000337
          0,           0,        2999,      -9.108780944,      -12.32443664,      -12.88699822,       -14.6194149,      -9.949290459
          0,           0,        3000,       -9.11003861,      -12.32772242,      -12.89016075,      -14.62134968,      -9.949585058
          0,           0,        3001,       -9.11135036,      -12.33109672,      -12.89338491,      -14.62338728,      -9.949883894
          0,           0,        3002,      -9.112706872,      -12.33452693,      -12.89662429,      -14.62550932,      -9.950186764
          0,           0,        3003,      -9.114098141,      -12.33797759,      -12.89983049,      -14.62769596,      -9.950493463
          0,           0,        3004,      -9.115513588,      -12.34141077,      -12.90295366,      -14.62992607,      -9.950803737
          0,           0,        3005,      -9.116942178,      -12.34478648,      -12.90594325,      -14.63217741,       -9.95111741
          0,           0,        3006,      -9.118372545,      -12.34806314,      -12.90874892,      -14.63442688,      -9.951434219
          0,           0,        3007,      -9.119793124,      -12.35119826,      -12.91132156,      -14.63665078,      -9.951753942
          0,           0,        3008,      -9.121192303,      -12.35414913,      -12.91361442,      -14.63882509,      -9.952076409
          0,           0,        3009,      -9.122558571,      -12.35687368,      -12.91558421,      -14.64092587,      -9.952401324
          0,           0,        3010,      -9.123880676,      -12.35933144,      -12.91719238,      -14.64292954,      -9.952728497
          0,           0,        3011,      -9.125147783,      -12.36148444,      -12.91840622,      -14.64481334,      -9.953057722
          0,           0,        3012,      -9.126349632,      -12.36329827,      -12.91919984,      -14.64655567,      -9.953388767
          0,           0,        3013,      -9.127476698,      -12.36474302,      -12.91955506,      -14.64813653,      -9.953721403
          0,           0,        3014,      -9.128520334,      -12.36579418,      -12.91946197,       -14.6495379,      -9.954055456
          0,           0,        3015,      -9.129472911,      -12.36643341,      -12.91891926,      -14.65074412,       -9.95439072
          0,           0,        3016,      -9.130327942,      -12.36664908,      -12.91793419,      -14.65174221,      -9.954726948
          0,           0,        3017,      -9.131080187,      -12.36643671,      -12.91652238,      -14.65252216,      -9.955064023
          0,           0,        3018,      -9.131725744,      -12.36579909,      -12.91470713,      -14.65307714,      -9.955401701
          0,           0,        3019,      -9.132262105,      -12.36474616,      -12.91251865,      -14.65340367,      -9.955739809
          0,           0,        3020,      -9.132688201,      -12.36329467,      -12.90999309,      -14.65350166,      -9.956078208
          0,           0,        3021,      -9.133004417,      -12.36146765,      -12.90717134,      -14.65337444,      -9.956416692
          0,           0,        3022,      -9.133212574,      -12.35929366,      -12.90409791,      -14.65302863,      -9.956755126
          0,           0,        3023,      -9.133315899,      -12.35680593,      -12.90081972,      -14.65247399,      -9.957093351
          0,           0,        3024,      -9.133318951,      -12.35404141,      -12.89738506,      -14.65172317,      -9.957431242
          0,           0,        3025,      -9.133227551,      -12.35103978,       -12.8938425,      -14.65079143,       -9.95776864
          0,           0,        3026,      -9.133048674,      -12.34784255,      -12.89024007,       -14.6496963,      -9.958105411
          0,           0,        3027,      -9.132790325,      -12.34449209,      -12.88662447,      -14.64845719,      -9.958441475
          0,           0,        3028,      -9.132461407,      -12.34103084,      -12.88304057,      -14.64709501,      -9.958776703
          0,           0,        3029,      -9.132071588,      -12.33750061,      -12.87953087,      -14.64563179,      -9.959110977
          0,           0,        3030,      -9.131631139,       -12.3339419,      -12.87613523,      -14.64409029,      -9.959444227
          0,           0,        3031,       -9.13115079,      -12.33039351,      -12.87289066,      -14.64249361,      -9.959776366
          0,           0,        3032,      -9.130641585,      -12.32689211,      -12.86983123,      -14.64086489,        -9.9601073
          0,           0,        3033,      -9.130114726,      -12.32347193,      -12.86698802,      -14.63922696,      -9.960436989
          0,           0,        3034,      -9.129581436,      -12.32016466,      -12.86438917,      -14.63760209,      -9.960765328
          0,           0,        3035,      -9.129052834,       -12.3169993,      -12.86205995,      -14.63601179,      -9.961092327
          0,           0,        3036,      -9.128539797,      -12.31400213,      -12.86002288,      -14.63447652,      -9.961417859
          0,           0,        3037,      -9.128052859,       -12.3111967,      -12.85829789,      -14.63301561,      -9.961741993
          0,           0,        3038,      -9.127602108,       -12.3086039,      -12.85690239,      -14.63164711,      -9.962064644
          0,           0,        3039,      -9.127197095,      -12.30624208,      -12.85585152,      -14.63038767,      -9.962385762
          0,           0,        3040,      -9.126846754,      -12.30412705,      -12.85515818,      -14.62925249,      -9.962705373
          0,           0,        3041,      -9.126559336,      -12.30227227,      -12.85483326,      -14.62825528,      -9.963023476
          0,           0,        3042,      -9.126342363,      -12.30068896,      -12.85488565,       -14.6274082,      -9.963340062
          0,           0,        3043,      -9.126202565,      -12.29938614,      -12.85532246,      -14.62672187,      -9.963655114
          0,           0,        3044,      -9.126145858,      -12.29837083,      -12.85614901,      -14.62620538,      -9.963968678
          0,           0,        3045,       -9.12617731,      -12.29764806,      -12.85736894,      -14.62586628,      -9.964280768
          0,           0,        3046,      -9.126301127,      -12.29722106,      -12.85898421,      -14.62571062,       -9.96459141
          0,           0,        3047,      -9.126520637,      -12.29709121,      -12.86099522,      -14.62574292,      -9.964900635
          0,           0,        3048,      -9.126838286,      -12.29725826,      -12.86340065,      -14.62596629,      -9.965208483
          0,           0,        3049,      -9.127255649,      -12.29772026,       -12.8661976,      -14.62638237,      -9.965514996
          0,           0,        3050,      -9.127773418,      -12.29847367,      -12.86938142,      -14.62699141,      -9.965820231
          0,           0,        3051,      -9.128391433,      -12.29951339,      -12.87294574,      -14.62779228,      -9.966124238
          0,           0,        3052,      -9.129108693,      -12.30083277,      -12.87688228,      -14.62878252,      -9.966427098
          0,           0,        3053,       -9.12992337,      -12.30242363,      -12.88118083,      -14.62995835,      -9.966728884
          0,           0,        3054,      -9.130832852,       -12.3042763,      -12.88582908,      -14.63131472,      -9.967029592
          0,           0,        3055,      -9.131833767,      -12.30637963,      -12.89081244,      -14.63284536,        -9.9673294
          0,           0,        3056,      -9.132922015,      -12.30872095,      -12.89611392,      -14.63454278,      -9.967628321
          0,           0,        3057,      -9.134092821,      -12.31128616,      -12.90171393,      -14.63639835,      -9.967926472
          0,           0,        3058,      -9.135340765,      -12.31405967,      -12.90759013,      -14.63840231,      -9.968223914
          0,           0,        3059,      -9.136659848,      -12.31702446,      -12.91371719,      -14.64054384,      -9.968520745
          0,           0,        3060,      -9.138043542,      -12.32016213,      -12.92006668,      -14.64281115,      -9.968817068
          0,           0,        3061,      -9.139484846,      -12.32345293,      -12.92660685,      -14.64519152,      -9.969112976
          0,           0,        3062,      -9.140976362,      -12.32687582,      -12.93330259,      -14.64767136,      -9.969408571
          0,           0,        3063,      -9.142510358,      -12.33040859,      -12.94011532,      -14.65023633,      -9.969703937
          0,           0,        3064,      -9.144078842,      -12.33402797,      -12.94700301,      -14.65287148,      -9.969999213
          0,           0,        3065,      -9.145673641,      -12.33770974,      -12.95392033,      -14.65556127,      -9.970294458
          0,           0,        3066,      -9.147286495,        -12.341429,      -12.96081877,      -14.65828982,      -9.970589807
          0,           0,        3067,      -9.148909119,      -12.34516027,      -12.96764712,      -14.66104094,      -9.970885341
          0,           0,        3068,      -9.150533314,      -12.34887785,      -12.97435192,      -14.66379838,      -9.971181201
          0,           0,        3069,       -9.15215104,      -12.35255601,      -12.98087815,      -14.66654596,      -9.971477443
          0,           0,        3070,      -9.153754507,      -12.35616939,      -12.98717012,      -14.66926776,      -9.971774209
          0,           0,        3071,      -9.155336263,      -12.35969326,      -12.99317254,      -14.67194829,      -9.972071607
          0,           0,        3072,      -9.156889272,      -12.36310391,      -12.99883165,      -14.67457272,      -9.972369697
          0,           0,        3073,      -9.158407001,      -12.36637903,      -13.00409658,      -14.67712702,       -9.97266861
          0,           0,        3074,      -9.159883482,      -12.36949805,      -13.00892074,       -14.6795982,       -9.97296843
          0,           0,        3075,      -9.161313383,      -12.37244249,      -13.01326313,      -14.68197443,      -9.973269257
          0,           0,        3076,      -9.162692063,      -12.37519631,      -13.01708967,      -14.68424527,      -9.973571196
          0,           0,        3077,      -9.164015618,      -12.37774616,      -13.02037431,      -14.68640176,      -9.973874319
          0,           0,        3078,      -9.165280914,      -12.38008164,      -13.02309987,      -14.68843653,      -9.974178691
          0,           0,        3079,      -9.166485613,      -12.38219544,      -13.02525865,      -14.69034395,      -9.974484429
          0,           0,        3080,      -9.167628185,      -12.38408347,      -13.02685254,      -14.69212014,      -9.974791577
          0,           0,        3081,        -9.1687079,      -12.38574487,      -13.02789295,      -14.69376301,      -9.975100225
