"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2911, 6.365954875946039e-02, 2.625367761809754e-02, 2.317774951220724e-03, 8.211979703129694e-06, -2.580303973091715e-05, -8.991896579001367e-08, -1.791362563027323e-04, -1.264287647645357e-01, 6.748576918544757e-01, -6.865888788475996e-01
2937, 6.838649511337280e-02, 2.715492665388409e-02, 2.956029407242475e-03, 1.355288745436943e-05, -4.258121154316422e-05, -8.452857334821575e-08, -2.118167480680826e-04, -4.168440044059332e-02, 2.652905377744830e-01, -2.684337612867162e-01
2963, 7.332068681716920e-02, 2.805861269144462e-02, 9.507397405404305e-03, 1.581225569384414e-05, -6.708773486448653e-05, -1.295422802995878e-08, -1.858131477645960e-04, 1.534122420274393e-02, -1.395562076664520e-02, 1.646306875075306e-02
2989, 7.843562960624691e-02, 2.897235149026055e-02, 7.422405228590562e-03, 7.618924598677455e-06, -2.578787397281647e-05, -1.045806382996217e-07, -1.861777457552826e-04, -6.407311132857282e-02, 4.096204260760933e-01, -4.145281891030894e-01
3015, 8.375442028045650e-02, 2.989205199467933e-02, 5.512267324309385e-03, 1.251863250692282e-05, -4.995515089740458e-05, -7.374442424712909e-08, -2.097436592526499e-04, -8.145973211565706e-02, 5.290308445112305e-01, -5.351982369478565e-01
3041, 8.928063511848450e-02, 3.081891381899014e-02, 3.392330273853468e-03, 9.476298996680473e-06, -2.406055119887696e-05, -1.389705936473686e-07, -2.409620142613018e-04, -5.322775006262192e-02, 3.510394032676560e-01, -3.550205201596157e-01
3067, 9.501701593399051e-02, 3.175330355902351e-02, 9.414754625533341e-03, 1.470470453513255e-05, -6.024258329588866e-05, -5.894647147387613e-08, -2.307794297001872e-04, 1.628050571652051e-02, -3.484849861339432e-03, 6.000606263271622e-03
3093, 1.010102331638340e-01, 3.268585720013378e-02, 1.293702646986783e-02, 1.337748793404082e-05, -6.432045572812811e-05, -6.632745882487324e-08, -2.123724469207420e-04, -2.015975132270683e-02, 1.849539424672685e-01, -1.858671877183274e-01
3119, 1.072062253952030e-01, 3.363082883970284e-02, 8.353794857228456e-03, 1.131987635989748e-05, -3.975485063496533e-05, -1.402007656824855e-07, -2.346829161596818e-04, -5.309605870104148e-02, 3.714873130572574e-01, -3.752553035551554e-01
3145, 1.136637628078460e-01, 3.457496917723032e-02, 8.818841283783210e-03, 8.224884256359628e-06, -3.058954904927491e-05, -8.615756326057423e-08, -2.180865857308678e-04, -1.324878884122838e-02, 1.994725072136887e-01, -1.993222331386819e-01
3171, 1.203565001487730e-01, 3.552631449892081e-02, 7.090620131333237e-03, 7.266335564190845e-06, -2.563464075401101e-05, -1.485846607535630e-07, -2.290832934782131e-04, -8.186477330167201e-02, 5.938779690957356e-01, -5.994915557343758e-01
3197, 1.272729039192200e-01, 3.648938995606413e-02, 3.177861937708914e-03, 9.982971693313138e-06, -3.338648617352046e-05, -1.470446140236611e-07, -2.748834470823980e-04, -8.365489127884264e-02, 6.712028095554003e-01, -6.763460004710664e-01
3223, 1.344466507434840e-01, 3.745643390760355e-02, 3.762721869061742e-03, 1.022977161643356e-05, -2.384900550144426e-05, -1.940429277297131e-07, -3.095627266501293e-04, -4.202001934969041e-02, 3.709711950825162e-01, -3.732803308091171e-01
3249, 1.419069468975070e-01, 3.842007956807388e-02, 1.347446299344181e-02, 1.640083901939485e-05, -8.682112460492789e-05, -6.696005755323050e-08, -2.869302195318150e-04, 1.454036893912329e-02, 1.087659988730887e-02, -8.964743279545417e-03
3275, 1.496536135673520e-01, 3.938114034709830e-02, 1.150737239751743e-02, 1.021446956090678e-05, -3.980595915273878e-05, -2.002311969311958e-07, -2.900712276812988e-04, -3.775405997086138e-02, 2.803968004956700e-01, -2.829045566647106e-01
3301, 1.576814949512480e-01, 4.034170642823626e-02, 7.339509182040548e-03, 8.298334693130774e-06, -1.848001682022468e-05, -1.816872597200895e-07, -3.022035690116958e-04, -1.618671482322235e-02, 2.656681665729147e-01, -2.657537485221580e-01
3327, 1.660248339176180e-01, 4.129154062146850e-02, 8.572992697244314e-03, 5.658094240382498e-06, -5.555238559038849e-06, -2.131720428859003e-07, -2.966122604509452e-04, -2.793197163991450e-02, 2.721994361062456e-01, -2.736153170197023e-01
3353, 1.746245622634890e-01, 4.225057221100029e-02, 1.072638749024345e-02, 1.404859163020011e-05, -6.534933012146857e-05, -1.710837292561660e-07, -3.167225813321807e-04, -4.272332782928524e-02, 3.731993766731833e-01, -3.756331075102129e-01
3379, 1.835020482540130e-01, 4.321310627046769e-02, 1.113246829648913e-02, 6.752928930708379e-06, -1.467610508962141e-05, -1.961981644687645e-07, -3.069688523019326e-04, -1.456368586310900e-02, 2.215814527314184e-01, -2.218732607468848e-01
3405, 1.926559209823610e-01, 4.417994276952293e-02, 1.190014516586272e-02, 1.041095637986553e-05, -4.599603699808113e-05, -2.248221726661447e-07, -3.223294429544791e-04, -5.569349374652390e-02, 4.599523923413706e-01, -4.632523369026302e-01
3431, 2.020680904388430e-01, 4.515952714663177e-02, 9.041545413479976e-03, 1.306638793390758e-05, -5.781651062735614e-05, -2.063664458717721e-07, -3.579640187684188e-04, -4.861021372830619e-02, 4.908951357637908e-01, -4.932932862135924e-01
3457, 2.117756903171540e-01, 4.613783498621853e-02, 7.514149921959155e-03, 9.853014992817701e-06, -2.754078536318756e-05, -2.463469175305350e-07, -3.711886083678183e-04, -3.444579817585262e-02, 3.205766666479611e-01, -3.224133635788446e-01
3483, 2.217475175857540e-01, 4.712892352334527e-02, 7.779494514758041e-03, 9.197550763862794e-06, -2.391276498394779e-05, -2.537611011036659e-07, -3.757195684483147e-04, -2.218828554103992e-02, 2.583806102040037e-01, -2.593139849113907e-01
3509, 2.320270836353300e-01, 4.811469408849160e-02, 6.647896430447858e-03, 8.617759890445722e-06, -2.230573357161651e-05, -2.667167075238407e-07, -3.910635556367635e-04, -3.180216241520874e-02, 3.483034019747218e-01, -3.497506063803159e-01
3535, 2.426079511642460e-01, 4.909813624668043e-02, 2.514271919150014e-03, 9.398727507028466e-06, -6.760949975828944e-06, -3.424810168831551e-07, -4.431353519576081e-04, -4.235910428329382e-02, 4.816840729471534e-01, -4.835415199035994e-01
3561, 2.535301446914670e-01, 5.005942265784447e-02, 8.429213218340132e-03, 1.608218237619678e-05, -7.970593429667026e-05, -2.097328790458035e-07, -4.480152908917100e-04, -4.948328434195114e-03, 1.224437888575821e-01, -1.224202556552557e-01
3587, 2.647941112518310e-01, 5.099492635891358e-02, 7.659431200021933e-03, 5.444721462432788e-06, 1.899432312067048e-05, -3.419185904318379e-07, -4.211766866330613e-04, 4.455537288476863e-03, 6.358300267473881e-03, -5.981035808514510e-03
3613, 2.764054536819460e-01, 5.189738860337987e-02, 4.084480863207422e-03, 5.888172324491342e-06, 2.286873811121580e-05, -3.645324640394447e-07, -4.295471213242154e-04, -2.052690167544623e-02, 2.268174119177725e-01, -2.277206257790279e-01
3639, 2.883291840553280e-01, 5.278272624770345e-02, 3.343333147889775e-03, 6.237714731771306e-06, 2.848805561024960e-05, -3.765950575762193e-07, -4.453323228062717e-04, -2.322953226205216e-02, 2.728165646653404e-01, -2.737832337899369e-01
3665, 3.005529642105100e-01, 5.365607866290131e-02, 1.047266421941817e-02, 1.081584133119118e-05, -5.367313884195785e-05, -2.628302757341262e-07, -4.400795756027585e-04, -1.950752092819306e-02, 2.130891110541817e-01, -2.139315206323103e-01
3691, 3.130726814270020e-01, 5.451680498668624e-02, 3.822509273407917e-03, 9.871248732381216e-06, -2.436733295374431e-05, -3.825517392415089e-07, -4.880971056816499e-04, -4.568236303049172e-02, 4.960827298642433e-01, -4.980324864055204e-01
3717, 3.258830904960630e-01, 5.536479468093093e-02, -5.211012975345208e-03, 1.061732483319868e-05, -1.803965543791108e-06, -4.050424939858535e-07, -5.509485421548504e-04, -3.500815878096891e-02, 4.727036341327376e-01, -4.739766494932750e-01
3743, 3.389919400215150e-01, 5.618800171902767e-02, -5.589421003554755e-03, 1.002260065912610e-05, 3.647993029679592e-06, -4.119472627238283e-07, -5.698450554947030e-04, -1.727783321568104e-02, 1.838968090664418e-01, -1.846088419754307e-01
3769, 3.523894548416140e-01, 5.698710376890180e-02, -7.161864085554412e-03, 8.954850471367434e-06, 6.333444069017328e-06, -4.264671024242053e-07, -5.882171110065972e-04, -1.641554555309203e-02, 1.873060797338963e-01, -1.879418548798049e-01
3795, 3.660713136196140e-01, 5.775629042938223e-02, -1.699952437686970e-02, 1.167394899746324e-05, 2.969846071679666e-05, -5.384938866678691e-07, -6.624903443066274e-04, -3.658881868192365e-02, 3.796795840119698e-01, -3.810992533621064e-01
3821, 3.800389170646670e-01, 5.847864388464749e-02, -1.375693770056033e-02, 9.931546651768633e-06, 4.513721772500974e-05, -4.573388176023830e-07, -6.516284879382509e-04, 8.506595292609784e-03, -1.753463239647021e-01, 1.755524908475622e-01
3847, 3.942807912826540e-01, 5.914669786995256e-02, -7.751984282878196e-03, 5.445944767304990e-06, 7.349642028533800e-05, -5.302046043309029e-07, -6.125292818108740e-04, -2.949229453704212e-03, -2.157367959154894e-01, 2.153862274666406e-01
3873, 4.087766110897060e-01, 5.977157814617916e-02, -1.289949821221343e-02, 1.234211503989078e-05, -2.040866972782978e-05, -4.597970908435852e-07, -6.643560168686550e-04, -3.400392832000108e-02, 2.677613776929375e-01, -2.689256609491203e-01
3899, 4.235162138938900e-01, 6.034034337676348e-02, -2.747321229507987e-02, 9.588043430788717e-06, 8.706301976269332e-05, -5.906684195143223e-07, -7.230750427509043e-04, -3.335430019874275e-02, 2.631625004843496e-01, -2.642007305619646e-01
3925, 4.384851455688480e-01, 6.085184708807152e-02, -3.247673754250113e-02, 1.031810824141630e-05, 9.117891877193611e-05, -6.136216133071035e-07, -7.534133136983946e-04, -2.578387530451436e-02, 1.666170274047716e-01, -1.673454165563013e-01
3951, 4.536674916744230e-01, 6.128893413091739e-02, -3.638545205020643e-02, 1.126867812199600e-05, 9.717375524955432e-05, -6.382179500597341e-07, -7.816867277243870e-04, -3.208878557866467e-02, 8.782071694012517e-02, -8.860289476905416e-02
3977, 4.690417945384980e-01, 6.162358307322550e-02, -4.049949569365699e-02, 1.239584579537879e-05, 1.039927872182454e-04, -6.623382421494012e-07, -8.113223543635951e-04, -3.518674504031728e-02, 2.304101298267451e-03, -2.961026575541897e-03
4003, 4.845884144306180e-01, 6.186667202584831e-02, -4.373576295116682e-02, 1.359856782791246e-05, 1.106869569644093e-04, -6.861320007488894e-07, -8.394649960799595e-04, -4.107207463141213e-02, -1.118373983619385e-01, 1.113447921018079e-01
4029, 5.002762079238890e-01, 6.199229964487761e-02, -4.445364844336092e-02, 1.467054930700438e-05, 1.178995540905617e-04, -7.078793890563632e-07, -8.584046518051088e-04, -4.770840821416651e-02, -3.708212669903619e-01, 3.706350358535794e-01
4055, 5.160748958587650e-01, 6.198777124097441e-02, -4.141616635053981e-02, 1.413183504840947e-05, 1.240920547641551e-04, -7.108076586909064e-07, -8.628225215117520e-04, -4.796512631371305e-02, -5.476650498811171e-01, 5.478740907582633e-01
4081, 5.319590568542480e-01, 6.185060057055679e-02, -3.828786998012867e-02, 1.503756013348530e-05, -1.110951123933793e-05, -6.026318381635956e-07, -9.070333047659250e-04, -6.668788552257095e-02, -5.116048906361038e-01, 5.124455429059174e-01
4107, 5.478921532630920e-01, 6.156512000318704e-02, -4.556651961447428e-02, 1.718613551584884e-05, 1.544418814732093e-05, -6.186481053982140e-07, -9.461258719011713e-04, -9.088764256096442e-02, -7.134007065302249e-01, 7.153071854305654e-01
4133, 5.638301968574519e-01, 6.111532145451603e-02, -5.295287106499497e-02, 2.022118926502129e-05, 1.458542314284214e-04, -7.479519619242976e-07, -9.273225457194469e-04, -9.671141831017410e-02, -1.091930656484281e+00, 1.094564587431632e+00
4159, 5.797371864318850e-01, 6.049400429997372e-02, -5.483224498093230e-02, 2.068283039430674e-05, 1.439446958942797e-04, -7.298752099872501e-07, -8.976702524981886e-04, -1.145462602483874e-01, -1.220513069295022e+00, 1.224360894478732e+00
4185, 5.956164002418520e-01, 5.972070264263575e-02, -5.763863266833219e-02, 2.218545547832684e-05, 1.458660955594277e-04, -7.153905333595626e-07, -8.814461818707132e-04, -1.314038283233845e-01, -1.212608952807738e+00, 1.217902470056923e+00
4211, 6.114472150802610e-01, 5.879506021825323e-02, -5.754292425928943e-02, 2.385954992308401e-05, 1.490222655488471e-04, -6.960869563231241e-07, -8.512182062499489e-04, -1.418747394178625e-01, -1.261006352837979e+00, 1.267477390472210e+00
4237, 6.271871328353880e-01, 5.770834415102424e-02, -5.289192408951177e-02, 2.070628590626289e-05, 1.366163198077667e-04, -5.998578094534975e-07, -7.836962094667577e-04, -1.411224191129662e-01, -1.220535942208812e+00, 1.227632484991435e+00
4263, 6.428214907646180e-01, 5.646704416564870e-02, -6.044263602926719e-02, 2.152270339651641e-05, 1.240796161060182e-04, -6.738813720812552e-07, -7.971148906492518e-04, -1.165699520607741e-01, -7.896227209925650e-01, 7.965669127601277e-01
4289, 6.584149599075320e-01, 5.511152929804771e-02, -7.087559040092249e-02, 2.328643404673336e-05, 7.373335155192441e-05, -6.254671392333248e-07, -8.465460025116362e-04, -1.277184113183346e-01, -5.961717210900396e-01, 6.054762453295348e-01
4315, 6.737585067749020e-01, 5.357282598974123e-02, -6.907290166988506e-02, 2.644721007375109e-05, 1.254070397306907e-04, -5.490328257951732e-07, -7.853781301470192e-04, -1.338430742622509e-01, -8.637821956049642e-01, 8.730700512890195e-01
4341, 6.888993382453920e-01, 5.188622677280201e-02, -6.849047244523776e-02, 2.657753324875610e-05, 1.431770967539467e-04, -6.214098859139136e-07, -7.330638222858739e-04, -7.749795805893812e-02, -5.934755658947048e-01, 5.983988797162689e-01
4367, 7.042160034179690e-01, 5.020206401396828e-02, -7.687971690033493e-02, 2.984389870353671e-05, 1.460455818898672e-04, -6.376406752404601e-07, -7.505413160523951e-04, -7.019754438431570e-02, -2.726185256549112e-01, 2.788270487740682e-01
4393, 7.193410396575930e-01, 4.840642418727657e-02, -7.926094380077492e-02, 3.313278057670566e-05, 1.553063233697279e-04, -5.933132695241306e-07, -7.522920547102395e-04, -7.789549553828178e-02, -2.664611776612691e-01, 2.740683699060974e-01
4419, 7.341139912605290e-01, 4.646269351242942e-02, -7.450988570236143e-02, 3.201629068375915e-05, 1.600019765995048e-04, -5.753724287780592e-07, -7.077467839617616e-04, -7.928829732874723e-02, -5.531295293180389e-01, 5.587412477747735e-01
4445, 7.489700317382810e-01, 4.453012465098654e-02, -7.381108534067303e-02, 3.292067491661697e-05, 1.677284899391408e-04, -6.508417226730245e-07, -6.889367430834890e-04, -1.124251900252371e-01, -6.851676741185267e-01, 6.939971446887875e-01
4471, 7.636658549308780e-01, 4.254898633912955e-02, -7.358883171281459e-02, 3.442189997718116e-05, 1.643687773482689e-04, -5.958118081876156e-07, -6.738974500273930e-04, -1.623518910906150e-01, -9.958501452481912e-01, 1.008718689709072e+00
4497, 7.780403494834900e-01, 4.048967444483442e-02, -7.035132221771576e-02, 3.391601268295703e-05, 1.679171696322853e-04, -5.897065536760708e-07, -6.315227136009840e-04, -2.088250936507485e-01, -1.373522349686507e+00, 1.389265806974195e+00
4523, 7.922744154930110e-01, 3.842224271741008e-02, -6.970568489813223e-02, 3.286989210302594e-05, 1.654009843259648e-04, -5.996874743887576e-07, -6.034676250250597e-04, -2.169602600875327e-01, -1.406000205208563e+00, 1.422598299348599e+00
4549, 8.063289523124690e-01, 3.634942924604188e-02, -7.231939513274199e-02, 3.551977124607053e-05, 1.679947869141937e-04, -6.181124127263385e-07, -6.045551681312730e-04, -2.222937779729165e-01, -1.411122176924263e+00, 1.428476463825450e+00
4575, 8.201366662979130e-01, 3.426533049172013e-02, -7.004832583692180e-02, 2.837522725768740e-05, 1.223791752270770e-04, -4.830440749980164e-07, -5.785141773680942e-04, -2.224887963400839e-01, -1.399361022866268e+00, 1.416908990533545e+00
4601, 8.336892127990720e-01, 3.217783001395409e-02, -7.160910294051220e-02, 3.456178862227257e-05, 1.723703363160391e-04, -5.768865725844884e-07, -5.501593113250374e-04, -2.065777059061366e-01, -1.299986414043813e+00, 1.316283318637282e+00
4627, 8.470668792724610e-01, 3.011384346699466e-02, -7.579529377713867e-02, 3.661715021094854e-05, 1.725588249379457e-04, -5.835734136064381e-07, -5.549824592446450e-04, -2.076959856617964e-01, -1.285670496570714e+00, 1.302315260865017e+00
4653, 8.601957559585570e-01, 2.805901733686057e-02, -7.612468402739633e-02, 3.148940600589739e-05, 1.362219133727218e-04, -4.909835632890684e-07, -5.438483236055976e-04, -2.125226250873363e-01, -1.291878520365078e+00, 1.309218240030843e+00
4679, 8.730279207229610e-01, 2.600530641110144e-02, -7.801330442696577e-02, 3.752260539108050e-05, 1.768151777473890e-04, -5.396178224735294e-07, -5.209307211528529e-04, -2.051329282224184e-01, -1.235440915818418e+00, 1.252342152358582e+00
4705, 8.855857253074650e-01, 2.396267884253404e-02, -8.032354136358874e-02, 3.729105275253644e-05, 1.705048609558918e-04, -5.338678509549392e-07, -5.053816434324559e-04, -1.990256215346099e-01, -1.181643650986880e+00, 1.198274960550210e+00
4731, 8.978731632232670e-01, 2.193735856934425e-02, -8.268440836956817e-02, 3.784140437398563e-05, 1.684868730885688e-04, -5.191093397263813e-07, -4.889120132635268e-04, -1.969502917114391e-01, -1.138241784804788e+00, 1.155136324431980e+00
4757, 9.098071455955510e-01, 1.991450699075951e-02, -8.508016148519343e-02, 3.834970066558444e-05, 1.651537021588650e-04, -4.871627718518924e-07, -4.688030447975576e-04, -1.835890332932866e-01, -1.051135992067228e+00, 1.067041885087489e+00
4783, 9.214465022087100e-01, 1.790345012598656e-02, -8.736589401753178e-02, 4.053288675687786e-05, 1.705060708889537e-04, -5.004879452990935e-07, -4.366134224075844e-04, -1.718938791664208e-01, -9.333519894456185e-01, 9.490243515515837e-01
4809, 9.327191114425660e-01, 1.586433027374089e-02, -8.921142256963692e-02, 4.115562001179689e-05, 1.643328635875536e-04, -4.618634514194335e-07, -3.866965005081125e-04, -1.622450496865111e-01, -8.133595208296862e-01, 8.293333728598903e-01
4835, 9.435870051383970e-01, 1.373980206940693e-02, -9.224482793678757e-02, 4.432872709182957e-05, 1.646391737976089e-04, -4.579221558098010e-07, -3.131797328761654e-04, -2.204954862301155e-01, -1.041617055970710e+00, 1.064681947806386e+00
4861, 9.540644884109500e-01, 1.147256476658766e-02, -9.627870567043606e-02, 4.662142309270739e-05, 1.566797491231406e-04, -3.972875904240153e-07, -2.176956521626446e-04, -1.995281940332613e-01, -8.569548018234325e-01, 8.798690129196054e-01
4887, 9.641631841659550e-01, 9.039638639889627e-03, -1.016915598030983e-01, 4.753849079744948e-05, 1.503769678466226e-04, -3.387449702188221e-07, -1.285946341824223e-04, -1.507602879142709e-01, -5.988777875111482e-01, 6.175616412952309e-01
4913, 9.738758206367490e-01, 6.517433181129568e-03, -1.095947384013118e-01, 4.588856813844280e-05, 1.428697825437409e-04, -2.490645895673690e-07, -6.751733458958499e-05, -1.202866058519992e-01, -4.518399580617974e-01, 4.675723941715997e-01
4939, 9.830872416496280e-01, 4.091239813008424e-03, -1.209565888688061e-01, 3.928579227040258e-05, 1.427345240305026e-04, -1.366579461848436e-07, -3.702095189948916e-05, -1.248953028793728e-01, -4.562663544498285e-01, 4.729580745822960e-01
4965, 9.918504953384401e-01, 1.979364755407992e-03, -1.275480458339721e-01, 5.688848076725421e-05, 1.487934137927196e-04, -1.150198547370630e-07, -5.385298037117063e-05, -1.284002403780925e-01, -1.372712482468253e+00, 1.366241772736869e+00
4991, 1.000000000000000e+00, 1.699999993434180e-04, 6.060020683009003e-03, -2.694350592827570e-04, -1.805942113403527e-03, 2.439938627019329e-07, 1.335321870843063e-03, 2.696577867124838e+00, -7.999358623617342e+00, -8.240576634739076e+00
