"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2911, 6.365954875946039e-02, 2.632792429602660e-02, 3.744980348599193e-03, 7.903696386363019e-06, -2.544501802884390e-05, -7.806278976484200e-08, -1.643008983832126e-04, -1.147663188640650e-01, 6.080047376423647e-01, -6.187280280659179e-01
2937, 6.838649511337280e-02, 2.724236043642484e-02, 4.341205485669149e-03, 1.278593262503732e-05, -4.072711413696703e-05, -7.274545945226339e-08, -1.939078364904231e-04, -3.806899350163027e-02, 2.437166170327552e-01, -2.465427539816122e-01
2963, 7.332068681716920e-02, 2.815904824616760e-02, 1.033299959422995e-02, 1.487364364140033e-05, -6.294598081289767e-05, -7.413444838377089e-09, -1.699393121241391e-04, 1.549633586536452e-02, -1.480560381685666e-02, 1.735813497043790e-02
2989, 7.843562960624691e-02, 2.908538317707524e-02, 8.556909822076448e-03, 7.309221322970956e-06, -2.549806449080733e-05, -9.027469320050405e-08, -1.697085358332311e-04, -5.775740528544931e-02, 3.703429613160730e-01, -3.747328484064001e-01
3015, 8.375442028045650e-02, 3.001718174449263e-02, 6.856842441262585e-03, 1.177862356719042e-05, -4.740132114718720e-05, -6.214752850680594e-08, -1.910551183157395e-04, -7.488772862768731e-02, 4.862475897423104e-01, -4.919013240127116e-01
3041, 8.928063511848450e-02, 3.095549660054812e-02, 4.972344360901411e-03, 8.970292880351262e-06, -2.398863725068102e-05, -1.211146019520071e-07, -2.196271609429134e-04, -4.935328804268108e-02, 3.278193277157677e-01, -3.314697548426006e-01
3067, 9.501701593399051e-02, 3.190054570538464e-02, 1.047768247877090e-02, 1.375319476151735e-05, -5.677679438031067e-05, -4.836956423868006e-08, -2.103584624651337e-04, 1.510608842447053e-02, 2.515381751967786e-03, -8.361274384309195e-05
3093, 1.010102331638340e-01, 3.284288510898627e-02, 1.375613283075217e-02, 1.251763267398438e-05, -6.042566789314131e-05, -5.498133616591173e-08, -1.933452478795193e-04, -1.766128374865100e-02, 1.701078704159562e-01, -1.708011369827132e-01
3119, 1.072062253952030e-01, 3.379652193918926e-02, 9.686229196588059e-03, 1.059878465278489e-05, -3.821641414745796e-05, -1.216757953814841e-07, -2.133981568563255e-04, -4.829875606932035e-02, 3.427747040411450e-01, -3.461452504719678e-01
3145, 1.136637628078460e-01, 3.474813615393996e-02, 1.015601383853735e-02, 7.762535729464061e-06, -2.990380660737940e-05, -7.273256381585694e-08, -1.982190379116718e-04, -1.209271789823802e-02, 1.892768321513840e-01, -1.890506246371756e-01
3171, 1.203565001487730e-01, 3.570557875688942e-02, 8.606952644115304e-03, 6.882609662346239e-06, -2.544844022706249e-05, -1.293470560006161e-07, -2.084006195053683e-04, -7.529528922366710e-02, 5.510176324435659e-01, -5.561321145591583e-01
3197, 1.272729039192200e-01, 3.667323586924249e-02, 5.043676423167741e-03, 9.340904829338353e-06, -3.244825500566984e-05, -1.281260903488205e-07, -2.506218443584319e-04, -7.752199577842497e-02, 6.275739164896064e-01, -6.322839524841434e-01
3223, 1.344466507434840e-01, 3.764324634177559e-02, 5.565162049323721e-03, 9.566501610296109e-06, -2.373649601655045e-05, -1.713866344583141e-07, -2.830612496721636e-04, -3.948306062428214e-02, 3.554145947180930e-01, -3.575234605911065e-01
3249, 1.419069468975070e-01, 3.860812778571913e-02, 1.445386970178399e-02, 1.520312596175967e-05, -8.124378871983670e-05, -5.539617473079199e-08, -2.628413040221193e-04, 1.330019500702079e-02, 1.993327203917171e-02, -1.810482472402920e-02
3275, 1.496536135673520e-01, 3.956857602398328e-02, 1.270216879978983e-02, 9.548618672858890e-06, -3.831810776375548e-05, -1.774361347791111e-07, -2.661907086334933e-04, -3.450574297138920e-02, 2.649819832155257e-01, -2.672096150651920e-01
3301, 1.576814949512480e-01, 4.052659058341497e-02, 8.935355928146801e-03, 7.782101999764005e-06, -1.868478124094068e-05, -1.607606812483248e-07, -2.776723222390033e-04, -1.430107094657605e-02, 2.498779659572246e-01, -2.498577280002128e-01
3327, 1.660248339176180e-01, 4.147185042766163e-02, 1.011676233704377e-02, 5.359820746912270e-06, -6.754357668718392e-06, -1.898379712221390e-07, -2.728790049534487e-04, -2.506359889354631e-02, 2.549689332446929e-01, -2.561743239899182e-01
3353, 1.746245622634890e-01, 4.242428436862561e-02, 1.214712122354748e-02, 1.302723054226023e-05, -6.170951058149202e-05, -1.512310206406095e-07, -2.917645267224067e-04, -3.849295571875783e-02, 3.467788963592210e-01, -3.489081111325040e-01
3379, 1.835020482540130e-01, 4.337819492450325e-02, 1.258989354768719e-02, 6.333392031252261e-06, -1.502695457036909e-05, -1.744969775002330e-07, -2.832430277748139e-04, -1.258285968915279e-02, 2.069186288588162e-01, -2.070928197181237e-01
3405, 1.926559209823610e-01, 4.433442718064330e-02, 1.340614682584530e-02, 9.879727403074824e-06, -4.460979309091829e-05, -2.016294966811101e-07, -2.986668751472366e-04, -4.987546706550416e-02, 4.205927047191109e-01, -4.234931668692180e-01
3431, 2.020680904388430e-01, 4.530153498025569e-02, 1.144163608681376e-02, 1.229245000945015e-05, -5.714121285446198e-05, -1.787280466393591e-07, -3.281849386081416e-04, -4.050367196879893e-02, 4.234873702789980e-01, -4.254139178408797e-01
3457, 2.117756903171540e-01, 4.626556786208222e-02, 9.987902904438037e-03, 9.070788282584955e-06, -2.712849199830427e-05, -2.196737897426733e-07, -3.390597350346545e-04, -2.986627663984935e-02, 2.871496359144226e-01, -2.886944181952828e-01
3483, 2.217475175857540e-01, 4.724079246637445e-02, 9.801558567813506e-03, 8.507935140104351e-06, -2.289064838011343e-05, -2.269526477832699e-07, -3.450844253105285e-04, -2.003464813495803e-02, 2.425337432508881e-01, -2.433384100048180e-01
3509, 2.320270836353300e-01, 4.820924650253127e-02, 8.779459166253905e-03, 7.954015555914296e-06, -2.119760117923150e-05, -2.383881373590484e-07, -3.592816669846023e-04, -2.767094568557763e-02, 3.127963116145951e-01, -3.140151067869502e-01
3535, 2.426079511642460e-01, 4.917417613319933e-02, 5.145365962537096e-03, 8.650780606729370e-06, -6.750144180566722e-06, -3.076530472068898e-07, -4.062617761260844e-04, -3.678088400758915e-02, 4.295677529913074e-01, -4.311375479969147e-01
3561, 2.535301446914670e-01, 5.011597535483488e-02, 1.069262567716416e-02, 1.461517870136588e-05, -7.337614641524994e-05, -1.856933602835504e-07, -4.098490828241313e-04, -3.068497311176922e-03, 9.811193640356612e-02, -9.802595359085242e-02
3587, 2.647941112518310e-01, 5.103135580643831e-02, 1.003661284100024e-02, 4.998881283360941e-06, 1.734953964536177e-05, -3.066485860320377e-07, -3.847621102523579e-04, 4.956810667465254e-03, -6.016542558781372e-03, 6.386346502419014e-03
3613, 2.764054536819460e-01, 5.191343847705434e-02, 6.769913361419866e-03, 5.405392979430700e-06, 2.115606090936489e-05, -3.272318186232332e-07, -3.923066773131546e-04, -1.785053986886069e-02, 1.967773114196174e-01, -1.975588578995049e-01
3639, 2.883291840553280e-01, 5.277863450981615e-02, 6.169119102966298e-03, 5.714866083760607e-06, 2.656042199696535e-05, -3.378386455742136e-07, -4.063201146794089e-04, -2.004647272303198e-02, 2.324992632213475e-01, -2.333358536816632e-01
3665, 3.005529642105100e-01, 5.363256742055988e-02, 1.284489668995359e-02, 9.707101756736616e-06, -4.793529391809135e-05, -2.335743132244447e-07, -4.004554038848917e-04, -1.642364789984217e-02, 1.698716392159946e-01, -1.705971781869420e-01
3691, 3.130726814270020e-01, 5.447508711951386e-02, 6.910193038822814e-03, 8.846415250678427e-06, -2.078142838224320e-05, -3.423329800665435e-07, -4.429435344251145e-04, -4.011078408670225e-02, 4.256997533354870e-01, -4.274182108474029e-01
3717, 3.258830904960630e-01, 5.530658482766007e-02, -1.126020808940392e-03, 9.505617122899784e-06, 1.770193334722068e-07, -3.618257203954644e-07, -4.983527355170371e-04, -3.047232462937288e-02, 3.989281657179232e-01, -4.000563185931566e-01
3743, 3.389919400215150e-01, 5.611549858457562e-02, -1.041543295404223e-03, 8.911415355108673e-06, 5.725094405759667e-06, -3.680065430212454e-07, -5.126487298743619e-04, -1.452815651603831e-02, 1.320025673409361e-01, -1.326372181809149e-01
3769, 3.523894548416140e-01, 5.690299470870175e-02, -1.229863823670881e-03, 7.889753453341163e-06, 9.941612503205167e-06, -3.836597802938672e-07, -5.240717493181402e-04, -1.367377025615241e-02, 1.251447776670591e-01, -1.257212399244963e-01
3795, 3.660713136196140e-01, 5.766370729824083e-02, -6.278158581596855e-03, 9.511473623837160e-06, 3.477934153512803e-05, -4.829948271035553e-07, -5.784124298640190e-04, -2.774035075681097e-02, 2.924301044410794e-01, -2.934939912545405e-01
3821, 3.800389170646670e-01, 5.838110559336462e-02, 4.310753448590767e-03, 1.229213363608691e-05, -3.656738570530597e-05, -3.191612157639034e-07, -5.629476230207459e-04, 1.688761557444478e-03, -1.218586523138372e-01, 1.217949610839256e-01
3847, 3.942807912826540e-01, 5.904803872806726e-02, 1.089107714904424e-02, 9.258223199492371e-06, -4.189021001745096e-05, -3.343995157543137e-07, -5.298583351340880e-04, -3.674967550068110e-03, -1.193087733905107e-01, 1.190224681142001e-01
3873, 4.087766110897060e-01, 5.967583737162548e-02, -2.873424869443779e-03, 9.275895405043837e-06, 1.762379926813160e-05, -5.168548979065187e-07, -5.987188842377278e-04, -4.406131467194459e-02, 4.222865942165071e-01, -4.237416092557485e-01
3899, 4.235162138938900e-01, 6.025163154140266e-02, -8.927040250101962e-03, 1.403745991254082e-05, -4.948774566824312e-05, -3.807358996077983e-07, -6.629035215671436e-04, -3.326172947286243e-02, 3.470353864288019e-01, -3.480273367482370e-01
3925, 4.384851455688480e-01, 6.077419323429009e-02, -1.486357736494801e-02, 1.259312169381612e-05, -9.007425952123972e-06, -4.563245887835500e-07, -6.888644150285320e-04, -3.016108459437475e-02, 1.977515903165345e-01, -1.986226785189261e-01
3951, 4.536674916744230e-01, 6.122611290126763e-02, -2.652749649208424e-02, 9.467405910360221e-06, 1.006377468918935e-04, -5.886450677558424e-07, -7.064312534551099e-04, -2.875457350584185e-02, 1.180859075598973e-01, -1.188019863742048e-01
3977, 4.690417945384980e-01, 6.157892223946342e-02, -3.414213038706805e-02, 1.068082351389003e-05, 1.030091587561954e-04, -6.070569771887109e-07, -7.305502996903754e-04, -3.639231378266428e-02, 1.488468774991359e-01, -1.495430124881892e-01
4003, 4.845884144306180e-01, 6.184286001094451e-02, -4.101428668604462e-02, 1.233565772121626e-05, 1.087578861210192e-04, -6.308869770651828e-07, -7.662306522898275e-04, -4.207867999884307e-02, 1.654890693625255e-01, -1.660299950220776e-01
4029, 5.002762079238890e-01, 6.199117811555578e-02, -4.502878485322345e-02, 1.382038259638405e-05, 1.152282335906796e-04, -6.566063798239015e-07, -7.965774038590533e-04, -4.607105250329237e-02, -5.177805087440107e-02, 5.153253253119534e-02
4055, 5.160748958587650e-01, 6.201015822896760e-02, -4.502823868695870e-02, 1.508660395535928e-05, 1.217872383378362e-04, -6.771795073451452e-07, -8.118215442679506e-04, -4.688602876494929e-02, -3.899319153307063e-01, 3.900707879085409e-01
4081, 5.319590568542480e-01, 6.189615049423214e-02, -4.002502602420095e-02, 1.296140615322236e-05, 1.029405024094844e-04, -6.144507506128551e-07, -8.001220075598434e-04, -5.122910862748724e-02, -6.225787212712804e-01, 6.231433049543362e-01
4107, 5.478921532630920e-01, 6.163220275145113e-02, -4.415321542994616e-02, 1.579716017722202e-05, 6.203173028576195e-05, -7.363551078189840e-07, -8.714974635188276e-04, -9.183163543943408e-02, -4.805642345045420e-01, 4.824525364018587e-01
4133, 5.638301968574519e-01, 6.120096808154882e-02, -4.324549693555038e-02, 1.552327541587012e-05, -2.810274017564803e-05, -5.310496275139466e-07, -9.229246959499141e-04, -8.549732430451643e-02, -8.256586258185420e-01, 8.280061728330583e-01
4159, 5.797371864318850e-01, 6.059394402107077e-02, -4.070482205725042e-02, 1.457407105948579e-05, 7.191899594753231e-06, -5.914687709701772e-07, -9.077874224450185e-04, -1.104818218446119e-01, -1.151765627997872e+00, 1.155457574297121e+00
4185, 5.956164002418520e-01, 5.982947635600980e-02, -4.654873323300979e-02, 1.607955521653922e-05, 1.438716934993422e-05, -6.033155712115310e-07, -9.070600233263231e-04, -1.330224428043048e-01, -1.172559993337969e+00, 1.177972862861640e+00
4211, 6.114472150802610e-01, 5.890612820637781e-02, -5.530616045951436e-02, 2.449757768544176e-05, 1.516053694361143e-04, -7.111562605777362e-07, -8.718801651751582e-04, -1.442665214416848e-01, -1.318171924577838e+00, 1.324684662565442e+00
4237, 6.271871328353880e-01, 5.781430404985927e-02, -5.145859265521414e-02, 2.145973518338640e-05, 1.332920848596782e-04, -6.207267438008129e-07, -7.954032272024553e-04, -1.509972449868039e-01, -1.323362481927531e+00, 1.330937980519273e+00
4263, 6.428214907646180e-01, 5.655991655660928e-02, -5.347497681589970e-02, 1.705270062934899e-05, 7.004891070517917e-05, -5.922861903866337e-07, -7.758444256358970e-04, -1.288802046417432e-01, -8.934351996478899e-01, 9.011016823287689e-01
4289, 6.584149599075320e-01, 5.518294389714440e-02, -6.504558624804721e-02, 2.175618751896355e-05, 7.150669596116872e-05, -6.096557566220086e-07, -8.011460954020620e-04, -1.320780495964750e-01, -6.503238167731087e-01, 6.599137638954590e-01
4315, 6.737585067749020e-01, 5.361480864308580e-02, -6.737253464443446e-02, 2.639754122130579e-05, 1.264694352738772e-04, -5.340720493083682e-07, -7.473611413802219e-04, -1.274636374600073e-01, -7.928674794201479e-01, 8.019691131595861e-01
4341, 6.888993382453920e-01, 5.189130517283831e-02, -6.793309373008211e-02, 2.670245190818876e-05, 1.432939319568705e-04, -6.004331987628935e-07, -6.977671718845571e-04, -7.306288521103470e-02, -5.373352100357770e-01, 5.421451883199766e-01
4367, 7.042160034179690e-01, 5.016248795996020e-02, -7.495387871574058e-02, 2.995401053914901e-05, 1.465333086860605e-04, -6.138518446003754e-07, -7.079478933472126e-04, -6.370299483838149e-02, -2.237163863021047e-01, 2.296192139443211e-01
4393, 7.193410396575930e-01, 4.831656392884871e-02, -7.468649547016511e-02, 3.283365925857638e-05, 1.577386418590985e-04, -5.681363231117205e-07, -6.965656677685230e-04, -7.103812318927571e-02, -2.361986203935456e-01, 2.433281706939924e-01
4419, 7.341139912605290e-01, 4.631919651866621e-02, -6.752712747349440e-02, 2.430763480987973e-05, 1.048707467094330e-04, -4.948571579904695e-07, -6.479011386035597e-04, -9.385527514814458e-02, -6.452865963983049e-01, 6.520391316191190e-01
4445, 7.489700317382810e-01, 4.433000220382801e-02, -6.978797718791815e-02, 3.322013844234823e-05, 1.698311475546645e-04, -6.313623315450638e-07, -6.279183687440760e-04, -1.442274938904843e-01, -9.287420802605679e-01, 9.397109816627427e-01
4471, 7.636658549308780e-01, 4.229237615570845e-02, -6.987529925776839e-02, 3.379387935393248e-05, 1.645607387415282e-04, -5.668793287208300e-07, -6.009717381187899e-04, -1.959119377196422e-01, -1.238157450777218e+00, 1.253417771066907e+00
4497, 7.780403494834900e-01, 4.017977181499598e-02, -6.797018376463128e-02, 3.332477538123327e-05, 1.673692750214672e-04, -5.612708352660207e-07, -5.570727737747776e-04, -2.076614782598250e-01, -1.346456448804281e+00, 1.362349047304038e+00
4523, 7.922744154930110e-01, 3.806405610684279e-02, -6.852307996473216e-02, 3.308881394369745e-05, 1.651152436932615e-04, -5.658575101070176e-07, -5.315737256825638e-04, -2.014825342088268e-01, -1.289995994726007e+00, 1.305607941260497e+00
4549, 8.063289523124690e-01, 3.595057963768816e-02, -6.997735469039396e-02, 3.285646201838473e-05, 1.594884690235297e-04, -5.352134686783621e-07, -5.160889556825160e-04, -1.955276429418134e-01, -1.231743699211528e+00, 1.247137205253442e+00
4575, 8.201366662979130e-01, 3.383585015851986e-02, -7.107566371872628e-02, 3.329536091384122e-05, 1.611557771726307e-04, -5.248746058313768e-07, -4.988129643874482e-04, -1.907755389884377e-01, -1.188144553568830e+00, 1.203340448927158e+00
4601, 8.336892127990720e-01, 3.172954474898262e-02, -7.209116286945332e-02, 3.355434649204229e-05, 1.630996927922846e-04, -5.164680453073686e-07, -4.845541122510706e-04, -1.827284600646206e-01, -1.153641359464097e+00, 1.168016999599580e+00
4627, 8.470668792724610e-01, 2.965983167192922e-02, -7.330664914148149e-02, 3.380334147596084e-05, 1.649329171748474e-04, -5.095597772691183e-07, -4.748404662135409e-04, -1.799969856348151e-01, -1.126193229777384e+00, 1.140475642137366e+00
4653, 8.601957559585570e-01, 2.761314013029943e-02, -7.446573662206309e-02, 3.421600249369489e-05, 1.637784868905764e-04, -5.050848918597271e-07, -4.690723111442668e-04, -1.789981659958059e-01, -1.100804988146891e+00, 1.115247135702832e+00
4679, 8.730279207229610e-01, 2.558121746225889e-02, -7.484756917088653e-02, 3.154298267547393e-05, 1.444769206245206e-04, -4.702504992874537e-07, -4.607925137269366e-04, -1.768123510648542e-01, -1.081215381340895e+00, 1.095567043469956e+00
4705, 8.855857253074650e-01, 2.357302895680938e-02, -7.700667504442443e-02, 3.467742771861542e-05, 1.635939614786793e-04, -4.835749505260341e-07, -4.501168455323747e-04, -1.725232646378183e-01, -1.050948138835173e+00, 1.065007998579027e+00
4731, 8.978731632232670e-01, 2.159295356355977e-02, -7.943315875774165e-02, 3.643008945952401e-05, 1.693446239570383e-04, -4.899241877107296e-07, -4.410305428149768e-04, -1.713883385798318e-01, -1.017740009282391e+00, 1.032056247601629e+00
4757, 9.098071455955510e-01, 1.962305638589243e-02, -8.154527804179779e-02, 3.651309204839203e-05, 1.657584325153274e-04, -4.554729697113111e-07, -4.284132682851058e-04, -1.616096204492628e-01, -9.520616892873702e-01, 9.656756635483446e-01
4783, 9.214465022087100e-01, 1.766939404299873e-02, -8.410771893722754e-02, 3.869994285613925e-05, 1.704411850837645e-04, -4.781583361088257e-07, -4.087342806867350e-04, -1.543030119880631e-01, -8.605099820697290e-01, 8.742115081298767e-01
4809, 9.327191114425660e-01, 1.568775095812911e-02, -8.629284710563206e-02, 3.997762518636588e-05, 1.645145970387367e-04, -4.404017958127025e-07, -3.722211003970156e-04, -1.469332672201233e-01, -7.516282218593604e-01, 7.658001506259473e-01
4835, 9.435870051383970e-01, 1.361649577823270e-02, -8.878997567242161e-02, 4.269168311580160e-05, 1.646919080433025e-04, -4.321125648113850e-07, -3.070849427876385e-04, -1.968263563022050e-01, -9.442577225609395e-01, 9.645295511689960e-01
4861, 9.540644884109500e-01, 1.139479930325760e-02, -9.277515850092913e-02, 4.523256835014686e-05, 1.567811729917740e-04, -3.897881888506231e-07, -2.191633653409455e-04, -1.928996241561919e-01, -8.408447316791858e-01, 8.626783242769054e-01
4887, 9.641631841659550e-01, 8.997138241713682e-03, -9.828271325512020e-02, 4.686128137399437e-05, 1.503845557304884e-04, -3.290866093805590e-07, -1.329942313586994e-04, -1.481468293464968e-01, -5.939889555441266e-01, 6.121834991449634e-01
4913, 9.738758206367490e-01, 6.498786489408021e-03, -1.056261700946505e-01, 4.522282533162365e-05, 1.428889025752715e-04, -2.470760094842218e-07, -7.332135417847652e-05, -1.216815969866409e-01, -4.606999885989794e-01, 4.764941874333338e-01
4939, 9.830872416496280e-01, 4.085616716342682e-03, -1.161558326926507e-01, 3.891840939523289e-05, 1.425513180820155e-04, -1.396338943439641e-07, -4.050714657763956e-05, -1.245512636744975e-01, -4.574783391713945e-01, 4.740405138419021e-01
4965, 9.918504953384401e-01, 1.978679341754417e-03, -1.221767759901300e-01, 5.583396175285774e-05, 1.480667643131107e-04, -1.222692537063423e-07, -5.640011875795952e-05, -1.301287431632853e-01, -1.327046551658676e+00, 1.322200768571166e+00
4991, 1.000000000000000e+00, 1.699999993434180e-04, 6.084101872187424e-03, -2.607653124431925e-04, -1.729382196405895e-03, 2.320426867152539e-07, 1.233130465326280e-03, 2.486119131182176e+00, -7.578524246616385e+00, -7.788926404296724e+00
