"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2937, 6.838649511337280e-02, 2.709354273766426e-02, 4.382734431189017e-03, 3.195554416635731e-06, -1.271008679953071e-05, 4.037847669751531e-08, 3.593865273448564e-05, -1.867571556084588e-01, 1.008225870880021e+00, -1.025376256908495e+00
2963, 7.332068681716920e-02, 2.799527004230726e-02, 3.511433961670773e-03, 3.919119193351923e-06, -1.455620877589953e-05, 4.064062231767650e-08, 3.059849023155429e-05, -1.935195549368104e-01, 1.091190581109543e+00, -1.108212436867286e+00
2989, 7.843562960624691e-02, 2.890800702434190e-02, 3.693266752534025e-03, 4.404593159131029e-06, -1.718664426642799e-05, 4.730691225351412e-08, 3.075966829812004e-05, -1.808216391516549e-01, 1.038314448978514e+00, -1.053940738667078e+00
3015, 8.375442028045650e-02, 2.982770030986489e-02, 3.959627281670069e-03, 3.665329211618828e-06, -1.386162293402452e-05, 4.516055010602383e-08, 3.472587064102641e-05, -1.789109532949427e-01, 1.063031379492521e+00, -1.077979676939997e+00
3041, 8.928063511848450e-02, 3.075558788688145e-02, 4.336187122023699e-03, 3.951513332150411e-06, -1.760378501399427e-05, 5.510985193963957e-08, 4.040152734393232e-05, -1.848304503870752e-01, 1.128918221480920e+00, -1.143946926826679e+00
3067, 9.501701593399051e-02, 3.169206458309042e-02, 3.335411475004318e-03, 3.666391973983648e-06, -1.506567624593553e-05, 4.904889802560383e-08, 3.735544183165802e-05, -1.992229815399726e-01, 1.256262753348867e+00, -1.271960795265266e+00
3093, 1.010102331638340e-01, 3.262781051568359e-02, 2.499873409615592e-03, 3.642928426947193e-06, -1.342334074201710e-05, 5.235808040468516e-08, 3.386535272416951e-05, -1.907953064065047e-01, 1.260721782448595e+00, -1.275070699775491e+00
3119, 1.072062253952030e-01, 3.357706195579542e-02, 2.672019856551243e-03, 2.909993617517839e-06, -1.053913696489976e-05, 4.963978531012354e-08, 3.612053395372392e-05, -1.902582297326415e-01, 1.275296803654228e+00, -1.289410298808414e+00
3145, 1.136637628078460e-01, 3.452660667747644e-02, 2.814807248612371e-03, 4.494661414662108e-06, -1.885813214155960e-05, 5.756617664197117e-08, 3.228711227918452e-05, -1.884952880192241e-01, 1.320168050602731e+00, -1.333553675914143e+00
3171, 1.203565001487730e-01, 3.548444672373934e-02, 3.273660318253692e-03, 4.261018573518398e-06, -1.754378457593974e-05, 6.056239939227474e-08, 3.500619541672993e-05, -1.794775373809571e-01, 1.284237640680879e+00, -1.296715992368466e+00
3197, 1.272729039192200e-01, 3.645505988745479e-02, 4.026818130127888e-03, 4.088087454101289e-06, -1.858618221478505e-05, 6.570836515180130e-08, 4.311492015592865e-05, -1.791116120890102e-01, 1.306150633129585e+00, -1.318373536166482e+00
3223, 1.344466507434840e-01, 3.743067264565090e-02, 3.613576815243712e-03, 3.565239474068123e-06, -1.690678581255774e-05, 6.919640452186421e-08, 4.837855535255020e-05, -1.910924336847249e-01, 1.438864575596156e+00, -1.451498300422366e+00
3249, 1.419069468975070e-01, 3.840389631635481e-02, 1.872247725489571e-03, 3.319519250597743e-06, -1.252867190231803e-05, 6.386872227119173e-08, 4.347073414255304e-05, -1.986821213451835e-01, 1.570129693313916e+00, -1.582648861360037e+00
3275, 1.496536135673520e-01, 3.937547107547777e-02, 1.183806204281801e-03, 2.944550796964146e-06, -8.976588763079387e-06, 6.368141147254079e-08, 4.162669552816629e-05, -1.931201809587962e-01, 1.579078855894198e+00, -1.590843620956595e+00
3301, 1.576814949512480e-01, 4.034738573528272e-02, 1.747549340091273e-03, 3.888234987806877e-06, -1.705098357307954e-05, 7.404787227979367e-08, 4.222216379130561e-05, -1.895912983859277e-01, 1.609706434896679e+00, -1.620832922013545e+00
3327, 1.660248339176180e-01, 4.130933818880345e-02, 1.404194611428885e-03, 3.909687726289344e-06, -1.584146282189206e-05, 7.418219912591966e-08, 4.070326388367545e-05, -1.845545765053397e-01, 1.642126472004359e+00, -1.652462312207287e+00
3353, 1.746245622634890e-01, 4.228103699010639e-02, 1.207933565868585e-03, 3.139915107231360e-06, -1.086585159918000e-05, 7.408643001162962e-08, 4.316155191253493e-05, -1.837850533580092e-01, 1.671362480778926e+00, -1.681434985236561e+00
3379, 1.835020482540130e-01, 4.325666398348824e-02, 9.421107455440895e-04, 4.069344393162818e-06, -1.659842897770068e-05, 7.925764930928944e-08, 4.097937872672929e-05, -1.843596203002000e-01, 1.723543515225526e+00, -1.733373617486839e+00
3405, 1.926559209823610e-01, 4.423684630946415e-02, 7.688456424171691e-04, 3.297546999521079e-06, -9.823731266280571e-06, 7.812356352766638e-08, 4.366960901195085e-05, -1.797377967522925e-01, 1.717571641910194e+00, -1.726948250381912e+00
3431, 2.020680904388430e-01, 4.522981820452901e-02, 1.453848780860423e-03, 3.177489104449404e-06, -1.061420502909282e-05, 8.247312206061840e-08, 4.986414169867294e-05, -1.804596313612526e-01, 1.753466490313682e+00, -1.762727447192318e+00
3457, 2.117756903171540e-01, 4.622140941409401e-02, 1.931458216707970e-03, 3.832086221558871e-06, -1.684114171165218e-05, 9.208395278057936e-08, 5.300708124590592e-05, -1.819611643447016e-01, 1.821220393162714e+00, -1.830285840263105e+00
3483, 2.217475175857540e-01, 4.722542518031619e-02, 1.869635705831296e-03, 3.890562429745693e-06, -1.709517593021754e-05, 9.445197820326851e-08, 5.462765191926743e-05, -1.849933894999049e-01, 1.876305857898566e+00, -1.885403396509057e+00
3509, 2.320270836353300e-01, 4.822360430000962e-02, 1.740916549198867e-03, 3.925966550350040e-06, -1.661728834411874e-05, 9.780916598395197e-08, 5.742813376748111e-05, -1.836964471791750e-01, 1.931352161768906e+00, -1.940068257004670e+00
3535, 2.426079511642460e-01, 4.921869961335702e-02, 1.805817119480348e-03, 3.317738129374762e-06, -1.418190787952284e-05, 1.040158947556460e-07, 6.576342773565104e-05, -1.827135790004293e-01, 1.981482198483621e+00, -1.989887904683431e+00
3561, 2.535301446914670e-01, 5.019069097229248e-02, 3.752536943067075e-04, 2.657085968692268e-06, -6.465697848564137e-06, 9.579171499642422e-08, 6.538513004933615e-05, -1.849019859002195e-01, 2.133140078509317e+00, -2.141138715118246e+00
3587, 2.647941112518310e-01, 5.113570947505260e-02, -6.906740887857856e-04, 3.614952733984996e-06, -1.232175776595318e-05, 1.037452011856546e-07, 5.874720964557212e-05, -1.803885559345224e-01, 2.202782108559412e+00, -2.210155234030939e+00
3613, 2.764054536819460e-01, 5.204626514346433e-02, -6.296164086792028e-04, 3.581184149732327e-06, -1.202724850774188e-05, 1.082094351029521e-07, 5.885700379672562e-05, -1.684918424201392e-01, 2.196863065697490e+00, -2.203314949290021e+00
3639, 2.883291840553280e-01, 5.293803728403854e-02, -5.403389806481695e-04, 3.403113487015772e-06, -1.143140895334064e-05, 1.111433811187345e-07, 6.147778347292176e-05, -1.635608357560291e-01, 2.233041325695532e+00, -2.239023380963904e+00
3665, 3.005529642105100e-01, 5.381598268404834e-02, -1.348280222732558e-03, 3.568644974422260e-06, -8.810663859801800e-06, 1.093611071705534e-07, 5.960725905754359e-05, -1.602007931125000e-01, 2.286529110495091e+00, -2.292134194445703e+00
3691, 3.130726814270020e-01, 5.467932318596547e-02, -8.628125031073324e-04, 2.959443639564492e-06, -2.018444298934167e-06, 1.115198172505386e-07, 6.726823010698896e-05, -1.536931855492995e-01, 2.266306415631432e+00, -2.271511850066238e+00
3717, 3.258830904960630e-01, 5.552785974986765e-02, 1.008854113239724e-03, 3.109263213138392e-06, -1.025078111679900e-05, 1.272310188005632e-07, 8.043902883087814e-05, -1.494995172157449e-01, 2.293912608966866e+00, -2.298778445119218e+00
3743, 3.389919400215150e-01, 5.634951481281519e-02, 1.068622391318641e-03, 3.074640229439946e-06, -9.704061076754112e-06, 1.296711384315733e-07, 8.617676373640601e-05, -1.473862049760616e-01, 2.390560855515936e+00, -2.395099483827748e+00
3769, 3.523894548416140e-01, 5.714500229278954e-02, 8.474627876835432e-04, 3.186430883189625e-06, -8.446594997855114e-06, 1.328297259782173e-07, 9.051897750878892e-05, -1.425508595989188e-01, 2.434940644085794e+00, -2.439108679044388e+00
3795, 3.660713136196140e-01, 5.790862774038515e-02, 1.692971817587606e-03, 2.396026946052645e-06, -6.289520050049214e-06, 1.448251415814026e-07, 1.039838343664675e-04, -1.346972565917861e-01, 2.467911110948090e+00, -2.471582742006578e+00
3821, 3.800389170646670e-01, 5.862367378557727e-02, 3.092862190364819e-04, 2.675451983621167e-06, -6.581406267390318e-06, 1.379986209607305e-07, 1.019555373644750e-04, -1.310004334242509e-01, 2.619407472320996e+00, -2.622679010437648e+00
3847, 3.942807912826540e-01, 5.928297611233212e-02, -1.378578027121108e-03, 3.088449710248028e-06, -4.367211153071286e-06, 1.426453209697927e-07, 9.556014895215233e-05, -1.203268479464537e-01, 2.666606858455840e+00, -2.669319462897162e+00
3873, 4.087766110897060e-01, 5.989807052911212e-02, -6.095185349723327e-04, 2.821276246086922e-06, -3.008173293322553e-06, 1.473279391195151e-07, 1.022001259042353e-04, -1.081555286438101e-01, 2.627121841414747e+00, -2.629345833212820e+00
3899, 4.235162138938900e-01, 6.045651961991841e-02, 2.683529118508206e-04, 2.564641231056295e-06, -1.673187576159397e-06, 1.518120508242163e-07, 1.119865976294077e-04, -9.415641731816600e-02, 2.638894078663913e+00, -2.640573306804464e+00
3925, 4.384851455688480e-01, 6.095777608939087e-02, 6.288295615356650e-04, 2.393112833166862e-06, -1.529883039115259e-07, 1.559620638348065e-07, 1.202912889881125e-04, -8.496260434525520e-02, 2.667579000214803e+00, -2.668930238612612e+00
3951, 4.536674916744230e-01, 6.138536364032902e-02, 7.211007101245778e-04, 2.270404913000921e-06, 1.857025125021258e-06, 1.599798187473446e-07, 1.273017651936439e-04, -6.635926049101143e-02, 2.675761049911150e+00, -2.676583764636312e+00
3977, 4.690417945384980e-01, 6.171199914633170e-02, 8.215796140275226e-04, 2.142639395275535e-06, 4.078652345793716e-06, 1.633142685460925e-07, 1.341683959290888e-04, -4.812021811797045e-02, 2.684428159801465e+00, -2.684859287669969e+00
4003, 4.845884144306180e-01, 6.194932199340689e-02, 8.387953487694294e-04, 1.995750572949344e-06, 6.439411642259981e-06, 1.664143872577288e-07, 1.409715202380283e-04, -2.882732204274589e-02, 2.688525051268371e+00, -2.688678715351062e+00
4029, 5.002762079238890e-01, 6.207217786560595e-02, 3.283881758299643e-04, 1.905277950242710e-06, 9.130092366845433e-06, 1.688836259653757e-07, 1.461238252519598e-04, -6.433909143486270e-03, 2.689862933751110e+00, -2.689868012649561e+00
4055, 5.160748958587650e-01, 6.206854610681788e-02, -1.110491812280409e-03, 2.132738681104245e-06, 1.270158575275640e-05, 1.666007529296695e-07, 1.475169708059332e-04, 1.453906344675289e-02, 2.706506224914041e+00, -2.706543670502764e+00
4081, 5.319590568542480e-01, 6.193648876808550e-02, -2.751714966867544e-03, 2.694613437751449e-06, 3.634681981729160e-05, 1.431015970440350e-07, 1.517098871778597e-04, 3.859755163878850e-02, 2.681712127243422e+00, -2.681986554798598e+00
4107, 5.478921532630920e-01, 6.166069899873122e-02, -8.623344012906780e-04, 2.110141591802074e-06, 3.616660519667152e-05, 1.629626412295316e-07, 1.703098780985913e-04, 6.814376663414290e-02, 2.622901232407308e+00, -2.623768679554242e+00
4133, 5.638301968574519e-01, 6.122527565804963e-02, -5.635363676897908e-04, 2.011324943620445e-06, 2.388770543055203e-05, 1.588731821330319e-07, 1.721044294868174e-04, 9.295228615147616e-02, 2.675011781020206e+00, -2.676620049409147e+00
4159, 5.797371864318850e-01, 6.062283582756487e-02, -2.702568392033344e-03, 2.897199032235855e-06, 2.609512511704251e-05, 1.546616478881082e-07, 1.588988100045150e-04, 1.187998768748524e-01, 2.664854259437338e+00, -2.667495583168920e+00
4185, 5.956164002418520e-01, 5.987247366028323e-02, -3.500160119807092e-03, 3.336434407179045e-06, 2.993195537716885e-05, 1.458075098273351e-07, 1.513366440067034e-04, 1.403110437374518e-01, 2.570677286853887e+00, -2.574495271696756e+00
4211, 6.114472150802610e-01, 5.897305508086865e-02, -4.111488729599945e-03, 3.770683618178458e-06, 3.363285962255450e-05, 1.360124263056573e-07, 1.442756494059282e-04, 1.586054294655051e-01, 2.467478122725197e+00, -2.472564015554004e+00
4237, 6.271871328353880e-01, 5.791471482641767e-02, -5.291819854371253e-03, 4.988217035586882e-06, 3.721737209578618e-05, 1.185386526441369e-07, 1.320414201829843e-04, 1.739998548199260e-01, 2.339574832255452e+00, -2.346031640026675e+00
4263, 6.428214907646180e-01, 5.670257920704331e-02, -4.284674774492861e-03, 5.508068343245328e-06, 4.359446625043922e-05, 1.218553221078182e-07, 1.358355319958113e-04, 1.788204282571676e-01, 2.162481816502614e+00, -2.169860703675212e+00
4289, 6.584149599075320e-01, 5.537558818455335e-02, -3.249418037121869e-03, 6.369414508436336e-06, 5.786198032709391e-05, 1.019294844306774e-07, 1.426458445874179e-04, 1.948391725101101e-01, 2.024191215187976e+00, -2.033526869633945e+00
4315, 6.737585067749020e-01, 5.386272935397108e-02, -4.069822713448992e-03, 6.681188583834856e-06, 4.882236240393014e-05, 9.534364105771786e-08, 1.301582118965115e-04, 2.014868659154880e-01, 1.878906386878523e+00, -1.889670579351923e+00
4341, 6.888993382453920e-01, 5.219777546400402e-02, -4.427743069936400e-03, 7.413524053860391e-06, 5.022759713224967e-05, 9.200934698037557e-08, 1.204356031124357e-04, 1.849685672467955e-01, 1.719487323083921e+00, -1.729404522547697e+00
4367, 7.042160034179690e-01, 5.052994615770437e-02, -3.557465897952299e-03, 7.374320393271906e-06, 5.168563287113793e-05, 9.034042498000542e-08, 1.209658469556167e-04, 1.840043026608025e-01, 1.579065101066555e+00, -1.589742490428308e+00
4393, 7.193410396575930e-01, 4.874351454964959e-02, -3.862236789089004e-03, 7.985299490804226e-06, 5.324406257390069e-05, 8.071602277488684e-08, 1.196860762187057e-04, 1.886845768925726e-01, 1.455321871276550e+00, -1.467485208753017e+00
4419, 7.341139912605290e-01, 4.680116009911030e-02, -5.312269778562348e-03, 8.834343559061973e-06, 5.448072084023785e-05, 7.237481380318758e-08, 1.113438004008224e-04, 1.819802881835584e-01, 1.410196664249338e+00, -1.421887465155450e+00
4445, 7.489700317382810e-01, 4.486200405823773e-02, -6.435213405564986e-03, 9.255589717486603e-06, 5.613592340659184e-05, 7.479272188116343e-08, 1.046459582173248e-04, 1.811548053641889e-01, 1.351589040815844e+00, -1.363674647786456e+00
4471, 7.636658549308780e-01, 4.286688976781418e-02, -7.185620515943693e-03, 9.610376133140957e-06, 5.648937862987052e-05, 6.852365311179479e-08, 9.816091174042091e-05, 1.934622248784676e-01, 1.366530265085898e+00, -1.380155373785407e+00
4497, 7.780403494834900e-01, 4.078801891571243e-02, -8.208151883839771e-03, 1.025215843383755e-05, 5.710864976369703e-05, 6.420162294902872e-08, 8.877662210544324e-05, 1.986653019668611e-01, 1.369983943094914e+00, -1.384313170482038e+00
4523, 7.922744154930110e-01, 3.869768383291763e-02, -8.680460295268934e-03, 1.053812651756232e-05, 5.780431577016828e-05, 6.004534587291606e-08, 8.165802004374405e-05, 1.912642135915913e-01, 1.298181969670876e+00, -1.312195767240667e+00
4549, 8.063289523124690e-01, 3.660183845947228e-02, -8.680092843036282e-03, 1.059516103879835e-05, 5.748239414416547e-05, 5.463613688954111e-08, 7.659504308637427e-05, 1.831868128541496e-01, 1.219837680394316e+00, -1.233515684013638e+00
4575, 8.201366662979130e-01, 3.449833732378808e-02, -8.627721935957195e-03, 1.070762975954092e-05, 5.719916864706831e-05, 4.954618680926232e-08, 7.188933671290630e-05, 1.742542728438562e-01, 1.139745400151063e+00, -1.152988920646016e+00
4601, 8.336892127990720e-01, 3.239876896645237e-02, -8.518861369770998e-03, 1.065184797713272e-05, 5.654282264760472e-05, 4.562166320880723e-08, 6.802851607340156e-05, 1.637179566372828e-01, 1.066622933439423e+00, -1.079113776733471e+00
4627, 8.470668792724610e-01, 3.033339150526107e-02, -8.338279225246095e-03, 1.049953497524092e-05, 5.571298979416718e-05, 4.224759097280173e-08, 6.513444938767139e-05, 1.554785447806383e-01, 1.008325236232231e+00, -1.020241508674886e+00
4653, 8.601957559585570e-01, 2.829058525055108e-02, -8.138907700279398e-03, 1.042471902941020e-05, 5.501498869959694e-05, 3.846032150619717e-08, 6.283967348397500e-05, 1.487372297516670e-01, 9.522099012892326e-01, -9.637562906495233e-01
4679, 8.730279207229610e-01, 2.626383200776525e-02, -7.933311687031815e-03, 1.034010208855760e-05, 5.429808992661271e-05, 3.526715717449613e-08, 6.098853343383133e-05, 1.412215735124261e-01, 8.936688610271841e-01, -9.047581448445149e-01
4705, 8.855857253074650e-01, 2.426353054874814e-02, -7.715960032085170e-03, 1.018508851073718e-05, 5.345538024655693e-05, 3.241353517892042e-08, 5.928814440014470e-05, 1.336132365309000e-01, 8.392676120594040e-01, -8.498367019801493e-01
4731, 8.978731632232670e-01, 2.229495483848978e-02, -7.484664051515197e-03, 1.011544050503973e-05, 5.268296254373415e-05, 2.908793478288447e-08, 5.750747003043644e-05, 1.271936051744343e-01, 7.842625352206526e-01, -7.945098606599303e-01
4757, 9.098071455955510e-01, 2.033951580176852e-02, -7.181005964011413e-03, 1.003481427875223e-05, 5.163837381415150e-05, 2.690731572820251e-08, 5.609200162525132e-05, 1.194821051552384e-01, 7.211297712830992e-01, -7.309610306759395e-01
4783, 9.214465022087100e-01, 1.839920601431408e-02, -6.821533140823600e-03, 1.050808104577993e-05, 5.383701829958309e-05, 2.123017269255470e-08, 5.453602005430763e-05, 1.127865668224659e-01, 6.503483112226736e-01, -6.600541940128265e-01
4809, 9.327191114425660e-01, 1.641898392120623e-02, -6.449885183083787e-03, 1.086077284819465e-05, 5.305881406939833e-05, 1.869134126162035e-08, 5.034333817776207e-05, 1.048582810874157e-01, 5.520340962870268e-01, -5.618963764857948e-01
4835, 9.435870051383970e-01, 1.431844348139868e-02, -6.345903583059705e-03, 1.259399981519191e-05, 5.618152005573261e-05, 1.030949666021980e-08, 4.123493480671448e-05, 1.014519673720824e-01, 4.743341369552551e-01, -4.850495766208309e-01
4861, 9.540644884109500e-01, 1.201461193413048e-02, -6.137373435691436e-03, 1.511373851526164e-05, 6.042461940110524e-05, -1.195537879224971e-09, 2.810392793602939e-05, 8.954659438071241e-02, 3.677931095295814e-01, -3.785266322323406e-01
4887, 9.641631841659550e-01, 9.470847632329461e-03, -5.470155734117339e-03, 1.775215265220685e-05, 6.395893165726039e-05, -1.752547346080429e-08, 1.590177179704881e-05, 6.095340160510015e-02, 2.241206783104397e-01, -2.322551719847297e-01
4913, 9.738758206367490e-01, 6.783100285725463e-03, -3.742385076135845e-03, 1.885597250474863e-05, 6.365778124317180e-05, -3.278123412372365e-08, 6.471899538857815e-06, 3.645493809148005e-02, 1.319928578871075e-01, -1.369342158689663e-01
4939, 9.830872416496280e-01, 4.197746762828854e-03, -1.995033928920767e-04, 1.704693896452642e-05, 5.804734266623897e-05, -4.692190201212079e-08, 3.232415565810316e-06, 3.016868742777853e-02, 1.300018044850874e-01, -1.333869004028580e-01
4965, 9.918504953384401e-01, 1.995507364678199e-03, 5.079023076572846e-03, 1.116972092891429e-05, 4.777895481505906e-05, -5.293512005895516e-08, 2.617660501547800e-06, 5.009974472654951e-02, 3.036040522007382e-01, -3.069509513221210e-01
4991, 1.000000000000000e+00, 1.699999993434180e-04, -9.638661189534910e-04, 2.447387984404630e-05, 1.626993309753076e-04, -2.004740648327144e-08, -1.840970287367597e-04, -4.272865623104285e-01, 1.033736533595337e+00, 1.074572365430942e+00
