"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2339, 2.858132123947140e-03, 6.218744812086738e-03, 2.741496732345379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.135731066774872e+04, 0.000000000000000e+00, 2.454292426709948e+04, 3.118666390766501e+02, 0.000000000000000e+00, -9.619246359230391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.901533897440715e-05, 5.944459135894195e-03, 5.892363928279397e-03, -3.480524810824455e+03, 2.845315669905361e+00, 0.000000000000000e+00
2365, 3.939032554626460e-03, 7.182984106495496e-03, 2.585004032501722e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.784085553882265e+04, 0.000000000000000e+00, 2.313634221552905e+04, 3.117911758223469e+02, 0.000000000000000e+00, -1.058762434407566e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.901183520307507e-05, 5.512976930208043e-03, 4.540125622193502e-03, -2.496947689132490e+03, 2.588638697461206e+00, 0.000000000000000e+00
2391, 5.185037851333620e-03, 8.135031502032581e-03, 2.601213060580200e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.816548969272662e+04, 0.000000000000000e+00, 2.326619587709065e+04, 3.115873369731361e+02, 0.000000000000000e+00, -1.049822506092158e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.900236884518497e-05, 5.280015310240325e-03, 3.864572503626025e-03, -1.795981933583100e+03, 2.520205659107015e+00, 0.000000000000000e+00
2417, 6.539613008499150e-03, 9.086412624214368e-03, 2.670082262228942e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.976826713957255e+04, 0.000000000000000e+00, 2.390730685582901e+04, 3.119150710804670e+02, 0.000000000000000e+00, -1.005684465445351e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.901758746050542e-05, 5.141456165411918e-03, 3.498504981881704e-03, -1.643859647641254e+03, 2.515694884254039e+00, 0.000000000000000e+00
2443, 7.984459400177000e-03, 1.003989851245295e-02, 2.638777869915334e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.903422766258255e+04, 0.000000000000000e+00, 2.361369106503301e+04, 3.117391803633155e+02, 0.000000000000000e+00, -1.025898790481870e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.900942080250831e-05, 5.514621714086877e-03, 3.446541938040680e-03, -1.828130537917326e+03, 2.586366238148279e+00, 0.000000000000000e+00
2469, 9.577721357345579e-03, 1.098517710516926e-02, 2.517743801774068e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.616028454615335e+04, 0.000000000000000e+00, 2.246411381846133e+04, 3.108193877965738e+02, 0.000000000000000e+00, -1.105042790379790e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.896667758957603e-05, 6.138796242733659e-03, 3.433112871614909e-03, -2.006688018249574e+03, 2.662350258303233e+00, 0.000000000000000e+00
2495, 1.134461164474490e-02, 1.191905876884139e-02, 2.388518242450688e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.314778667670679e+04, 0.000000000000000e+00, 2.125911467068271e+04, 3.100608671007767e+02, 0.000000000000000e+00, -1.188002376360807e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.893138194456604e-05, 6.467439954104835e-03, 3.238742791497899e-03, -2.110956331488340e+03, 2.661499238275061e+00, 0.000000000000000e+00
2521, 1.328635215759280e-02, 1.284237274298949e-02, 2.271556520240984e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.046308508231315e+04, 0.000000000000000e+00, 2.018523403292525e+04, 3.095569700492978e+02, 0.000000000000000e+00, -1.261934954044054e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.890791104085315e-05, 6.538817506788017e-03, 2.941505368377445e-03, -2.099109276168640e+03, 2.612427275027837e+00, 0.000000000000000e+00
2547, 1.542121171951290e-02, 1.375292872961176e-02, 2.177326968638560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.832262087848811e+04, 0.000000000000000e+00, 1.932904835139524e+04, 3.092553104279112e+02, 0.000000000000000e+00, -1.320880065991680e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.889385112738700e-05, 6.447091408845063e-03, 2.616603645693437e-03, -1.982992115713920e+03, 2.543994745372591e+00, 0.000000000000000e+00
2573, 1.774638891220090e-02, 1.465251435444911e-02, 2.119168669847386e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.698708020956127e+04, 0.000000000000000e+00, 1.879483208382450e+04, 3.089607215264210e+02, 0.000000000000000e+00, -1.357658814311704e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.888011426956066e-05, 6.384365128688862e-03, 2.376531571096387e-03, -1.845971580059055e+03, 2.504624822991714e+00, 0.000000000000000e+00
2599, 2.023851871490480e-02, 1.554613477773819e-02, 2.081470685379462e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.611868416119093e+04, 0.000000000000000e+00, 1.844747366447637e+04, 3.087428760814510e+02, 0.000000000000000e+00, -1.381573113926989e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.886995186974390e-05, 6.341974670266237e-03, 2.186098690800709e-03, -1.749178905991844e+03, 2.481838142655552e+00, 0.000000000000000e+00
2625, 2.291005849838260e-02, 1.643244756279246e-02, 2.050991522188415e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.543643817099391e+04, 0.000000000000000e+00, 1.817457526839756e+04, 3.086958211867861e+02, 0.000000000000000e+00, -1.400361125516306e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.886775631627112e-05, 6.253127714089033e-03, 1.997176802916032e-03, -1.674676637747267e+03, 2.453220332327489e+00, 0.000000000000000e+00
2651, 2.576607465744020e-02, 1.731157233315211e-02, 2.033459628691980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.505141298247836e+04, 0.000000000000000e+00, 1.802056519299134e+04, 3.087188862044379e+02, 0.000000000000000e+00, -1.410964130602375e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.886883253683324e-05, 6.165552151484479e-03, 1.837312496451854e-03, -1.603406143431115e+03, 2.432482416209071e+00, 0.000000000000000e+00
2677, 2.879580855369570e-02, 1.818638003500669e-02, 2.028458315944775e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.494839401229488e+04, 0.000000000000000e+00, 1.797935760491795e+04, 3.087723678764466e+02, 0.000000000000000e+00, -1.413801115551407e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.887132785568992e-05, 6.102464515853499e-03, 1.712386024427907e-03, -1.547745625190739e+03, 2.423741609205546e+00, 0.000000000000000e+00
2703, 3.199326992034910e-02, 1.905895850998062e-02, 2.028265667293164e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.496666747811154e+04, 0.000000000000000e+00, 1.798666699124461e+04, 3.089272369240619e+02, 0.000000000000000e+00, -1.413297892238301e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.887855245551963e-05, 6.004951444482363e-03, 1.589966573476070e-03, -1.496234287775833e+03, 2.409637737558727e+00, 0.000000000000000e+00
2729, 3.537228703498840e-02, 1.992767320833416e-02, 2.036631859794133e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.518306675905586e+04, 0.000000000000000e+00, 1.807322670362234e+04, 3.091387939279592e+02, 0.000000000000000e+00, -1.407338586860592e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.888841866110857e-05, 5.879085234540614e-03, 1.476318046414597e-03, -1.425119047704871e+03, 2.394617471355679e+00, 0.000000000000000e+00
2755, 3.891497850418090e-02, 2.079709342156473e-02, 2.058623019160837e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.569700860594286e+04, 0.000000000000000e+00, 1.827880344237714e+04, 3.093152151619227e+02, 0.000000000000000e+00, -1.393185414083777e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.889664373506891e-05, 5.797767594121170e-03, 1.402961410154531e-03, -1.365591468723057e+03, 2.395995146356259e+00, 0.000000000000000e+00
2781, 4.259017109870910e-02, 2.167427871467379e-02, 2.075658026457529e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.609931900976659e+04, 0.000000000000000e+00, 1.843972760390663e+04, 3.094774739611194e+02, 0.000000000000000e+00, -1.382106400592821e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.890420649767833e-05, 5.743640446199833e-03, 1.334280087945755e-03, -1.335351578043974e+03, 2.399499887621523e+00, 0.000000000000000e+00
2807, 4.645630717277530e-02, 2.254898662821862e-02, 2.087666175069242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.638620903342027e+04, 0.000000000000000e+00, 1.855448361336810e+04, 3.096122693816404e+02, 0.000000000000000e+00, -1.374205887923325e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.891048773191292e-05, 5.697792683941663e-03, 1.263554450947118e-03, -1.304853548185153e+03, 2.401011858877984e+00, 0.000000000000000e+00
2833, 5.049252510070800e-02, 2.342672130535049e-02, 2.105197953303486e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.679541919108282e+04, 0.000000000000000e+00, 1.871816767643312e+04, 3.097424573608943e+02, 0.000000000000000e+00, -1.362936865759618e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.891655299242349e-05, 5.644753684277520e-03, 1.205448318308762e-03, -1.270871786677676e+03, 2.403713757217884e+00, 0.000000000000000e+00
2859, 5.469727516174320e-02, 2.430886164831158e-02, 2.121548867307604e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.718203846584438e+04, 0.000000000000000e+00, 1.887281538633775e+04, 3.098945919356743e+02, 0.000000000000000e+00, -1.352289961975287e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.892363912509007e-05, 5.584880922065037e-03, 1.146504325721051e-03, -1.241953019128237e+03, 2.403839583803744e+00, 0.000000000000000e+00
2885, 5.909299850463870e-02, 2.519228803782961e-02, 2.140693110841524e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.763533192490368e+04, 0.000000000000000e+00, 1.905413276996147e+04, 3.100738352128178e+02, 0.000000000000000e+00, -1.339806953083277e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.893198573581275e-05, 5.499265590925806e-03, 1.088240712689479e-03, -1.201117156469841e+03, 2.399240352088678e+00, 0.000000000000000e+00
