"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
597, 5.888153314590450e-01, -4.506433797896563e-02, -1.724928868434614e-02, 9.217732033326190e-06, -3.964992467782825e-05, 1.567276135828275e-08, -2.968931350251988e-05, 3.112167314730713e-01, -2.357618946907067e+00, -2.378059174588855e+00
623, 5.713157057762150e-01, -4.742406281304075e-02, -1.698891115681001e-02, 8.902713705228316e-06, -3.839035484835948e-05, 1.737974442262015e-08, -3.060494492272301e-05, 3.118041326613333e-01, -2.417806000483820e+00, -2.437819947904069e+00
649, 5.538190603256230e-01, -4.967164710093005e-02, -1.669908945601721e-02, 8.713704974499346e-06, -3.876845420531787e-05, 1.436382927462028e-08, -3.182095351156478e-05, 3.046858897695879e-01, -2.489839152539601e+00, -2.508402422181178e+00
675, 5.363336801528930e-01, -5.180478201089801e-02, -1.593729547477733e-02, 7.289844297172086e-06, -2.872884397496927e-05, 3.155480763516659e-08, -3.256869342600155e-05, 2.986591238388546e-01, -2.573412015778245e+00, -2.590680013062157e+00
701, 5.188096761703490e-01, -5.380143739181004e-02, -1.537628405161860e-02, 7.036192011322298e-06, -2.895094249424165e-05, 2.838429998667488e-08, -3.252548428968433e-05, 2.854237921522470e-01, -2.653834760089718e+00, -2.669134825688166e+00
727, 5.012295246124270e-01, -5.564676166484332e-02, -1.494619686705197e-02, 6.508365979973519e-06, -2.598049796426653e-05, 3.168971276653173e-08, -3.337012031168220e-05, 2.703385774515143e-01, -2.745908049099879e+00, -2.759180358340795e+00
753, 4.835794866085050e-01, -5.732416342421222e-02, -1.478032208471888e-02, 6.558887607214740e-06, -2.883991716666760e-05, 2.594885240127030e-08, -3.521142856598943e-05, 2.526993681300103e-01, -2.849759093362624e+00, -2.860939401247101e+00
779, 4.658685922622680e-01, -5.882096199111678e-02, -1.415327802287962e-02, 5.885497759989224e-06, -2.381062000581769e-05, 3.000839122078042e-08, -3.658470947585956e-05, 2.294854030960666e-01, -2.956879245117396e+00, -2.965770315257610e+00
805, 4.480717480182650e-01, -6.010649088862361e-02, -1.331176617303944e-02, 5.275022891799643e-06, -1.860613361754347e-05, 3.391831678409556e-08, -3.792970685028416e-05, 1.996946711700438e-01, -3.091689481686464e+00, -3.098131386482616e+00
831, 4.301885962486270e-01, -6.114788204859262e-02, -1.241715100437651e-02, 4.783846102030211e-06, -1.301812359350305e-05, 3.748866090678931e-08, -3.968306709634660e-05, 1.639610037322241e-01, -3.233354521612700e+00, -3.237508759847022e+00
857, 4.122794568538670e-01, -6.193595647328434e-02, -1.150226183417710e-02, 4.417068614929619e-06, -7.099901144423175e-06, 4.074980236609438e-08, -4.191729912689005e-05, 1.211977107452786e-01, -3.336244418512178e+00, -3.338445079207886e+00
883, 3.944020271301270e-01, -6.245219179567896e-02, -1.061268677653768e-02, 4.196539565932398e-06, -5.586211847661186e-07, 4.398375075624240e-08, -4.481524564511990e-05, 6.917557612179602e-02, -3.448179723397483e+00, -3.448873484900320e+00
909, 3.766198158264160e-01, -6.265746384496801e-02, -9.828814904299325e-03, 4.157460823859767e-06, 6.104397342204834e-06, 4.701820387100113e-08, -4.853830442564652e-05, 1.375752418159828e-02, -3.528802339424781e+00, -3.528829045228422e+00
935, 3.590588271617890e-01, -6.258108138767832e-02, -9.115482399737234e-03, 4.292724720112404e-06, 1.234552856938495e-05, 4.934506148824252e-08, -5.259284750147291e-05, -4.164750269984394e-02, -3.566312677440704e+00, -3.566554797358384e+00
961, 3.418258726596830e-01, -6.222440917493539e-02, -8.397880065102817e-03, 4.544632164424609e-06, 1.759540406544651e-05, 5.018308926354486e-08, -5.641832795629489e-05, -9.246640498056451e-02, -3.541356968099237e+00, -3.542562130016829e+00
987, 3.249974250793460e-01, -6.165734438448535e-02, -7.608248692849423e-03, 4.842626941644018e-06, 2.149226364612006e-05, 5.003985663670915e-08, -5.998320000986231e-05, -1.341109175504291e-01, -3.469478424595138e+00, -3.472063974928663e+00
1013, 3.086399734020230e-01, -6.088258976016588e-02, -6.344427458197749e-03, 6.095850226837990e-06, 4.057104018421702e-05, 7.212964283657990e-08, -6.169086303332921e-05, -1.725658048951652e-01, -3.399040307821175e+00, -3.403408114281271e+00
1039, 2.927811741828920e-01, -5.994396383188120e-02, -5.896127632665692e-03, 5.828123170638908e-06, 3.290839211628352e-05, 5.054977587194620e-08, -6.160386530545449e-05, -2.031279844164741e-01, -3.268348045859500e+00, -3.274647710314971e+00
1065, 2.774220108985900e-01, -5.888014192451468e-02, -5.146940675836275e-03, 6.190524884730347e-06, 3.591155984522557e-05, 5.074439729112968e-08, -6.053683297350523e-05, -2.242669140214970e-01, -3.139342921155913e+00, -3.147334572324087e+00
1091, 2.625653147697450e-01, -5.771402864832353e-02, -4.714976920414126e-03, 6.510642867827872e-06, 3.678631516333663e-05, 5.697312986849285e-08, -6.198673947695267e-05, -2.382163964407675e-01, -3.028737117815020e+00, -3.038059731178068e+00
1117, 2.482267022132870e-01, -5.645101584682609e-02, -4.140957938673584e-03, 7.987060077535743e-06, 4.878766591893528e-05, 6.656100427487153e-08, -6.303381638842456e-05, -2.605234646741760e-01, -2.940187160720977e+00, -2.951680270608914e+00
1143, 2.344165146350860e-01, -5.509950519967639e-02, -3.916719842251459e-03, 7.269015497192847e-06, 4.010830084042576e-05, 4.664538920483679e-08, -6.077927140781747e-05, -2.740135531376599e-01, -2.801261512359122e+00, -2.814610174095565e+00
1169, 2.210974693298340e-01, -5.369107368700669e-02, -3.357525579618244e-03, 7.535856217430920e-06, 4.150771166585001e-05, 4.718802368395376e-08, -5.826365029667289e-05, -2.807751739349982e-01, -2.678577482894808e+00, -2.693229140058196e+00
1195, 2.082438766956330e-01, -5.224446121884232e-02, -3.129086769454737e-03, 8.184679162913717e-06, 4.464980130764415e-05, 5.937763177508270e-08, -5.902082390044374e-05, -2.828947773764621e-01, -2.574261985965419e+00, -2.589700890102435e+00
1221, 1.958884000778200e-01, -5.074899232700971e-02, -3.012680836238119e-03, 8.389780515478391e-06, 4.370682064073731e-05, 4.462880590650488e-08, -5.906312567170201e-05, -2.990127838371339e-01, -2.486772114603923e+00, -2.504655726346987e+00
1247, 1.840233504772190e-01, -4.921441105196449e-02, -2.429635160752354e-03, 8.293145149091582e-06, 4.266495735696190e-05, 4.365224561242131e-08, -5.569804644779087e-05, -2.993617918480470e-01, -2.361306820288390e+00, -2.380170621038106e+00
1273, 1.725961565971370e-01, -4.766434444726592e-02, -1.881288008067472e-03, 1.001449034691286e-05, 5.301140067339144e-05, 6.447313356578392e-08, -5.464241621484402e-05, -2.983357079435700e-01, -2.269089590796718e+00, -2.288553651559232e+00
1299, 1.616173982620240e-01, -4.609759109337822e-02, -2.000159239117730e-03, 8.472732221032943e-06, 4.084813433792345e-05, 3.539884447880081e-08, -5.319791577022185e-05, -3.073491311213698e-01, -2.172286059815870e+00, -2.193889775793627e+00
1325, 1.511152982711790e-01, -4.450773807756433e-02, -1.787264003169307e-03, 8.843280611166392e-06, 4.205577411879498e-05, 4.583039899945597e-08, -5.163955688016509e-05, -3.024949902648850e-01, -2.062280525892831e+00, -2.084279797134141e+00
1351, 1.410477757453920e-01, -4.291097440652587e-02, -1.544490519260316e-03, 1.045252513814858e-05, 4.941169614963888e-05, 5.226888788885846e-08, -5.160252474346272e-05, -3.088240575148319e-01, -1.982561570037603e+00, -2.006412859297512e+00
1377, 1.314679384231570e-01, -4.129493611886571e-02, -1.432292058127841e-03, 8.949277567912490e-06, 3.991293014245016e-05, 3.267043723291811e-08, -4.819740327737411e-05, -3.083254681827332e-01, -1.869033465504349e+00, -1.894253358661563e+00
1403, 1.222792565822600e-01, -3.968801210550681e-02, -1.199798441519554e-03, 9.373842472700429e-06, 4.121739124519051e-05, 4.214341390065390e-08, -4.681552930601668e-05, -2.998753473499678e-01, -1.771857274094887e+00, -1.796981623951559e+00
1429, 1.134960949420930e-01, -3.808703411889083e-02, -9.940737153093272e-04, 1.090750932898114e-05, 4.724562508998462e-05, 4.764420371276884e-08, -4.698718957093712e-05, -3.026351691702023e-01, -1.695638674886414e+00, -1.722370573734440e+00
1455, 1.051684617996220e-01, -3.648245867872271e-02, -8.985956628922622e-04, 9.402273574079429e-06, 3.879894905582257e-05, 3.048572908575589e-08, -4.380042213759394e-05, -3.006578179101163e-01, -1.600894417467429e+00, -1.628834569834890e+00
1481, 9.719923138618471e-02, -3.489682194633479e-02, -6.642084673761581e-04, 9.818752807342413e-06, 3.972149408950098e-05, 3.855549256612391e-08, -4.217800712654365e-05, -2.900513777865054e-01, -1.499736979755652e+00, -1.527453121235311e+00
1507, 8.964005112648010e-02, -3.331976728779761e-02, -4.493004782134304e-04, 1.087320384403499e-05, 4.296574212088110e-05, 3.884813270823858e-08, -4.186705271717711e-05, -2.886570222034036e-01, -1.415607275336075e+00, -1.444680157308097e+00
1533, 8.247101306915280e-02, -3.175649175054539e-02, -5.168879169999835e-04, 1.007008288328367e-05, 3.819853689383920e-05, 3.526964957834232e-08, -4.091371611899155e-05, -2.809314736910966e-01, -1.332597156300883e+00, -1.361811565996924e+00
1559, 7.564741373062130e-02, -3.021518814250469e-02, -4.348000744990969e-04, 1.028959881775616e-05, 3.797898298724605e-05, 3.065280641236187e-08, -3.945640763692414e-05, -2.763133474094092e-01, -1.252668909176095e+00, -1.282726693976403e+00
1585, 6.917616724967959e-02, -2.869473674291174e-02, -1.734669529650373e-04, 1.025163307598139e-05, 3.737218692879749e-05, 3.099857686521709e-08, -3.637368141394668e-05, -2.652431081251231e-01, -1.165568241635561e+00, -1.195312872885653e+00
1611, 6.298619508743290e-02, -2.720644871455949e-02, -1.488022232361674e-04, 1.019067518279006e-05, 3.607167179784689e-05, 3.229006617119331e-08, -3.602570220621959e-05, -2.538698989736263e-01, -1.087427102892231e+00, -1.116604368198178e+00
1637, 5.711802840232850e-02, -2.574346507253169e-02, -1.595134686020808e-04, 1.002362835419202e-05, 3.403061923270974e-05, 2.731497274233504e-08, -3.603301584102529e-05, -2.484891640634816e-01, -1.014922862846612e+00, -1.044845142413343e+00
1663, 5.161416530609130e-02, -2.429873682472658e-02, -7.384112022936970e-06, 1.011830200358074e-05, 3.329281944550863e-05, 2.654078423551532e-08, -3.469521917413059e-05, -2.410941734353454e-01, -9.398191499802949e-01, -9.701967409789076e-01
1689, 4.642483592033390e-02, -2.287977762663732e-02, 1.364628997758150e-04, 1.052198479938619e-05, 3.338733679512956e-05, 2.802576940116332e-08, -3.424340931333310e-05, -2.313489808289561e-01, -8.628292863468661e-01, -8.932497955778873e-01
1715, 4.156750440597530e-02, -2.148309528630218e-02, 3.142552020818454e-04, 1.066821664873240e-05, 3.273768879516930e-05, 2.480358841584761e-08, -3.310483484545083e-05, -2.227885419839491e-01, -7.926769574590300e-01, -8.233434452898004e-01
1741, 3.698146343231200e-02, -2.011667106340992e-02, 5.176942566717923e-04, 1.066687036959540e-05, 3.194518639812350e-05, 2.479722652959611e-08, -3.116468811884331e-05, -2.115182332809607e-01, -7.255396397579253e-01, -7.556990870504207e-01
