"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
285, 8.049457669258120e-01, -1.095074065603890e-02, 4.632261358129325e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.055072714027106e+05, 0.000000000000000e+00, 4.220290856108424e+04, 3.173800859074439e+02, 0.000000000000000e+00, 2.538977886496617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927020833747470e-05, 1.333116446858189e-03, 2.105944068570371e-04, -3.230107904934135e+01, 1.761354736762199e+00, 0.000000000000000e+00
311, 7.863141298294070e-01, -1.391897924200351e-02, 4.589482472789962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.045015887192755e+05, 0.000000000000000e+00, 4.180063548771018e+04, 3.172849803995188e+02, 0.000000000000000e+00, 2.262028249810617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926583052013846e-05, 1.426765133546262e-03, 2.309715713381447e-04, -4.001894056771177e+01, 1.814637403771636e+00, 0.000000000000000e+00
337, 7.678796052932740e-01, -1.695118837826614e-02, 4.543785653260934e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.034285468775481e+05, 0.000000000000000e+00, 4.137141875101923e+04, 3.171852065927030e+02, 0.000000000000000e+00, 1.966528930681250e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926123711810157e-05, 1.529317606890420e-03, 2.522984258282121e-04, -4.941697099185355e+01, 1.868713032457361e+00, 0.000000000000000e+00
363, 7.495508193969730e-01, -1.998398843861941e-02, 4.498429578349806e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.023638440795336e+05, 0.000000000000000e+00, 4.094553763181342e+04, 3.170852185504292e+02, 0.000000000000000e+00, 1.673326056707627e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925663313631413e-05, 1.637179481821496e-03, 2.710417824575042e-04, -6.116862428764998e+01, 1.922695492014858e+00, 0.000000000000000e+00
389, 7.313483357429500e-01, -2.299908998239515e-02, 4.453592891832422e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.013120770692909e+05, 0.000000000000000e+00, 4.052483082771636e+04, 3.169867000447118e+02, 0.000000000000000e+00, 1.383685500931058e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925209611777051e-05, 1.743521735275848e-03, 2.870498148957168e-04, -7.403643550796259e+01, 1.973111040543726e+00, 0.000000000000000e+00
415, 7.132214307785030e-01, -2.596518389332162e-02, 4.410893493718924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.003098624537700e+05, 0.000000000000000e+00, 4.012394498150798e+04, 3.168891723240154e+02, 0.000000000000000e+00, 1.107690917130680e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924760404067385e-05, 1.846647310053426e-03, 3.003239150090944e-04, -8.696780304844148e+01, 2.018185995381604e+00, 0.000000000000000e+00
441, 6.951977014541630e-01, -2.887833934450339e-02, 4.367428553075853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.929171129222124e+04, 0.000000000000000e+00, 3.971668451688848e+04, 3.167944200270741e+02, 0.000000000000000e+00, 8.273076521835321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.924323914366024e-05, 1.942132088864777e-03, 3.121850075640353e-04, -1.001087013661457e+02, 2.058349344198192e+00, 0.000000000000000e+00
467, 6.773055195808410e-01, -3.173843128117835e-02, 4.327031697323301e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.834440064668120e+04, 0.000000000000000e+00, 3.933776025867247e+04, 3.167013378138032e+02, 0.000000000000000e+00, 5.664327823737498e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.923895055303655e-05, 2.033912163942825e-03, 3.212765117560083e-04, -1.133557355537296e+02, 2.094240926666939e+00, 0.000000000000000e+00
493, 6.594728827476500e-01, -3.452142725194508e-02, 4.286176276170212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.738854613688025e+04, 0.000000000000000e+00, 3.895541845475209e+04, 3.166125976865901e+02, 0.000000000000000e+00, 3.032050629604786e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.923486143591746e-05, 2.116382491207869e-03, 3.285832524528464e-04, -1.270024959964849e+02, 2.123819650000471e+00, 0.000000000000000e+00
519, 6.418011188507080e-01, -3.725073896504986e-02, 4.232731131019576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.614166250856790e+04, 0.000000000000000e+00, 3.845666500342715e+04, 3.165055151606937e+02, 0.000000000000000e+00, -4.016762659532729e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.922992635269443e-05, 2.221593707334788e-03, 3.415895024967189e-04, -1.457689373310720e+02, 2.162111782306889e+00, 0.000000000000000e+00
545, 6.243042349815370e-01, -3.992891506317097e-02, 4.188090073958891e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.509640722183407e+04, 0.000000000000000e+00, 3.803856288873362e+04, 3.164014262564349e+02, 0.000000000000000e+00, -3.280149532652663e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.922512844486773e-05, 2.334975628850519e-03, 3.429996769967038e-04, -1.685907487068260e+02, 2.202307892800197e+00, 0.000000000000000e+00
571, 6.065399646759030e-01, -4.243047803515017e-02, 4.159140910815937e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.440784479797463e+04, 0.000000000000000e+00, 3.776313791918984e+04, 3.162967908695668e+02, 0.000000000000000e+00, -5.176345184268531e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.922030456120523e-05, 2.430368879648705e-03, 3.361414975133597e-04, -1.820396412282759e+02, 2.236460984859542e+00, 0.000000000000000e+00
597, 5.888153314590450e-01, -4.483734409838884e-02, 4.120377143273091e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.349441353941312e+04, 0.000000000000000e+00, 3.739776541576524e+04, 3.161833736479514e+02, 0.000000000000000e+00, -7.691795229924614e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921507492830561e-05, 2.510600243803357e-03, 3.400328295984520e-04, -1.890750460816883e+02, 2.261143528299675e+00, 0.000000000000000e+00
623, 5.713157057762150e-01, -4.720121142997551e-02, 4.075146116670606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.243108880714803e+04, 0.000000000000000e+00, 3.697243552285920e+04, 3.160568594205698e+02, 0.000000000000000e+00, -1.062002898725814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920924030303116e-05, 2.611934676547999e-03, 3.445898172992501e-04, -2.034711574640505e+02, 2.293171172185440e+00, 0.000000000000000e+00
649, 5.538190603256230e-01, -4.945436564349075e-02, 4.029315120426462e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.135514384200027e+04, 0.000000000000000e+00, 3.654205753680009e+04, 3.159309030226332e+02, 0.000000000000000e+00, -1.358301693663776e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920343025780311e-05, 2.727666912544462e-03, 3.425421023828251e-04, -2.253134403234016e+02, 2.328632651787886e+00, 0.000000000000000e+00
675, 5.363336801528930e-01, -5.159427590112260e-02, 3.981984015461550e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.024540682598665e+04, 0.000000000000000e+00, 3.609816273039465e+04, 3.158027673465586e+02, 0.000000000000000e+00, -1.663906302815622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919751851405808e-05, 2.852491368246984e-03, 3.376756400392637e-04, -2.513180614348724e+02, 2.365819596595919e+00, 0.000000000000000e+00
701, 5.188096761703490e-01, -5.359874845691809e-02, 3.935950599800508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.916577456721412e+04, 0.000000000000000e+00, 3.566630982688564e+04, 3.156740515115534e+02, 0.000000000000000e+00, -1.961220522048494e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919157881103162e-05, 2.979874646087010e-03, 3.275367206724969e-04, -2.801325481654641e+02, 2.403454554736360e+00, 0.000000000000000e+00
727, 5.012295246124270e-01, -5.545279391052942e-02, 3.891069359737504e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.811350351315290e+04, 0.000000000000000e+00, 3.524540140526115e+04, 3.155468390389757e+02, 0.000000000000000e+00, -2.250999883787146e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918570730682002e-05, 3.111326514066418e-03, 3.127176163269801e-04, -3.118937361003446e+02, 2.439962735378273e+00, 0.000000000000000e+00
753, 4.835794866085050e-01, -5.713971429663912e-02, 3.846283868287050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.706574547281528e+04, 0.000000000000000e+00, 3.482629818912610e+04, 3.154251556795078e+02, 0.000000000000000e+00, -2.539536430538831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918008990566051e-05, 3.245246602447131e-03, 2.931241312597849e-04, -3.483692752451208e+02, 2.476636034297955e+00, 0.000000000000000e+00
779, 4.658685922622680e-01, -5.864673996315309e-02, 3.803224570725067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.606043269734360e+04, 0.000000000000000e+00, 3.442417307893743e+04, 3.153130110372883e+02, 0.000000000000000e+00, -2.816384200226645e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917491190327812e-05, 3.380694039262956e-03, 2.669165570903853e-04, -3.902384176667463e+02, 2.512304064884222e+00, 0.000000000000000e+00
805, 4.480717480182650e-01, -5.994316329986170e-02, 3.767100284012464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.521435522134231e+04, 0.000000000000000e+00, 3.408574208853691e+04, 3.152070461434708e+02, 0.000000000000000e+00, -3.049381002743312e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917001840016634e-05, 3.519838950513458e-03, 2.317636639706349e-04, -4.359636095655267e+02, 2.551216114280737e+00, 0.000000000000000e+00
831, 4.301885962486270e-01, -6.099608796538849e-02, 3.738302589853507e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.453936015171996e+04, 0.000000000000000e+00, 3.381574406068798e+04, 3.151191827704544e+02, 0.000000000000000e+00, -3.235264325958360e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916596021705157e-05, 3.652367634492508e-03, 1.890992103084228e-04, -4.823906571760082e+02, 2.587908604693319e+00, 0.000000000000000e+00
857, 4.122794568538670e-01, -6.179628836054776e-02, 3.717264466407318e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.404796349037187e+04, 0.000000000000000e+00, 3.361918539614874e+04, 3.150605821770341e+02, 0.000000000000000e+00, -3.370587454287676e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916325329597901e-05, 3.766409734033558e-03, 1.398854621022915e-04, -5.277438155087541e+02, 2.620227362797147e+00, 0.000000000000000e+00
883, 3.944020271301270e-01, -6.232521068747637e-02, 3.712300891355842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.392454794338089e+04, 0.000000000000000e+00, 3.356981917735235e+04, 3.150185858712560e+02, 0.000000000000000e+00, -3.404574209218971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916131321934427e-05, 3.874553814516395e-03, 8.120958181113883e-05, -5.696681426038139e+02, 2.655321188695333e+00, 0.000000000000000e+00
909, 3.766198158264160e-01, -6.254370462420239e-02, 3.725114074234012e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.420863399880211e+04, 0.000000000000000e+00, 3.368345359952084e+04, 3.149976997425259e+02, 0.000000000000000e+00, -3.326341252509681e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916034830861096e-05, 3.962410819465322e-03, 1.746667121612727e-05, -5.993153224568605e+02, 2.690017253034115e+00, 0.000000000000000e+00
935, 3.590588271617890e-01, -6.248100676256788e-02, 3.753887248448810e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.486038764235127e+04, 0.000000000000000e+00, 3.394415505694050e+04, 3.150025894547464e+02, 0.000000000000000e+00, -3.146858262732856e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916057420949401e-05, 4.021784273872897e-03, -4.684697903296012e-05, -6.136263238298159e+02, 2.721649388167684e+00, 0.000000000000000e+00
961, 3.418258726596830e-01, -6.213841408273922e-02, 3.791827470584431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.572902493172258e+04, 0.000000000000000e+00, 3.429160997268903e+04, 3.150428678528281e+02, 0.000000000000000e+00, -2.907648832496289e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916243497417111e-05, 4.045003082108295e-03, -1.063152883812957e-04, -6.143618911418271e+02, 2.744114937438983e+00, 0.000000000000000e+00
987, 3.249974250793460e-01, -6.158576695395474e-02, 3.834941739233392e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.672331424899217e+04, 0.000000000000000e+00, 3.468932569959687e+04, 3.151138071441842e+02, 0.000000000000000e+00, -2.633836754676669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916571191257815e-05, 4.038072686810048e-03, -1.597310532902496e-04, -6.070787559988362e+02, 2.757716321320585e+00, 0.000000000000000e+00
1013, 3.086399734020230e-01, -6.082570402179240e-02, 3.884641460319386e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.787030639612193e+04, 0.000000000000000e+00, 3.514812255844876e+04, 3.151966088621686e+02, 0.000000000000000e+00, -2.317972651951704e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916953635822477e-05, 4.017528953225816e-03, -2.099744461262319e-04, -5.952176153428543e+02, 2.769350491858771e+00, 0.000000000000000e+00
1039, 2.927811741828920e-01, -5.990199827001903e-02, 3.934286892344996e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.902120749919943e+04, 0.000000000000000e+00, 3.560848299967976e+04, 3.152955138778195e+02, 0.000000000000000e+00, -2.001032082516724e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917410393309553e-05, 3.974472382149668e-03, -2.511149702526690e-04, -5.780512538225559e+02, 2.773121747794448e+00, 0.000000000000000e+00
1065, 2.774220108985900e-01, -5.885329184436560e-02, 3.980435438751053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.009190977579338e+04, 0.000000000000000e+00, 3.603676391031734e+04, 3.153882763509588e+02, 0.000000000000000e+00, -1.706177043859103e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917838719388885e-05, 3.938836765259575e-03, -2.867264838567424e-04, -5.650162031075330e+02, 2.777920109234757e+00, 0.000000000000000e+00
1091, 2.625653147697450e-01, -5.770244351754623e-02, 4.024510191570111e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.111576502104536e+04, 0.000000000000000e+00, 3.644630600841814e+04, 3.154792727640855e+02, 0.000000000000000e+00, -1.424222961461019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918258830352301e-05, 3.908771430108459e-03, -3.211220360039154e-04, -5.568058027210421e+02, 2.784029413603967e+00, 0.000000000000000e+00
1117, 2.482267022132870e-01, -5.645477427064112e-02, 4.071536203764129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.220754411874268e+04, 0.000000000000000e+00, 3.688301764749706e+04, 3.155720207574231e+02, 0.000000000000000e+00, -1.123563688482560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918686966428280e-05, 3.873449930371126e-03, -3.555517874114583e-04, -5.469736885339919e+02, 2.788284329165300e+00, 0.000000000000000e+00
1143, 2.344165146350860e-01, -5.511860833669313e-02, 4.119690555023123e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.332671367071205e+04, 0.000000000000000e+00, 3.733068546828481e+04, 3.156688397683850e+02, 0.000000000000000e+00, -8.153615031279961e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919133828546611e-05, 3.823486825794527e-03, -3.846544588769640e-04, -5.323117146407992e+02, 2.788581758263217e+00, 0.000000000000000e+00
1169, 2.210974693298340e-01, -5.372549053828165e-02, 4.162747491694087e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.432626579365744e+04, 0.000000000000000e+00, 3.773050631746297e+04, 3.157496738894845e+02, 0.000000000000000e+00, -5.401001290801799e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919506861565310e-05, 3.788477609915205e-03, -4.088444963162675e-04, -5.203302954028635e+02, 2.790786261298444e+00, 0.000000000000000e+00
1195, 2.082438766956330e-01, -5.229411256888967e-02, 4.203692950916444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.527750684027861e+04, 0.000000000000000e+00, 3.811100273611143e+04, 3.158273486446258e+02, 0.000000000000000e+00, -2.781428868984982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919865270325746e-05, 3.759234150372299e-03, -4.342165182418952e-04, -5.125579198897377e+02, 2.794767257932916e+00, 0.000000000000000e+00
1221, 1.958884000778200e-01, -5.081367556723382e-02, 4.248030931040677e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.630602722747487e+04, 0.000000000000000e+00, 3.852241089098994e+04, 3.159047341146070e+02, 0.000000000000000e+00, 5.095904272872284e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.920222300973825e-05, 3.724757763653802e-03, -4.613970897363657e-04, -5.027607085112770e+02, 2.798162397636454e+00, 0.000000000000000e+00
1247, 1.840233504772190e-01, -4.929384221087928e-02, 4.291112247805482e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.730659566290496e+04, 0.000000000000000e+00, 3.892263826516197e+04, 3.159822886302233e+02, 0.000000000000000e+00, 2.806371552421347e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920580068208279e-05, 3.685033224551144e-03, -4.834004366532056e-04, -4.906363162359012e+02, 2.798776192905026e+00, 0.000000000000000e+00
1273, 1.725961565971370e-01, -4.775821311056454e-02, 4.330077377592020e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.821062863285359e+04, 0.000000000000000e+00, 3.928425145314143e+04, 3.160480902214603e+02, 0.000000000000000e+00, 5.295940147997048e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920883583943593e-05, 3.659402557221409e-03, -5.043998341441755e-04, -4.824620388587027e+02, 2.802825920662953e+00, 0.000000000000000e+00
1299, 1.616173982620240e-01, -4.620548054405901e-02, 4.369735374053689e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.913129257060986e+04, 0.000000000000000e+00, 3.965251702824394e+04, 3.161156289756972e+02, 0.000000000000000e+00, 7.831307886462707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921195080040511e-05, 3.633863189652537e-03, -5.293440868387149e-04, -4.766774015923295e+02, 2.807375374514332e+00, 0.000000000000000e+00
1325, 1.511152982711790e-01, -4.462910099444404e-02, 4.409088163454174e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000465612308955e+05, 0.000000000000000e+00, 4.001862449235821e+04, 3.161867884605456e+02, 0.000000000000000e+00, 1.035181785557518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921523239778458e-05, 3.605636799587214e-03, -5.539594780524713e-04, -4.710001930878174e+02, 2.810331149037512e+00, 0.000000000000000e+00
1351, 1.410477757453920e-01, -4.304522398290057e-02, 4.452308996394293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.010501647475587e+05, 0.000000000000000e+00, 4.042006589902347e+04, 3.162583969057213e+02, 0.000000000000000e+00, 1.311558851499689e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921853433118282e-05, 3.573046644962488e-03, -5.797248905585867e-04, -4.629897978334066e+02, 2.812537766302268e+00, 0.000000000000000e+00
1377, 1.314679384231570e-01, -4.144132745845672e-02, 4.497496012559978e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.021001006132308e+05, 0.000000000000000e+00, 4.084004024529231e+04, 3.163338883666636e+02, 0.000000000000000e+00, 1.600695138055070e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922201491420976e-05, 3.526886465299264e-03, -6.012130938891046e-04, -4.499341305908372e+02, 2.809781330113718e+00, 0.000000000000000e+00
1403, 1.222792565822600e-01, -3.984583563150205e-02, 4.537298608216415e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.030249165905850e+05, 0.000000000000000e+00, 4.120996663623398e+04, 3.163991049541429e+02, 0.000000000000000e+00, 1.855375320132771e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922502143711495e-05, 3.493079436348627e-03, -6.192146311871812e-04, -4.393390213317622e+02, 2.809053117257107e+00, 0.000000000000000e+00
1429, 1.134960949420930e-01, -3.825547708326069e-02, 4.581585892443273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.040517919151200e+05, 0.000000000000000e+00, 4.162071676604800e+04, 3.164638210641673e+02, 0.000000000000000e+00, 2.138161086196071e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922800458505643e-05, 3.459926530354138e-03, -6.440833997586865e-04, -4.297067355883186e+02, 2.809667263778086e+00, 0.000000000000000e+00
1455, 1.051684617996220e-01, -3.666057178861731e-02, 4.626173216059915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.050879992656334e+05, 0.000000000000000e+00, 4.203519970625336e+04, 3.165348779592410e+02, 0.000000000000000e+00, 2.423516749550845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923127967008979e-05, 3.415829040167071e-03, -6.648065111896017e-04, -4.167285819211543e+02, 2.805510474289216e+00, 0.000000000000000e+00
1481, 9.719923138618471e-02, -3.508369627206224e-02, 4.668846955765265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.060817455202718e+05, 0.000000000000000e+00, 4.243269820810871e+04, 3.166076146789401e+02, 0.000000000000000e+00, 2.697179276223879e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923463180369992e-05, 3.372138685566882e-03, -6.832272058143572e-04, -4.050054987688109e+02, 2.800480770930535e+00, 0.000000000000000e+00
1507, 8.964005112648010e-02, -3.351436885207792e-02, 4.716103527145393e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.071800805892693e+05, 0.000000000000000e+00, 4.287203223570773e+04, 3.166803277898059e+02, 0.000000000000000e+00, 2.999643963474291e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923798246891298e-05, 3.326022902292507e-03, -7.059214483912665e-04, -3.922689157340220e+02, 2.795403108834201e+00, 0.000000000000000e+00
1533, 8.247101306915280e-02, -3.195775110812014e-02, 4.763565745794344e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.082856640098131e+05, 0.000000000000000e+00, 4.331426560392522e+04, 3.167591267130299e+02, 0.000000000000000e+00, 3.304104735931647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924161314287629e-05, 3.268728743780636e-03, -7.223828645865990e-04, -3.755051786365491e+02, 2.783319350111975e+00, 0.000000000000000e+00
1559, 7.564741373062130e-02, -3.042202247602133e-02, 4.813510020378464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.094492365718501e+05, 0.000000000000000e+00, 4.377969462874004e+04, 3.168408670106569e+02, 0.000000000000000e+00, 3.624534831449690e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924537886950582e-05, 3.200434887937547e-03, -7.346389524735571e-04, -3.555617052385916e+02, 2.767061018972149e+00, 0.000000000000000e+00
1585, 6.917616724967959e-02, -2.890600597094307e-02, 4.861514686438004e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.105691388184712e+05, 0.000000000000000e+00, 4.422765552738845e+04, 3.169221996856714e+02, 0.000000000000000e+00, 3.932938789710280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924912534063274e-05, 3.130411425977911e-03, -7.419839888613235e-04, -3.353298100905864e+02, 2.747150273472555e+00, 0.000000000000000e+00
1611, 6.298619508743290e-02, -2.742100432397968e-02, 4.903738005175425e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.115550484662669e+05, 0.000000000000000e+00, 4.462201938650675e+04, 3.169949233132701e+02, 0.000000000000000e+00, 4.204443234660648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925247484609500e-05, 3.074418413982801e-03, -7.511117634275647e-04, -3.197898136853049e+02, 2.731045150846547e+00, 0.000000000000000e+00
1637, 5.711802840232850e-02, -2.596007971311948e-02, 4.950052298721623e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.126355841211934e+05, 0.000000000000000e+00, 4.505423364847736e+04, 3.170707390044405e+02, 0.000000000000000e+00, 4.502006235383698e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925596636143752e-05, 3.018633588478982e-03, -7.710771431121119e-04, -3.065001523997844e+02, 2.715315006349497e+00, 0.000000000000000e+00
1663, 5.161416530609130e-02, -2.451614290964648e-02, 4.999292488498265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.137863343606611e+05, 0.000000000000000e+00, 4.551453374426442e+04, 3.171552443544539e+02, 0.000000000000000e+00, 4.818905259286846e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925985757244062e-05, 2.949396770666444e-03, -7.897772669712254e-04, -2.894647322567084e+02, 2.693499048653658e+00, 0.000000000000000e+00
