Point ID,Density,Eigenvalues_Density_0,Eigenvalues_Density_1,Eigenvalues_Mach_0,Eigenvalues_Mach_1,Eigenvalues_Pressure_0,Eigenvalues_Pressure_1,Energy,Gradient_Density_X,Gradient_Density_Y,Gradient_Mach_X,Gradient_Mach_Y,Gradient_Pressure_X,Gradient_Pressure_Y,Hessian_Density_XX,Hessian_Density_XY,Hessian_Density_YX,Hessian_Density_YY,Hessian_Mach_XX,Hessian_Mach_XY,Hessian_Mach_YX,Hessian_Mach_YY,Hessian_Pressure_XX,Hessian_Pressure_XY,Hessian_Pressure_YX,Hessian_Pressure_YY,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude
875,1.000000e+00,5.422360e-13,6.660095e-12,5.354885e-12,4.173000e-14,3.795494e-14,1.609978e-12,9.478429e-01,-3.375078e-14,1.065814e-14,1.065814e-14,-7.105427e-15,-6.439294e-15,3.330669e-15,3.696495e-12,-3.057444e-12,-3.057444e-12,3.505836e-12,2.803910e-12,-2.654477e-12,-2.654477e-12,2.592704e-12,8.484613e-13,-7.856299e-13,-7.856299e-13,7.994718e-13,1.001413e+00,-4.678049e-16,0.000000e+00,1.001413e+00,3.127055e-01,9.312817e-01,0.000000e+00,9.823800e-01
876,1.000000e+00,5.865416e-13,2.545221e-13,4.660370e-14,3.003790e-13,1.419340e-13,1.816277e-14,9.478429e-01,-7.105427e-15,2.664535e-15,-7.105427e-15,0.000000e+00,-4.440892e-16,-1.332268e-15,4.153582e-13,1.659291e-13,1.659291e-13,4.257055e-13,1.684474e-13,1.267873e-13,1.267873e-13,1.785353e-13,7.811980e-14,6.185554e-14,6.185554e-14,8.197693e-14,1.001413e+00,2.617931e-16,0.000000e+00,1.001413e+00,2.761921e-01,9.407303e-01,0.000000e+00,9.804364e-01
877,9.999995e-01,5.750191e-07,8.465033e-04,7.510392e-04,5.724186e-07,1.393332e-07,2.116773e-04,9.478425e-01,-2.470737e-05,2.317906e-05,2.217121e-05,-2.075584e-05,-6.177243e-06,5.795242e-06,5.691255e-04,3.971187e-04,3.971187e-04,2.779528e-04,7.283899e-04,1.283922e-04,1.283922e-04,2.322171e-05,1.447661e-04,9.837250e-05,9.837250e-05,6.705050e-05,1.001413e+00,-2.219273e-07,0.000000e+00,1.001413e+00,6.498984e-01,5.703520e-01,0.000000e+00,8.646787e-01
878,1.000000e+00,3.229021e-09,1.767109e-07,1.590547e-07,2.881318e-09,8.072749e-10,4.417772e-08,9.478429e-01,2.909877e-10,-3.425704e-10,-2.614265e-10,3.092921e-10,7.274591e-11,-8.564349e-11,9.267317e-08,-8.669878e-08,-8.669878e-08,8.726671e-08,8.407208e-08,-7.802499e-08,-7.802499e-08,7.786397e-08,2.316828e-08,-2.167469e-08,-2.167469e-08,2.181671e-08,1.001413e+00,-2.217439e-11,0.000000e+00,1.001413e+00,5.830632e-01,8.857133e-01,0.000000e+00,1.060401e+00
879,1.459553e+00,7.412202e+01,3.512486e-01,4.697888e-01,5.812283e+01,2.019160e+01,2.369246e-02,1.337999e+00,2.676365e+00,-3.135862e+00,-1.842733e+00,2.184117e+00,7.722045e-01,-9.078432e-01,2.122043e+00,-1.129147e+01,-1.129147e+01,7.235123e+01,5.658208e+01,9.298094e+00,9.298094e+00,2.010530e+00,1.823141e+01,5.974160e+00,5.974160e+00,1.983883e+00,1.274359e+00,2.231115e-01,0.000000e+00,1.293743e+00,8.193111e-01,2.346649e-01,0.000000e+00,8.522548e-01
880,1.526623e+00,3.030849e+00,6.173137e-02,9.141038e-01,7.218610e-01,6.740983e-01,2.861164e-02,1.393583e+00,-3.887410e-02,1.018094e-01,-2.191298e-02,1.096879e-01,-5.294682e-03,6.188616e-03,1.330021e-01,-4.544575e-01,-4.544575e-01,2.959578e+00,7.269986e-01,-3.100429e-02,-3.100429e-02,9.089662e-01,6.113611e-01,1.912068e-01,1.912068e-01,9.134879e-02,1.303168e+00,2.610449e-01,0.000000e+00,1.329057e+00,9.896870e-01,2.535835e-01,0.000000e+00,1.021658e+00
881,9.999992e-01,3.607371e-07,8.228495e-04,7.337557e-04,3.944709e-07,8.657253e-08,2.057408e-04,9.478422e-01,-3.025954e-05,3.047691e-05,2.719496e-05,-2.737929e-05,-7.564986e-06,7.619445e-06,3.512964e-04,-4.067982e-04,-4.067982e-04,4.719139e-04,3.127205e-04,-3.626296e-04,-3.626296e-04,4.214296e-04,8.790026e-05,-1.017252e-04,-1.017252e-04,1.179272e-04,1.001413e+00,-3.147531e-07,0.000000e+00,1.001413e+00,7.526513e-01,6.683707e-01,0.000000e+00,1.006580e+00
882,1.521165e+00,6.458138e-02,2.809975e-01,2.859335e-03,7.449808e-01,3.743737e-02,1.849343e-02,1.387914e+00,-5.174784e-03,1.491485e-03,5.826421e-03,-1.523051e-02,-1.245714e-03,-8.130651e-04,2.758026e-01,3.312497e-02,3.312497e-02,6.977624e-02,7.251481e-01,1.196869e-01,1.196869e-01,2.269207e-02,3.559614e-02,5.611594e-03,5.611594e-03,2.033466e-02,1.294815e+00,2.591118e-01,0.000000e+00,1.320487e+00,1.092279e+00,1.572956e-01,0.000000e+00,1.103547e+00
883,1.000000e+00,4.387543e-07,4.109402e-05,3.699562e-05,3.952798e-07,1.096932e-07,1.027348e-05,9.478429e-01,1.001995e-06,-9.998087e-07,-9.017447e-07,8.997973e-07,2.504990e-07,-2.499520e-07,1.778535e-05,-2.010786e-05,-2.010786e-05,2.374742e-05,1.598274e-05,-1.809800e-05,-1.809800e-05,2.140816e-05,4.449596e-06,-5.027433e-06,-5.027433e-06,5.933576e-06,1.001413e+00,-2.738442e-09,0.000000e+00,1.001413e+00,6.847541e-01,7.474874e-01,0.000000e+00,1.013719e+00
884,1.000000e+00,7.035043e-09,1.385959e-10,1.245754e-10,6.334099e-09,1.758792e-09,3.465103e-11,9.478429e-01,-3.661533e-10,2.756266e-10,3.295426e-10,-2.480256e-10,-9.153833e-11,6.890866e-11,3.479357e-09,3.446549e-09,3.446549e-09,3.694281e-09,3.105919e-09,3.102308e-09,3.102308e-09,3.352756e-09,8.698562e-10,8.616515e-10,8.616515e-10,9.235863e-10,1.001413e+00,1.623360e-12,0.000000e+00,1.001413e+00,4.801743e-01,8.272099e-01,0.000000e+00,9.564746e-01
885,9.999974e-01,7.321883e-04,4.785026e-03,4.354440e-03,6.743876e-04,1.830519e-04,1.196289e-03,9.478407e-01,-4.860555e-05,4.521705e-05,4.458732e-05,-4.024780e-05,-1.215154e-05,1.130477e-05,2.277333e-03,-1.968438e-03,-1.968438e-03,3.239881e-03,2.083340e-03,-1.788819e-03,-1.788819e-03,2.945487e-03,5.693332e-04,-4.921191e-04,-4.921191e-04,8.100074e-04,1.001411e+00,-1.372348e-06,0.000000e+00,1.001411e+00,1.121657e+00,9.661000e-01,0.000000e+00,1.480359e+00
886,1.000000e+00,1.397387e-04,3.355447e-07,4.195863e-07,1.245604e-04,3.492947e-05,8.467205e-08,9.478430e-01,1.269649e-06,-8.797117e-07,-1.134054e-06,7.783545e-07,3.173722e-07,-2.198307e-07,4.604549e-05,-6.544243e-05,-6.544243e-05,9.402875e-05,4.166191e-06,-2.123840e-05,-2.123840e-05,1.208138e-04,1.110636e-05,-1.620404e-05,-1.620404e-05,2.390778e-05,1.001413e+00,1.176035e-08,0.000000e+00,1.001413e+00,4.791246e-01,4.726057e-01,0.000000e+00,6.729907e-01
887,1.000000e+00,1.264417e-11,3.541862e-10,3.196249e-10,1.055006e-11,3.079110e-12,8.860564e-11,9.478429e-01,-4.998668e-12,3.421263e-12,4.481748e-12,-3.140599e-12,-1.248779e-12,8.615331e-13,1.887372e-10,-1.706881e-10,-1.706881e-10,1.780932e-10,1.712306e-10,-1.544153e-10,-1.544153e-10,1.589444e-10,4.717502e-11,-4.274250e-11,-4.274250e-11,4.450973e-11,1.001413e+00,-1.666010e-14,0.000000e+00,1.001413e+00,4.103698e-01,9.048619e-01,0.000000e+00,9.935685e-01
888,1.000000e+00,2.089094e-08,1.538077e-11,3.974862e-11,1.897607e-08,5.226379e-09,1.622375e-12,9.478429e-01,2.319442e-10,-8.302692e-11,-2.110099e-10,7.682033e-11,5.802514e-11,-2.082046e-11,1.920471e-08,5.688372e-09,5.688372e-09,1.701608e-09,1.085200e-08,9.372275e-09,9.372275e-09,8.163823e-09,4.938329e-09,1.192484e-09,1.192484e-09,2.896724e-10,1.001413e+00,-2.197683e-13,0.000000e+00,1.001413e+00,2.389424e-01,4.518765e-01,0.000000e+00,5.111613e-01
889,1.000000e+00,3.923987e-09,2.411011e-08,2.222908e-08,3.197664e-09,9.777225e-10,6.036390e-09,9.478429e-01,4.117377e-09,-2.320510e-09,-3.703413e-09,2.082437e-09,1.029253e-09,-5.799876e-10,1.433159e-08,-1.008816e-08,-1.008816e-08,1.370251e-08,1.309164e-08,-9.508189e-09,-9.508189e-09,1.233511e-08,3.585879e-09,-2.528105e-09,-2.528105e-09,3.428234e-09,1.001413e+00,-2.665954e-11,0.000000e+00,1.001413e+00,3.763877e-01,5.699819e-01,0.000000e+00,6.830425e-01
890,1.000000e+00,1.286660e-06,8.204486e-09,7.073561e-09,1.158799e-06,3.216682e-07,2.050475e-09,9.478429e-01,5.473956e-09,-3.681436e-09,-4.945960e-09,3.355606e-09,1.368521e-09,-9.204049e-10,6.275108e-07,6.389170e-07,6.389170e-07,6.673532e-07,5.600450e-07,5.754077e-07,5.754077e-07,6.058277e-07,1.568791e-07,1.597312e-07,1.597312e-07,1.668395e-07,1.001413e+00,1.251229e-10,0.000000e+00,1.001413e+00,4.795493e-01,6.694310e-01,0.000000e+00,8.234716e-01
891,9.999991e-01,6.662265e-05,8.382746e-03,7.483766e-03,5.647367e-05,1.671715e-05,2.095864e-03,9.478421e-01,1.899301e-04,-2.092060e-04,-1.713443e-04,1.886013e-04,4.748280e-05,-5.230222e-05,3.614907e-03,-4.113107e-03,-4.113107e-03,4.834461e-03,3.219631e-03,-3.672619e-03,-3.672619e-03,4.320609e-03,9.045060e-04,-1.028433e-03,-1.028433e-03,1.208075e-03,1.001413e+00,-3.467949e-07,0.000000e+00,1.001413e+00,7.522744e-01,5.895891e-01,0.000000e+00,9.557887e-01
892,1.000000e+00,1.224745e-07,1.409930e-09,9.431955e-09,9.862493e-08,3.013157e-08,5.625975e-10,9.478429e-01,7.018516e-09,-2.768772e-09,-6.218422e-09,2.285724e-09,1.749786e-09,-6.861156e-10,1.126955e-07,3.298882e-08,3.298882e-08,1.118894e-08,6.035930e-08,4.414484e-08,4.414484e-08,4.769758e-08,2.850138e-08,6.748742e-09,6.748742e-09,2.192787e-09,1.001413e+00,-5.598924e-11,0.000000e+00,1.001413e+00,2.733655e-01,3.534372e-01,0.000000e+00,4.468182e-01
893,1.013259e+00,3.522902e-02,6.803688e+01,5.662281e+01,2.674751e-03,1.150939e-02,1.863754e+01,9.595610e-01,1.036272e+00,-1.207771e+00,-9.385991e-01,1.095937e+00,2.700812e-01,-3.141634e-01,2.904985e+01,-3.363322e+01,-3.363322e+01,3.902225e+01,2.411623e+01,-2.799731e+01,-2.799731e+01,3.250926e+01,7.964761e+00,-9.213212e+00,-9.213212e+00,1.068429e+01,1.011402e+00,5.541352e-03,0.000000e+00,1.011417e+00,1.094291e+00,5.881827e-01,0.000000e+00,1.242349e+00
894,9.999999e-01,3.113821e-05,6.032890e-05,4.964734e-05,2.977938e-05,7.781594e-06,1.510252e-05,9.478428e-01,-1.898912e-05,1.766534e-05,1.705006e-05,-1.584684e-05,-4.747396e-06,4.416602e-06,5.075735e-05,1.370349e-05,1.370349e-05,4.070977e-05,4.904772e-05,3.399073e-06,3.399073e-06,3.037900e-05,1.278685e-05,3.404484e-06,3.404484e-06,1.009726e-05,1.001413e+00,-5.630521e-08,0.000000e+00,1.001413e+00,6.157439e-01,5.508006e-01,0.000000e+00,8.261487e-01
895,1.000001e+00,2.417967e-03,1.148388e-02,1.007430e-02,2.372713e-03,6.042146e-04,2.872217e-03,9.478440e-01,3.521855e-04,-5.817558e-04,-3.266936e-04,5.349756e-04,8.803693e-05,-1.454310e-04,5.874346e-03,-4.403256e-03,-4.403256e-03,8.027498e-03,5.321359e-03,-3.743626e-03,-3.743626e-03,7.125653e-03,1.468857e-03,-1.101546e-03,-1.101546e-03,2.007575e-03,1.001414e+00,1.758269e-06,0.000000e+00,1.001414e+00,1.201384e+00,9.608175e-01,0.000000e+00,1.538341e+00
896,1.000000e+00,4.875385e-05,2.906873e-08,1.193680e-10,4.443851e-05,1.222244e-05,1.804520e-09,9.478429e-01,1.017868e-06,-5.939592e-07,-9.204722e-07,5.399357e-07,2.547442e-07,-1.489030e-07,1.600580e-05,-2.287371e-05,-2.287371e-05,3.277711e-05,1.341282e-06,-7.602656e-06,-7.602656e-06,4.309735e-05,3.867291e-06,-5.683022e-06,-5.683022e-06,8.356958e-06,1.001413e+00,-9.937807e-10,0.000000e+00,1.001413e+00,4.106596e-01,3.941973e-01,0.000000e+00,5.692387e-01
897,1.279215e+00,6.086473e+00,5.525621e-02,3.168184e-02,1.392692e+01,4.915096e-01,3.179029e-02,1.186730e+00,3.930329e+00,-4.528283e+00,-3.033823e+00,3.503229e+00,1.105266e+00,-1.272524e+00,2.000296e-01,-9.231470e-01,-9.231470e-01,5.941700e+00,1.355557e+01,2.240978e+00,2.240978e+00,4.030233e-01,4.468279e-01,1.361786e-01,1.361786e-01,7.647205e-02,1.181623e+00,1.297019e-01,0.000000e+00,1.188720e+00,9.564514e-01,3.912728e-01,0.000000e+00,1.033389e+00
898,9.999640e-01,7.367630e-02,1.096781e-03,2.102111e-03,9.093161e-02,1.847285e-02,2.659445e-04,9.478095e-01,-4.399290e-03,5.160815e-03,4.170069e-03,-4.877978e-03,-1.099420e-03,1.289953e-03,4.600535e-02,3.525142e-02,3.525142e-02,2.876773e-02,5.692215e-02,4.317870e-02,4.317870e-02,3.611157e-02,1.153174e-02,8.842916e-03,8.842916e-03,7.207055e-03,1.001384e+00,-1.551749e-05,0.000000e+00,1.001384e+00,1.198405e+00,8.455598e-01,0.000000e+00,1.466679e+00
899,1.000000e+00,1.023752e-12,7.754373e-12,7.204323e-12,7.237564e-13,1.746832e-13,1.935696e-12,9.478429e-01,-3.183231e-12,1.897149e-12,2.831513e-12,-1.687539e-12,-7.918111e-13,4.725109e-13,4.493940e-12,-3.363676e-12,-3.363676e-12,4.284185e-12,4.092845e-12,-3.237722e-12,-3.237722e-12,3.835234e-12,1.082629e-12,-8.800789e-13,-8.800789e-13,1.027750e-12,1.001413e+00,1.791767e-14,0.000000e+00,1.001413e+00,3.433301e-01,8.277261e-01,0.000000e+00,8.961061e-01
900,1.000012e+00,3.265041e-02,6.475035e-05,2.077312e-04,2.731719e-02,8.172057e-03,1.705790e-05,9.478536e-01,2.389037e-04,-1.957136e-04,-2.040083e-04,1.552351e-04,5.975634e-05,-4.900156e-05,1.074951e-02,-1.529725e-02,-1.529725e-02,2.196566e-02,1.025902e-03,-4.637970e-03,-4.637970e-03,2.649902e-02,2.596549e-03,-3.792357e-03,-3.792357e-03,5.592565e-03,1.001423e+00,5.293391e-06,0.000000e+00,1.001423e+00,5.808389e-01,3.738842e-01,0.000000e+00,6.907700e-01
901,9.999972e-01,6.878265e-07,5.520380e-03,4.966806e-03,1.282417e-06,1.624054e-07,1.380126e-03,9.478405e-01,-8.706205e-06,4.312255e-06,7.822704e-06,-3.814858e-06,-2.176888e-06,1.078544e-06,2.355804e-03,-2.730008e-03,-2.730008e-03,3.165264e-03,2.116014e-03,-2.455333e-03,-2.455333e-03,2.852074e-03,5.894022e-04,-6.825876e-04,-6.825876e-04,7.908860e-04,1.001411e+00,-1.177925e-06,0.000000e+00,1.001411e+00,8.553986e-01,7.269908e-01,0.000000e+00,1.122596e+00
902,1.000000e+00,7.333330e-08,1.113109e-05,1.011103e-05,4.628811e-08,1.473925e-08,2.773683e-06,9.478429e-01,-1.264476e-07,5.277463e-08,1.145620e-07,-4.750552e-08,-3.153187e-08,1.306433e-08,9.665259e-07,-3.013124e-06,-3.013124e-06,1.023790e-05,4.364272e-06,-4.981408e-06,-4.981408e-06,5.793050e-06,1.668447e-07,-6.296937e-07,-6.296937e-07,2.621577e-06,1.001413e+00,1.172757e-10,0.000000e+00,1.001413e+00,3.425968e-01,3.546523e-01,0.000000e+00,4.931033e-01
903,1.523109e+00,5.099516e+01,7.114204e-02,5.064242e-02,3.515424e+01,1.484376e+01,2.783623e-02,1.390966e+00,5.151842e-01,-5.969467e-01,-3.238014e-01,3.694341e-01,1.529717e-01,-1.766578e-01,3.158037e+01,2.473348e+01,2.473348e+01,1.948593e+01,2.171440e+01,1.706334e+01,1.706334e+01,1.349048e+01,9.195411e+00,7.195946e+00,7.195946e+00,5.676183e+00,1.302664e+00,2.589979e-01,0.000000e+00,1.328162e+00,1.265890e+00,5.676962e-01,0.000000e+00,1.387356e+00
904,1.529098e+00,3.452998e+01,1.910552e-01,6.272219e-01,1.908486e+01,9.660186e+00,3.522387e-02,1.396258e+00,1.980984e-01,-2.152015e-01,-1.490576e-01,2.086241e-01,6.290200e-02,-7.541339e-02,1.015327e+00,-5.255968e+00,-5.255968e+00,3.370571e+01,1.859159e+01,2.976788e+00,2.976788e+00,1.120491e+00,8.724702e+00,2.851117e+00,2.851117e+00,9.707083e-01,1.307414e+00,2.620107e-01,0.000000e+00,1.333410e+00,9.215822e-01,2.538287e-01,0.000000e+00,9.558989e-01
905,1.000027e+00,5.734254e-02,8.859259e-08,1.515759e-04,4.965060e-02,1.434892e-02,8.337410e-07,9.478661e-01,1.146942e-04,-6.678024e-05,-9.547067e-05,3.978876e-05,2.873955e-05,-1.685570e-05,1.880254e-02,-2.691926e-02,-2.691926e-02,3.854010e-02,1.645470e-03,-8.468446e-03,-8.468446e-03,4.815671e-02,4.539248e-03,-6.672357e-03,-6.672357e-03,9.810504e-03,1.001433e+00,1.135334e-05,0.000000e+00,1.001433e+00,7.176644e-01,4.913203e-01,0.000000e+00,8.697343e-01
906,1.000000e+00,2.850752e-09,2.754803e-08,2.486615e-08,2.528608e-09,7.126534e-10,6.887071e-09,9.478429e-01,-7.474465e-10,7.092984e-10,6.727383e-10,-6.384138e-10,-1.868630e-10,1.773242e-10,1.558423e-08,-1.234264e-08,-1.234264e-08,1.481455e-08,1.414135e-08,-1.115994e-08,-1.115994e-08,1.325340e-08,3.896070e-09,-3.085709e-09,-3.085709e-09,3.703654e-09,1.001413e+00,-4.389314e-12,0.000000e+00,1.001413e+00,5.863621e-01,9.289187e-01,0.000000e+00,1.098504e+00
907,1.000000e+00,2.660725e-09,1.131918e-07,1.018538e-07,2.407791e-09,6.652370e-10,2.829767e-08,9.478429e-01,4.603322e-09,-3.658599e-09,-4.143512e-09,3.293682e-09,1.150830e-09,-9.146535e-10,5.964860e-08,-5.523871e-08,-5.523871e-08,5.620396e-08,5.410734e-08,-4.968369e-08,-4.968369e-08,5.015422e-08,1.491201e-08,-1.380950e-08,-1.380950e-08,1.405089e-08,1.001413e+00,-1.896132e-11,0.000000e+00,1.001413e+00,5.141234e-01,7.679285e-01,0.000000e+00,9.241413e-01
908,1.520677e+00,2.958494e-02,2.721521e-01,2.168606e-02,5.322392e-01,9.485060e-03,2.430215e-02,1.387631e+00,-4.818881e-04,8.115753e-03,1.718123e-03,-1.371839e-02,2.404658e-04,7.336413e-04,2.663295e-01,3.712769e-02,3.712769e-02,3.540753e-02,5.185950e-01,8.234034e-02,8.234034e-02,3.533028e-02,1.092519e-02,-4.389137e-03,-4.389137e-03,2.286203e-02,1.294691e+00,2.589112e-01,0.000000e+00,1.320325e+00,1.245328e+00,1.812242e-01,0.000000e+00,1.258445e+00
909,1.525254e+00,3.715559e-01,1.902913e-02,5.393698e-01,8.392255e-03,4.476751e-03,1.158486e-02,1.392125e+00,-9.672552e-03,4.697631e-02,-1.576996e-02,7.679155e-02,8.492549e-05,-4.641828e-04,2.749119e-02,-5.395828e-02,-5.395828e-02,3.630939e-01,2.258230e-02,-8.563433e-02,-8.563433e-02,5.251797e-01,5.167614e-03,-2.105574e-03,-2.105574e-03,1.089400e-02,1.301618e+00,2.602631e-01,0.000000e+00,1.327383e+00,1.400760e+00,3.295505e-01,0.000000e+00,1.439004e+00
910,1.013136e+00,1.679701e+00,7.705970e+01,6.678870e+01,2.441081e+00,4.487886e-01,2.168448e+01,9.595089e-01,1.305258e+00,-1.424825e+00,-1.224690e+00,1.384414e+00,3.464033e-01,-3.815250e-01,5.234278e+01,3.538694e+01,3.538694e+01,2.639662e+01,6.484667e+01,1.100879e+01,1.100879e+01,4.383109e+00,1.496746e+01,9.875331e+00,9.875331e+00,7.165807e+00,1.011251e+00,5.399359e-03,0.000000e+00,1.011265e+00,5.802628e-01,1.377971e-01,0.000000e+00,5.964000e-01
911,9.995765e-01,1.140719e-01,5.046571e-01,4.618347e-01,8.363468e-02,2.767770e-02,1.293095e-01,9.474715e-01,-5.643880e-03,4.767733e-03,6.489589e-03,-6.160365e-03,-1.447911e-03,1.230623e-03,2.629825e-01,-1.897048e-01,-1.897048e-01,3.557464e-01,2.284332e-01,-1.838374e-01,-1.838374e-01,3.170362e-01,6.642327e-02,-4.936154e-02,-4.936154e-02,9.056388e-02,1.001093e+00,-2.180415e-04,0.000000e+00,1.001093e+00,1.402257e+00,9.610167e-01,0.000000e+00,1.699964e+00
912,1.000000e+00,8.981459e-14,1.742425e-13,9.864325e-13,5.012700e-13,4.258331e-14,1.335792e-13,9.478429e-01,7.105427e-15,5.329071e-15,3.552714e-15,-3.019807e-14,8.881784e-16,1.998401e-15,1.333441e-13,-4.219344e-14,-4.219344e-14,1.307130e-13,7.534942e-13,-2.423895e-13,-2.423895e-13,7.342083e-13,8.949912e-14,-4.547584e-14,-4.547584e-14,8.666338e-14,1.001413e+00,-1.144250e-16,0.000000e+00,1.001413e+00,1.020966e-01,7.732251e-01,0.000000e+00,7.799364e-01
913,1.000000e+00,3.666403e-07,8.033747e-10,4.924285e-10,3.310093e-07,9.166271e-08,2.005089e-10,9.478429e-01,7.799282e-09,-5.382677e-09,-7.047138e-09,4.886815e-09,1.949844e-09,-1.345711e-09,1.780213e-07,1.828296e-07,1.828296e-07,1.894224e-07,1.591816e-07,1.651278e-07,1.651278e-07,1.723201e-07,4.450647e-08,4.570889e-08,4.570889e-08,4.735674e-08,1.001413e+00,1.142991e-11,0.000000e+00,1.001413e+00,4.452561e-01,6.495584e-01,0.000000e+00,7.875145e-01
914,1.526883e+00,2.702019e-03,3.442846e-01,2.041652e-02,1.195928e-01,1.733121e-03,6.547999e-02,1.393993e+00,-3.030466e-03,1.058935e-02,-1.276216e-04,6.719321e-03,-6.380025e-04,1.232005e-03,1.329304e-01,-1.659046e-01,-1.659046e-01,2.140562e-01,8.162197e-02,4.820813e-02,4.820813e-02,5.838738e-02,2.603566e-02,-3.096122e-02,-3.096122e-02,4.117746e-02,1.304205e+00,2.608990e-01,0.000000e+00,1.330045e+00,1.333783e+00,4.887452e-01,0.000000e+00,1.420510e+00
915,1.000000e+00,8.820312e-09,1.428384e-10,1.225134e-10,7.964647e-09,2.205708e-09,3.535311e-11,9.478429e-01,1.205578e-10,-6.211209e-11,-1.087699e-10,5.614709e-11,3.014566e-11,-1.553735e-11,8.119387e-09,2.364521e-09,2.364521e-09,8.437629e-10,4.600210e-09,3.881357e-09,3.881357e-09,3.486951e-09,2.086052e-09,4.953558e-10,4.953558e-10,1.550086e-10,1.001413e+00,-1.132044e-13,0.000000e+00,1.001413e+00,2.735181e-01,5.507127e-01,0.000000e+00,6.148956e-01
916,1.511581e+00,7.266187e+01,1.658838e-01,2.324450e-01,5.260152e+01,2.067252e+01,7.776592e-02,1.381041e+00,1.207174e+00,-1.437795e+00,-7.633609e-01,8.698385e-01,3.528599e-01,-4.152515e-01,1.906078e+00,-1.109634e+01,-1.109634e+01,7.092167e+01,5.120199e+01,8.445913e+00,8.445913e+00,1.631976e+00,1.867084e+01,6.100603e+00,6.100603e+00,2.079444e+00,1.297154e+00,2.527757e-01,0.000000e+00,1.321553e+00,9.217130e-01,2.931869e-01,0.000000e+00,9.672194e-01
917,1.000000e+00,1.013613e-06,2.005298e-05,1.807987e-05,9.088160e-07,2.534047e-07,5.013121e-06,9.478430e-01,1.641304e-06,-1.633027e-06,-1.476966e-06,1.469466e-06,4.103266e-07,-4.082580e-07,9.137239e-06,-9.416760e-06,-9.416760e-06,1.192935e-05,8.221674e-06,-8.490674e-06,-8.490674e-06,1.076701e-05,2.285788e-06,-2.354355e-06,-2.354355e-06,2.980738e-06,1.001413e+00,3.702261e-09,0.000000e+00,1.001413e+00,7.189735e-01,7.670541e-01,0.000000e+00,1.051330e+00
918,1.000000e+00,3.245548e-13,1.861187e-11,1.632671e-11,2.401037e-13,3.135815e-14,4.653407e-12,9.478429e-01,-4.654055e-13,1.172396e-13,4.121148e-13,-1.065814e-13,-1.154632e-13,2.731149e-14,1.801716e-12,-4.983102e-12,-4.983102e-12,1.713471e-11,7.141589e-12,-7.961844e-12,-7.961844e-12,9.425222e-12,2.861799e-13,-1.054924e-12,-1.054924e-12,4.398585e-12,1.001413e+00,3.563717e-15,0.000000e+00,1.001413e+00,1.363296e-01,5.911449e-01,0.000000e+00,6.066614e-01
919,1.000000e+00,3.602770e-12,5.964852e-13,5.360503e-14,3.613270e-12,9.535309e-13,8.082218e-14,9.478429e-01,1.598721e-14,-2.664535e-14,3.552714e-15,3.907985e-14,2.664535e-15,-5.995204e-15,2.052783e-12,1.502412e-12,1.502412e-12,2.146472e-12,1.762686e-12,1.778425e-12,1.778425e-12,1.904188e-12,5.035782e-13,4.361424e-13,4.361424e-13,5.307748e-13,1.001413e+00,4.381978e-16,0.000000e+00,1.001413e+00,1.370661e-01,6.707435e-01,0.000000e+00,6.846049e-01
920,1.000021e+00,5.639391e-02,8.581030e-05,2.030002e-04,5.138317e-02,1.411022e-02,1.928356e-05,9.478610e-01,4.564674e-05,8.386648e-06,-5.060324e-05,-9.358831e-06,1.150466e-05,1.992131e-06,1.854910e-02,-2.643369e-02,-2.643369e-02,3.793063e-02,1.747632e-03,-8.756062e-03,-8.756062e-03,4.983854e-02,4.476360e-03,-6.552774e-03,-6.552774e-03,9.653144e-03,1.001429e+00,8.830231e-06,0.000000e+00,1.001429e+00,6.149853e-01,3.933924e-01,0.000000e+00,7.300442e-01
921,1.000000e+00,2.579144e-13,8.282877e-12,7.004944e-12,1.432110e-13,8.731049e-14,2.025964e-12,9.478429e-01,-1.428302e-13,8.526513e-14,1.256495e-13,-8.526513e-14,-3.557744e-14,2.131628e-14,4.395442e-12,-4.010532e-12,-4.010532e-12,4.145349e-12,3.710459e-12,-3.428154e-12,-3.428154e-12,3.437695e-12,1.086845e-12,-9.688561e-13,-9.688561e-13,1.026430e-12,1.001413e+00,9.078533e-17,0.000000e+00,1.001413e+00,2.056296e-01,7.497772e-01,0.000000e+00,7.774634e-01
922,1.000000e+00,1.319188e-09,1.270251e-11,2.244341e-11,1.194931e-09,3.008096e-10,4.075099e-12,9.478429e-01,2.346567e-11,-1.120881e-12,-2.131983e-11,9.059420e-13,5.381029e-12,-1.940670e-13,1.213656e-09,3.560036e-10,3.560036e-10,1.182341e-10,6.919099e-10,5.803069e-10,5.803069e-10,5.254650e-10,2.844501e-10,6.772587e-11,6.772587e-11,2.043459e-11,1.001413e+00,-1.554094e-13,0.000000e+00,1.001413e+00,3.447795e-02,1.794967e-01,0.000000e+00,1.827780e-01
