"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        2710,        -8.4920192,      -11.15816673,      -11.75486332,      -13.92175495,      -8.742688815
          0,           0,        2711,      -8.492714845,      -11.15826614,      -11.75540158,      -13.92269942,      -8.744647199
          0,           0,        2712,      -8.493388117,      -11.15838003,      -11.75597938,      -13.92360697,      -8.746608931
          0,           0,        2713,       -8.49403958,      -11.15851045,      -11.75659854,      -13.92447844,      -8.748574093
          0,           0,        2714,       -8.49466996,      -11.15865941,      -11.75726085,       -13.9253149,      -8.750542756
          0,           0,        2715,      -8.495280137,      -11.15882897,       -11.7579681,       -13.9261177,      -8.752514996
          0,           0,        2716,      -8.495871133,      -11.15902116,      -11.75872204,      -13.92688841,      -8.754490891
          0,           0,        2717,      -8.496444111,      -11.15923802,      -11.75952439,       -13.9276288,       -8.75647051
          0,           0,        2718,      -8.497000363,      -11.15948157,      -11.76037685,      -13.92834086,      -8.758453928
          0,           0,        2719,      -8.497541306,      -11.15975383,      -11.76128104,       -13.9290268,      -8.760441216
          0,           0,        2720,      -8.498068471,      -11.16005679,      -11.76223857,      -13.92968898,      -8.762432444
          0,           0,        2721,        -8.4985835,      -11.16039241,      -11.76325098,      -13.93032995,      -8.764427682
          0,           0,        2722,      -8.499088131,      -11.16076263,      -11.76431974,      -13.93095242,      -8.766426992
          0,           0,        2723,      -8.499584199,      -11.16116937,      -11.76544629,      -13.93155924,      -8.768430443
          0,           0,        2724,      -8.500073625,       -11.1616145,      -11.76663198,      -13.93215341,      -8.770438096
          0,           0,        2725,      -8.500558406,      -11.16209984,       -11.7678781,      -13.93273804,      -8.772450011
          0,           0,        2726,      -8.501040607,      -11.16262721,      -11.76918586,      -13.93331635,      -8.774466246
          0,           0,        2727,      -8.501522356,      -11.16319834,      -11.77055641,      -13.93389167,      -8.776486855
          0,           0,        2728,      -8.502005833,      -11.16381494,      -11.77199082,      -13.93446739,      -8.778511892
          0,           0,        2729,      -8.502493262,      -11.16447866,      -11.77349005,      -13.93504699,      -8.780541404
          0,           0,        2730,      -8.502986902,       -11.1651911,      -11.77505502,      -13.93563397,      -8.782575439
          0,           0,        2731,      -8.503489037,       -11.1659538,      -11.77668652,       -13.9362319,      -8.784614038
          0,           0,        2732,      -8.504001966,      -11.16676826,      -11.77838529,      -13.93684436,       -8.78665724
          0,           0,        2733,      -8.504527993,      -11.16763588,      -11.78015194,      -13.93747493,      -8.788705083
          0,           0,        2734,      -8.505069418,      -11.16855805,      -11.78198701,       -13.9381272,      -8.790757595
          0,           0,        2735,      -8.505628524,      -11.16953604,      -11.78389091,      -13.93880472,      -8.792814805
          0,           0,        2736,      -8.506207565,      -11.17057108,      -11.78586399,      -13.93951101,      -8.794876737
          0,           0,        2737,      -8.506808759,      -11.17166433,      -11.78790646,      -13.94024951,      -8.796943409
          0,           0,        2738,      -8.507434271,      -11.17281687,      -11.79001843,      -13.94102362,      -8.799014837
          0,           0,        2739,      -8.508086206,      -11.17402969,      -11.79219989,      -13.94183663,       -8.80109103
          0,           0,        2740,      -8.508766589,      -11.17530372,      -11.79445073,      -13.94269172,      -8.803171994
          0,           0,        2741,      -8.509477362,      -11.17663979,      -11.79677069,      -13.94359195,      -8.805257729
          0,           0,        2742,      -8.510220365,      -11.17803865,      -11.79915943,      -13.94454025,      -8.807348232
          0,           0,        2743,      -8.510997327,      -11.17950096,      -11.80161643,      -13.94553937,      -8.809443494
          0,           0,        2744,      -8.511809849,      -11.18102729,      -11.80414108,       -13.9465919,      -8.811543499
          0,           0,        2745,      -8.512659398,      -11.18261811,       -11.8067326,      -13.94770023,      -8.813648229
          0,           0,        2746,       -8.51354729,      -11.18427378,       -11.8093901,      -13.94886654,       -8.81575766
          0,           0,        2747,       -8.51447468,      -11.18599458,      -11.81211253,       -13.9500928,      -8.817871761
          0,           0,        2748,      -8.515442554,      -11.18778068,      -11.81489868,      -13.95138073,      -8.819990498
          0,           0,        2749,      -8.516451709,      -11.18963212,      -11.81774722,      -13.95273178,      -8.822113829
          0,           0,        2750,      -8.517502756,      -11.19154884,      -11.82065663,      -13.95414717,      -8.824241711
          0,           0,        2751,      -8.518596098,      -11.19353068,      -11.82362527,       -13.9556278,      -8.826374089
          0,           0,        2752,      -8.519731929,      -11.19557736,      -11.82665131,      -13.95717428,       -8.82851091
          0,           0,        2753,      -8.520910224,      -11.19768845,      -11.82973278,      -13.95878692,      -8.830652109
          0,           0,        2754,      -8.522130732,      -11.19986343,      -11.83286752,      -13.96046572,      -8.832797621
          0,           0,        2755,      -8.523392976,      -11.20210166,      -11.83605324,      -13.96221032,      -8.834947372
          0,           0,        2756,      -8.524696238,      -11.20440234,      -11.83928745,      -13.96402005,      -8.837101286
          0,           0,        2757,      -8.526039567,      -11.20676457,      -11.84256752,       -13.9658939,      -8.839259276
          0,           0,        2758,      -8.527421773,      -11.20918733,      -11.84589066,      -13.96783047,      -8.841421258
          0,           0,        2759,      -8.528841429,      -11.21166944,      -11.84925391,      -13.96982805,      -8.843587134
          0,           0,        2760,      -8.530296871,      -11.21420963,      -11.85265414,      -13.97188456,      -8.845756811
          0,           0,        2761,      -8.531786204,      -11.21680646,      -11.85608808,      -13.97399756,      -8.847930181
          0,           0,        2762,      -8.533307312,      -11.21945839,      -11.85955233,      -13.97616428,      -8.850107141
          0,           0,        2763,      -8.534857856,      -11.22216376,      -11.86304333,      -13.97838158,      -8.852287573
          0,           0,        2764,      -8.536435297,      -11.22492075,      -11.86655739,      -13.98064601,      -8.854471364
          0,           0,        2765,      -8.538036898,      -11.22772746,       -11.8700907,      -13.98295378,      -8.856658391
          0,           0,        2766,      -8.539659744,      -11.23058185,      -11.87363934,      -13.98530081,      -8.858848528
          0,           0,        2767,      -8.541300757,      -11.23348176,      -11.87719929,      -13.98768272,      -8.861041649
          0,           0,        2768,      -8.542956716,      -11.23642494,      -11.88076643,      -13.99009486,      -8.863237617
          0,           0,        2769,      -8.544624276,      -11.23940901,       -11.8843366,      -13.99253235,      -8.865436297
          0,           0,        2770,      -8.546299993,      -11.24243152,      -11.88790554,      -13.99499009,      -8.867637549
          0,           0,        2771,      -8.547980347,       -11.2454899,        -11.891469,      -13.99746282,      -8.869841229
          0,           0,        2772,      -8.549661769,      -11.24858151,      -11.89502266,      -13.99994511,      -8.872047194
          0,           0,        2773,      -8.551340671,      -11.25170364,      -11.89856224,      -14.00243145,      -8.874255292
          0,           0,        2774,      -8.553013468,      -11.25485349,      -11.90208344,      -14.00491625,      -8.876465375
          0,           0,        2775,      -8.554676616,      -11.25802822,      -11.90558201,      -14.00739393,      -8.878677286
          0,           0,        2776,      -8.556326639,      -11.26122492,      -11.90905378,       -14.0098589,      -8.880890874
          0,           0,        2777,      -8.557960158,      -11.26444068,      -11.91249461,      -14.01230568,      -8.883105979
          0,           0,        2778,      -8.559573922,       -11.2676725,      -11.91590048,      -14.01472892,      -8.885322447
          0,           0,        2779,      -8.561164838,      -11.27091742,       -11.9192675,      -14.01712344,      -8.887540118
          0,           0,        2780,          -8.56273,      -11.27417243,      -11.92259187,      -14.01948428,       -8.88975883
          0,           0,        2781,      -8.564266713,      -11.27743454,      -11.92586999,      -14.02180677,      -8.891978424
          0,           0,        2782,       -8.56577252,      -11.28070078,      -11.92909837,      -14.02408655,      -8.894198741
          0,           0,        2783,      -8.567245224,      -11.28396818,      -11.93227375,      -14.02631964,      -8.896419621
          0,           0,        2784,      -8.568682907,      -11.28723384,      -11.93539303,      -14.02850245,      -8.898640903
          0,           0,        2785,      -8.570083943,      -11.29049486,      -11.93845331,      -14.03063183,      -8.900862429
          0,           0,        2786,      -8.571447016,      -11.29374842,      -11.94145191,      -14.03270511,      -8.903084039
          0,           0,        2787,      -8.572771123,      -11.29699176,      -11.94438637,       -14.0347201,       -8.90530558
          0,           0,        2788,      -8.574055583,      -11.30022218,      -11.94725441,      -14.03667511,      -8.907526893
          0,           0,        2789,      -8.575300032,      -11.30343706,        -11.950054,      -14.03856897,      -8.909747826
          0,           0,        2790,      -8.576504423,      -11.30663386,      -11.95278332,      -14.04040104,      -8.911968229
          0,           0,        2791,      -8.577669015,      -11.30981012,      -11.95544072,      -14.04217115,      -8.914187952
          0,           0,        2792,      -8.578794361,      -11.31296347,      -11.95802478,      -14.04387966,      -8.916406849
          0,           0,        2793,      -8.579881291,      -11.31609163,      -11.96053427,      -14.04552738,      -8.918624776
          0,           0,        2794,      -8.580930893,      -11.31919241,      -11.96296811,      -14.04711556,      -8.920841594
          0,           0,        2795,      -8.581944482,       -11.3222637,       -11.9653254,      -14.04864587,      -8.923057165
          0,           0,        2796,      -8.582923583,       -11.3253035,      -11.96760537,      -14.05012032,      -8.925271358
          0,           0,        2797,      -8.583869893,      -11.32830986,      -11.96980738,      -14.05154124,      -8.927484041
          0,           0,        2798,      -8.584785248,      -11.33128093,      -11.97193091,      -14.05291123,       -8.92969509
          0,           0,        2799,      -8.585671595,      -11.33421492,       -11.9739755,      -14.05423307,      -8.931904384
          0,           0,        2800,       -8.58653095,      -11.33711012,      -11.97594079,      -14.05550971,      -8.934111806
          0,           0,        2801,      -8.587365362,      -11.33996485,      -11.97782647,      -14.05674414,      -8.936317244
          0,           0,        2802,      -8.588176882,      -11.34277749,      -11.97963223,      -14.05793942,       -8.93852059
          0,           0,        2803,      -8.588967518,      -11.34554647,      -11.98135781,      -14.05909851,      -8.940721742
          0,           0,        2804,      -8.589739203,      -11.34827023,      -11.98300296,      -14.06022431,      -8.942920604
          0,           0,        2805,      -8.590493763,      -11.35094723,      -11.98456738,      -14.06131953,      -8.945117081
          0,           0,        2806,      -8.591232875,      -11.35357595,       -11.9860508,      -14.06238664,      -8.947311087
          0,           0,        2807,      -8.591958046,      -11.35615486,      -11.98745288,      -14.06342787,      -8.949502541
          0,           0,        2808,      -8.592670576,      -11.35868241,      -11.98877328,      -14.06444508,      -8.951691365
          0,           0,        2809,      -8.593371534,      -11.36115705,       -11.9900116,       -14.0654398,       -8.95387749
          0,           0,        2810,      -8.594061741,      -11.36357719,      -11.99116743,      -14.06641311,      -8.956060848
          0,           0,        2811,      -8.594741739,      -11.36594122,       -11.9922403,      -14.06736566,      -8.958241381
          0,           0,        2812,      -8.595411785,      -11.36824749,      -11.99322975,      -14.06829764,      -8.960419034
          0,           0,        2813,      -8.596071834,      -11.37049431,      -11.99413531,      -14.06920871,      -8.962593759
          0,           0,        2814,      -8.596721532,      -11.37267995,      -11.99495648,      -14.07009806,      -8.964765509
          0,           0,        2815,      -8.597360212,      -11.37480266,      -11.99569283,      -14.07096434,       -8.96693425
          0,           0,        2816,      -8.597986898,      -11.37686064,      -11.99634392,      -14.07180571,      -8.969099948
          0,           0,        2817,      -8.598600303,      -11.37885207,      -11.99690943,      -14.07261981,      -8.971262576
          0,           0,        2818,      -8.599198845,      -11.38077511,      -11.99738907,      -14.07340383,      -8.973422112
          0,           0,        2819,      -8.599780659,      -11.38262791,       -11.9977827,      -14.07415446,      -8.975578538
          0,           0,        2820,      -8.600343614,      -11.38440864,      -11.99809031,        -14.074868,      -8.977731844
          0,           0,        2821,      -8.600885339,      -11.38611549,      -11.99831204,      -14.07554037,      -8.979882024
          0,           0,        2822,      -8.601403248,      -11.38774666,      -11.99844824,      -14.07616715,      -8.982029075
          0,           0,        2823,      -8.601894572,      -11.38930044,      -11.99849948,      -14.07674367,         -8.984173
          0,           0,        2824,      -8.602356393,       -11.3907752,      -11.99846656,      -14.07726504,      -8.986313808
          0,           0,        2825,      -8.602785687,      -11.39216939,      -11.99835054,      -14.07772624,      -8.988451508
          0,           0,        2826,      -8.603179358,      -11.39348159,      -11.99815279,      -14.07812222,      -8.990586119
          0,           0,        2827,      -8.603534288,      -11.39471055,      -11.99787497,      -14.07844793,      -8.992717661
          0,           0,        2828,      -8.603847382,      -11.39585517,      -11.99751905,      -14.07869845,      -8.994846158
          0,           0,        2829,      -8.604115614,      -11.39691454,      -11.99708737,      -14.07886904,      -8.996971638
          0,           0,        2830,      -8.604336078,      -11.39788801,      -11.99658256,      -14.07895528,       -8.99909413
          0,           0,        2831,      -8.604506033,      -11.39877512,      -11.99600764,      -14.07895309,      -9.001213672
          0,           0,        2832,      -8.604622953,      -11.39957572,      -11.99536595,      -14.07885888,      -9.003330302
          0,           0,        2833,      -8.604684575,      -11.40028991,      -11.99466117,      -14.07866959,      -9.005444057
          0,           0,        2834,      -8.604688936,      -11.40091812,      -11.99389734,      -14.07838276,      -9.007554984
          0,           0,        2835,      -8.604634427,      -11.40146106,      -11.99307878,      -14.07799662,      -9.009663126
          0,           0,        2836,      -8.604519817,      -11.40191978,      -11.99221014,      -14.07751012,      -9.011768533
          0,           0,        2837,      -8.604344294,      -11.40229568,      -11.99129636,      -14.07692302,      -9.013871254
          0,           0,        2838,      -8.604107492,      -11.40259047,      -11.99034264,      -14.07623588,      -9.015971341
          0,           0,        2839,       -8.60380951,      -11.40280621,      -11.98935441,      -14.07545009,      -9.018068844
          0,           0,        2840,      -8.603450936,       -11.4029453,      -11.98833732,      -14.07456791,       -9.02016382
          0,           0,        2841,      -8.603032849,      -11.40301046,       -11.9872972,      -14.07359245,      -9.022256323
          0,           0,        2842,       -8.60255683,      -11.40300474,      -11.98624004,      -14.07252763,       -9.02434641
          0,           0,        2843,      -8.602024957,      -11.40293149,      -11.98517193,       -14.0713782,      -9.026434135
          0,           0,        2844,      -8.601439794,      -11.40279435,      -11.98409908,      -14.07014967,      -9.028519557
          0,           0,        2845,       -8.60080438,      -11.40259722,      -11.98302771,      -14.06884827,      -9.030602732
          0,           0,        2846,      -8.600122212,      -11.40234428,      -11.98196412,      -14.06748089,      -9.032683713
          0,           0,        2847,      -8.599397206,       -11.4020399,      -11.98091454,      -14.06605501,      -9.034762561
          0,           0,        2848,      -8.598633681,      -11.40168868,      -11.97988521,      -14.06457867,      -9.036839327
          0,           0,        2849,      -8.597836315,      -11.40129535,      -11.97888227,      -14.06306032,      -9.038914069
          0,           0,        2850,      -8.597010109,      -11.40086481,      -11.97791176,      -14.06150881,      -9.040986836
          0,           0,        2851,      -8.596160351,      -11.40040208,      -11.97697963,      -14.05993326,      -9.043057682
          0,           0,        2852,      -8.595292563,      -11.39991222,      -11.97609162,      -14.05834303,       -9.04512666
          0,           0,        2853,       -8.59441246,       -11.3994004,      -11.97525336,       -14.0567476,      -9.047193816
          0,           0,        2854,      -8.593525907,      -11.39887174,      -11.97447022,       -14.0551565,      -9.049259196
          0,           0,        2855,      -8.592638871,      -11.39833142,       -11.9737474,      -14.05357927,      -9.051322845
          0,           0,        2856,      -8.591757377,      -11.39778454,      -11.97308985,      -14.05202536,      -9.053384807
          0,           0,        2857,       -8.59088746,      -11.39723616,      -11.97250226,      -14.05050407,      -9.055445121
          0,           0,        2858,      -8.590035126,      -11.39669122,      -11.97198906,       -14.0490245,      -9.057503826
          0,           0,        2859,      -8.589206307,      -11.39615458,      -11.97155441,       -14.0475955,      -9.059560954
          0,           0,        2860,      -8.588406831,      -11.39563096,      -11.97120216,      -14.04622563,      -9.061616539
          0,           0,        2861,      -8.587642371,      -11.39512489,      -11.97093587,      -14.04492307,       -9.06367061
          0,           0,        2862,      -8.586918425,      -11.39464078,      -11.97075881,      -14.04369567,      -9.065723192
          0,           0,        2863,      -8.586240277,      -11.39418279,      -11.97067391,      -14.04255083,      -9.067774308
          0,           0,        2864,      -8.585612972,      -11.39375492,      -11.97068378,      -14.04149554,      -9.069823979
          0,           0,        2865,      -8.585041287,      -11.39336093,      -11.97079073,      -14.04053632,      -9.071872219
          0,           0,        2866,      -8.584529718,      -11.39300434,      -11.97099671,      -14.03967922,       -9.07391904
          0,           0,        2867,      -8.584082442,      -11.39268844,      -11.97130337,      -14.03892979,      -9.075964454
          0,           0,        2868,      -8.583703325,      -11.39241629,      -11.97171199,      -14.03829312,      -9.078008465
          0,           0,        2869,      -8.583395882,      -11.39219067,      -11.97222355,      -14.03777374,      -9.080051074
          0,           0,        2870,      -8.583163282,      -11.39201412,      -11.97283868,      -14.03737572,      -9.082092281
          0,           0,        2871,      -8.583008333,      -11.39188891,      -11.97355769,      -14.03710258,      -9.084132081
          0,           0,        2872,      -8.582933473,      -11.39181706,      -11.97438055,      -14.03695735,      -9.086170464
          0,           0,        2873,      -8.582940763,      -11.39180033,       -11.9753069,      -14.03694253,      -9.088207417
          0,           0,        2874,       -8.58303189,      -11.39184022,      -11.97633606,      -14.03706013,      -9.090242925
          0,           0,        2875,      -8.583208158,      -11.39193797,      -11.97746703,      -14.03731164,      -9.092276968
          0,           0,        2876,       -8.58347049,      -11.39209458,      -11.97869849,      -14.03769804,      -9.094309522
          0,           0,        2877,      -8.583819431,      -11.39231082,      -11.98002881,      -14.03821983,      -9.096340559
          0,           0,        2878,      -8.584255148,      -11.39258719,      -11.98145607,      -14.03887701,      -9.098370053
          0,           0,        2879,      -8.584777439,      -11.39292397,      -11.98297802,      -14.03966909,      -9.100397963
          0,           0,        2880,      -8.585385729,      -11.39332125,      -11.98459216,       -14.0405951,      -9.102424258
          0,           0,        2881,      -8.586079087,      -11.39377886,      -11.98629568,       -14.0416536,      -9.104448894
          0,           0,        2882,       -8.58685623,      -11.39429646,      -11.98808552,      -14.04284269,      -9.106471828
          0,           0,        2883,      -8.587715529,      -11.39487351,      -11.98995836,      -14.04416002,      -9.108493013
          0,           0,        2884,      -8.588655029,      -11.39550928,      -11.99191064,      -14.04560277,      -9.110512398
          0,           0,        2885,       -8.58967245,       -11.3962029,      -11.99393855,       -14.0471677,      -9.112529932
          0,           0,        2886,      -8.590765205,       -11.3969533,      -11.99603809,      -14.04885114,      -9.114545557
          0,           0,        2887,      -8.591930417,      -11.39775931,      -11.99820506,        -14.050649,      -9.116559215
          0,           0,        2888,      -8.593164931,      -11.39861961,      -12.00043508,      -14.05255681,      -9.118570846
          0,           0,        2889,      -8.594465334,      -11.39953276,      -12.00272361,      -14.05456968,      -9.120580383
          0,           0,        2890,      -8.595827969,      -11.40049723,      -12.00506598,      -14.05668238,      -9.122587761
          0,           0,        2891,       -8.59724896,      -11.40151139,      -12.00745741,       -14.0588893,      -9.124592914
          0,           0,        2892,      -8.598724232,      -11.40257356,      -12.00989303,      -14.06118453,      -9.126595767
          0,           0,        2893,      -8.600249527,      -11.40368197,      -12.01236792,      -14.06356181,       -9.12859625
          0,           0,        2894,      -8.601820439,      -11.40483483,      -12.01487711,      -14.06601464,      -9.130594287
          0,           0,        2895,      -8.603432427,      -11.40603031,      -12.01741565,      -14.06853621,      -9.132589802
          0,           0,        2896,      -8.605080851,      -11.40726656,       -12.0199786,      -14.07111953,      -9.134582715
          0,           0,        2897,       -8.60676099,      -11.40854175,      -12.02256106,      -14.07375738,      -9.136572949
          0,           0,        2898,      -8.608468076,      -11.40985402,      -12.02515826,      -14.07644238,      -9.138560419
          0,           0,        2899,      -8.610197318,      -11.41120159,      -12.02776551,      -14.07916704,      -9.140545045
          0,           0,        2900,      -8.611943935,      -11.41258267,      -12.03037828,      -14.08192378,      -9.142526743
          0,           0,        2901,      -8.613703178,      -11.41399555,      -12.03299221,      -14.08470496,      -9.144505425
          0,           0,        2902,      -8.615470367,      -11.41543855,      -12.03560318,      -14.08750295,      -9.146481008
          0,           0,        2903,      -8.617240915,       -11.4169101,      -12.03820726,      -14.09031016,      -9.148453403
          0,           0,        2904,      -8.619010355,      -11.41840867,       -12.0408008,       -14.0931191,      -9.150422523
          0,           0,        2905,      -8.620774369,      -11.41993285,      -12.04338044,      -14.09592241,      -9.152388279
          0,           0,        2906,      -8.622528815,      -11.42148131,      -12.04594313,      -14.09871291,      -9.154350582
          0,           0,        2907,      -8.624269749,      -11.42305283,      -12.04848614,      -14.10148367,      -9.156309341
          0,           0,        2908,      -8.625993447,       -11.4246463,      -12.05100708,      -14.10422802,      -9.158264467
          0,           0,        2909,      -8.627696428,       -11.4262607,      -12.05350391,      -14.10693962,      -9.160215867
          0,           0,        2910,      -8.629375475,      -11.42789516,      -12.05597498,       -14.1096125,      -9.162163452
          0,           0,        2911,      -8.631027639,       -11.4295489,        -12.058419,      -14.11224108,      -9.164107131
          0,           0,        2912,      -8.632650265,      -11.43122126,      -12.06083505,      -14.11482025,      -9.166046809
          0,           0,        2913,      -8.634240996,      -11.43291171,      -12.06322258,      -14.11734531,      -9.167982397
          0,           0,        2914,      -8.635797776,      -11.43461982,      -12.06558141,      -14.11981212,      -9.169913802
          0,           0,        2915,      -8.637318864,      -11.43634528,      -12.06791175,      -14.12221702,      -9.171840932
          0,           0,        2916,       -8.63880282,      -11.43808789,      -12.07021411,      -14.12455688,      -9.173763694
          0,           0,        2917,      -8.640248517,      -11.43984753,      -12.07248936,       -14.1268291,      -9.175681995
          0,           0,        2918,      -8.641655125,      -11.44162421,      -12.07473868,      -14.12903166,      -9.177595743
          0,           0,        2919,      -8.643022105,      -11.44341801,      -12.07696355,      -14.13116302,      -9.179504846
          0,           0,        2920,      -8.644349201,      -11.44522908,      -12.07916571,      -14.13322221,      -9.181409212
          0,           0,        2921,      -8.645636421,      -11.44705768,      -12.08134714,      -14.13520875,      -9.183308746
          0,           0,        2922,      -8.646884024,       -11.4489041,      -12.08351005,      -14.13712264,      -9.185203357
          0,           0,        2923,      -8.648092501,      -11.45076871,      -12.08565684,      -14.13896435,      -9.187092951
          0,           0,        2924,      -8.649262553,       -11.4526519,      -12.08779005,      -14.14073478,      -9.188977435
          0,           0,        2925,      -8.650395076,      -11.45455412,      -12.08991237,      -14.14243523,      -9.190856717
          0,           0,        2926,      -8.651491131,      -11.45647584,      -12.09202659,      -14.14406733,      -9.192730702
          0,           0,        2927,      -8.652551929,      -11.45841755,      -12.09413557,      -14.14563306,      -9.194599299
          0,           0,        2928,      -8.653578801,      -11.46037974,      -12.09624219,      -14.14713466,      -9.196462411
          0,           0,        2929,      -8.654573182,      -11.46236291,      -12.09834938,      -14.14857459,      -9.198319947
          0,           0,        2930,      -8.655536584,      -11.46436753,      -12.10046004,      -14.14995552,      -9.200171811
          0,           0,        2931,      -8.656470576,      -11.46639406,      -12.10257702,      -14.15128024,       -9.20201791
          0,           0,        2932,      -8.657376761,      -11.46844294,      -12.10470314,      -14.15255166,      -9.203858147
          0,           0,        2933,      -8.658256761,      -11.47051456,       -12.1068411,      -14.15377278,      -9.205692428
          0,           0,        2934,      -8.659112195,      -11.47260928,      -12.10899353,      -14.15494657,      -9.207520657
          0,           0,        2935,      -8.659944661,      -11.47472739,      -12.11116291,      -14.15607606,      -9.209342737
          0,           0,        2936,      -8.660755726,      -11.47686915,      -12.11335159,      -14.15716419,      -9.211158571
          0,           0,        2937,      -8.661546907,      -11.47903474,      -12.11556176,      -14.15821388,      -9.212968063
          0,           0,        2938,      -8.662319664,      -11.48122427,      -12.11779547,      -14.15922792,      -9.214771113
          0,           0,        2939,      -8.663075387,      -11.48343779,      -12.12005456,      -14.16020903,      -9.216567623
          0,           0,        2940,      -8.663815391,      -11.48567529,       -12.1223407,      -14.16115979,      -9.218357493
          0,           0,        2941,      -8.664540908,      -11.48793667,      -12.12465537,      -14.16208263,      -9.220140623
          0,           0,        2942,      -8.665253084,      -11.49022174,      -12.12699984,      -14.16297983,      -9.221916911
          0,           0,        2943,      -8.665952974,      -11.49253026,      -12.12937519,      -14.16385355,      -9.223686256
          0,           0,        2944,      -8.666641547,       -11.4948619,       -12.1317823,      -14.16470575,      -9.225448555
          0,           0,        2945,      -8.667319681,      -11.49721626,      -12.13422185,      -14.16553826,      -9.227203703
          0,           0,        2946,      -8.667988165,      -11.49959286,       -12.1366943,      -14.16635273,      -9.228951597
          0,           0,        2947,      -8.668647708,      -11.50199115,      -12.13919993,      -14.16715069,       -9.23069213
          0,           0,        2948,      -8.669298938,      -11.50441051,      -12.14173882,      -14.16793349,      -9.232425195
          0,           0,        2949,      -8.669942409,      -11.50685026,      -12.14431087,      -14.16870239,      -9.234150685
          0,           0,        2950,      -8.670578607,      -11.50930963,      -12.14691578,      -14.16945847,      -9.235868492
          0,           0,        2951,      -8.671207961,      -11.51178784,      -12.14955308,      -14.17020276,      -9.237578506
          0,           0,        2952,       -8.67183084,      -11.51428401,      -12.15222214,      -14.17093615,      -9.239280617
          0,           0,        2953,      -8.672447573,      -11.51679724,      -12.15492214,      -14.17165945,      -9.240974713
          0,           0,        2954,      -8.673058449,      -11.51932656,      -12.15765215,       -14.1723734,      -9.242660682
          0,           0,        2955,      -8.673663725,      -11.52187099,      -12.16041106,      -14.17307869,      -9.244338412
          0,           0,        2956,      -8.674263638,       -11.5244295,      -12.16319764,      -14.17377596,      -9.246007787
          0,           0,        2957,      -8.674858409,      -11.52700102,      -12.16601052,      -14.17446582,      -9.247668694
          0,           0,        2958,       -8.67544825,      -11.52958448,      -12.16884823,      -14.17514884,      -9.249321018
          0,           0,        2959,      -8.676033373,      -11.53217878,      -12.17170919,      -14.17582562,      -9.250964642
          0,           0,        2960,      -8.676613995,      -11.53478281,       -12.1745917,      -14.17649672,       -9.25259945
          0,           0,        2961,       -8.67719034,      -11.53739544,      -12.17749399,      -14.17716275,      -9.254225326
          0,           0,        2962,       -8.67776265,      -11.54001554,      -12.18041421,       -14.1778243,      -9.255842151
          0,           0,        2963,      -8.678331183,        -11.542642,      -12.18335042,      -14.17848202,      -9.257449809
          0,           0,        2964,      -8.678896218,      -11.54527368,      -12.18630063,      -14.17913656,      -9.259048183
          0,           0,        2965,      -8.679458061,      -11.54790947,      -12.18926277,      -14.17978864,      -9.260637153
          0,           0,        2966,      -8.680017039,      -11.55054827,      -12.19223473,      -14.18043897,      -9.262216603
          0,           0,        2967,      -8.680573508,      -11.55318896,      -12.19521436,      -14.18108832,      -9.263786416
          0,           0,        2968,      -8.681127846,      -11.55583048,      -12.19819945,       -14.1817375,      -9.265346475
          0,           0,        2969,      -8.681680457,      -11.55847174,      -12.20118777,      -14.18238734,      -9.266896663
          0,           0,        2970,      -8.682231767,       -11.5611117,      -12.20417704,      -14.18303871,      -9.268436865
          0,           0,        2971,      -8.682782222,      -11.56374931,      -12.20716496,      -14.18369248,      -9.269966965
          0,           0,        2972,      -8.683332285,      -11.56638355,      -12.21014919,      -14.18434955,      -9.271486851
          0,           0,        2973,      -8.683882431,      -11.56901341,      -12.21312738,      -14.18501084,       -9.27299641
          0,           0,        2974,      -8.684433146,      -11.57163788,      -12.21609715,      -14.18567726,      -9.274495529
          0,           0,        2975,       -8.68498492,      -11.57425597,       -12.2190561,      -14.18634972,      -9.275984102
          0,           0,        2976,      -8.685538241,      -11.57686671,      -12.22200179,      -14.18702911,      -9.277462019
          0,           0,        2977,      -8.686093594,      -11.57946911,      -12.22493177,       -14.1877163,      -9.278929174
          0,           0,        2978,      -8.686651453,      -11.58206221,      -12.22784358,      -14.18841213,      -9.280385465
          0,           0,        2979,      -8.687212278,      -11.58464502,      -12.23073471,      -14.18911739,      -9.281830789
          0,           0,        2980,      -8.687776506,      -11.58721658,      -12.23360265,      -14.18983282,       -9.28326505
          0,           0,        2981,      -8.688344551,      -11.58977591,      -12.23644486,      -14.19055911,       -9.28468815
          0,           0,        2982,      -8.688916796,      -11.59232199,      -12.23925878,      -14.19129688,      -9.286099998
          0,           0,        2983,      -8.689493592,      -11.59485384,      -12.24204181,      -14.19204667,      -9.287500503
          0,           0,        2984,      -8.690075248,      -11.59737043,      -12.24479136,      -14.19280895,      -9.288889579
          0,           0,        2985,      -8.690662033,      -11.59987072,       -12.2475048,      -14.19358407,      -9.290267146
          0,           0,        2986,      -8.691254171,      -11.60235364,      -12.25017949,      -14.19437234,      -9.291633123
          0,           0,        2987,      -8.691851836,       -11.6048181,      -12.25281277,      -14.19517391,      -9.292987438
