"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
727, 5.012295246124270e-01, -5.455844967331784e-02, -1.457047439311963e-02, 5.852933281008012e-06, -1.892094676716149e-05, 3.091575562554472e-08, -4.683468736116248e-05, 2.564937439287747e-01, -2.805100050217685e+00, -2.816798586165600e+00
753, 4.835794866085050e-01, -5.611361101869038e-02, -1.413548542296767e-02, 6.102110351758848e-06, -2.476562436989224e-05, 2.387906356576224e-08, -4.695669768058479e-05, 2.372590489668875e-01, -2.897433686617968e+00, -2.907130186870570e+00
779, 4.658685922622680e-01, -5.748843508549170e-02, -1.364225724715720e-02, 5.608751840486537e-06, -2.003555452803214e-05, 2.663601343080573e-08, -4.931031285652601e-05, 2.132665299657015e-01, -3.009968258656922e+00, -3.017513437563535e+00
805, 4.480717480182650e-01, -5.865365022672362e-02, -1.294308919401519e-02, 5.093097076640553e-06, -1.488026524356053e-05, 3.030551966123314e-08, -5.121139885176337e-05, 1.827551846752888e-01, -3.148392861545266e+00, -3.153692177251467e+00
831, 4.301885962486270e-01, -5.957827671247554e-02, -1.213814843163505e-02, 4.688996870696625e-06, -9.390148908280819e-06, 3.388382858145430e-08, -5.300917022813993e-05, 1.461871089987649e-01, -3.285864761679417e+00, -3.289114944829844e+00
857, 4.122794568538670e-01, -6.025568403005205e-02, -1.128545358148155e-02, 4.408219475047180e-06, -3.629099100176364e-06, 3.713639211582789e-08, -5.507252463776493e-05, 1.032405344356709e-01, -3.380033394960954e+00, -3.381609726633663e+00
883, 3.944020271301270e-01, -6.067002122234048e-02, -1.045066363891687e-02, 4.277025519297091e-06, 2.683811279899414e-06, 4.037221762213990e-08, -5.771198607696842e-05, 5.194419681533535e-02, -3.481131524718548e+00, -3.481519038020790e+00
909, 3.766198158264160e-01, -6.078488907815258e-02, -9.686088073842650e-03, 4.306854269101366e-06, 9.047375323403950e-06, 4.331928176679401e-08, -6.102128757324416e-05, -1.882207178023743e-03, -3.547506139568620e+00, -3.547506135974750e+00
935, 3.590588271617890e-01, -6.063244962908942e-02, -8.960586346023678e-03, 4.483221462535163e-06, 1.492468559140737e-05, 4.564622213122260e-08, -6.453179423389256e-05, -5.452834880931012e-02, -3.568468931804318e+00, -3.568883521138795e+00
961, 3.418258726596830e-01, -6.021637829545424e-02, -8.249191912246771e-03, 4.746389830709639e-06, 1.979477938516560e-05, 4.664186405713511e-08, -6.794496755758226e-05, -1.014641534544119e-01, -3.529739803502156e+00, -3.531194729280935e+00
987, 3.249974250793460e-01, -5.960822147358977e-02, -7.571610351179955e-03, 5.313721241597541e-06, 2.815545742902337e-05, 5.668827238074226e-08, -7.143158412505032e-05, -1.370957885302140e-01, -3.456666904791797e+00, -3.459372280938211e+00
1013, 3.086399734020230e-01, -5.881171264225422e-02, -6.643123393403328e-03, 5.763212962002698e-06, 3.301941070709931e-05, 4.809743442930769e-08, -7.145413267418023e-05, -1.768763213216567e-01, -3.373038053937685e+00, -3.377668721162109e+00
1039, 2.927811741828920e-01, -5.787107338683725e-02, -5.497588786143934e-03, 6.201400504691418e-06, 3.870170630784187e-05, 5.767995797005833e-08, -6.903517443798120e-05, -1.956675197473499e-01, -3.216651106705892e+00, -3.222584150984811e+00
1065, 2.774220108985900e-01, -5.682493921785046e-02, -4.867462826648322e-03, 6.209813585126945e-06, 3.588174884418675e-05, 4.650548205981028e-08, -6.894007834509724e-05, -2.148578413222508e-01, -3.100187562198763e+00, -3.107612886631685e+00
1091, 2.625653147697450e-01, -5.569582369575685e-02, -3.985381432021960e-03, 7.355940470366871e-06, 4.778697751152210e-05, 6.618412967974965e-08, -6.897297442334185e-05, -2.268085512314355e-01, -2.990802263805735e+00, -2.999363875619700e+00
1117, 2.482267022132870e-01, -5.448833787550481e-02, -3.847277314950166e-03, 7.726122152917976e-06, 4.830586048822606e-05, 6.360174874665281e-08, -6.922971826310146e-05, -2.420512081544733e-01, -2.889010742379539e+00, -2.899103570652076e+00
1143, 2.344165146350860e-01, -5.320975911229171e-02, -3.969222876463171e-03, 7.010028583075884e-06, 3.912828953980649e-05, 4.222276145183633e-08, -6.737634578088492e-05, -2.531903850638845e-01, -2.754885106457412e+00, -2.766475358455840e+00
1169, 2.210974693298340e-01, -5.189057989059271e-02, -3.484357334456501e-03, 7.135940231459784e-06, 4.027585609336349e-05, 4.339145511228450e-08, -6.399816566395560e-05, -2.566364494233671e-01, -2.630212501061028e+00, -2.642681244614158e+00
1195, 2.082438766956330e-01, -5.054834632443925e-02, -3.330836832640060e-03, 7.663168313021572e-06, 4.307318863062013e-05, 5.617765265501209e-08, -6.448138323393499e-05, -2.561667253664263e-01, -2.528928552499930e+00, -2.541815351244894e+00
1221, 1.958884000778200e-01, -4.917055136324566e-02, -3.268296808056865e-03, 7.810743173855449e-06, 4.208445986873456e-05, 4.109495629683062e-08, -6.430899431590517e-05, -2.699053303426080e-01, -2.445251146327210e+00, -2.460077456088545e+00
1247, 1.840233504772190e-01, -4.776524145771428e-02, -2.673210278920276e-03, 7.564913934354609e-06, 4.050775188207195e-05, 4.007974884665907e-08, -6.013132771454281e-05, -2.684513532600915e-01, -2.321421638226608e+00, -2.336860808310541e+00
1273, 1.725961565971370e-01, -4.635484778656029e-02, -2.131122528449065e-03, 9.110641584029487e-06, 5.099907947413359e-05, 6.173581255411876e-08, -5.878158555843704e-05, -2.658682212484022e-01, -2.231958939539046e+00, -2.247682479813987e+00
1299, 1.616173982620240e-01, -4.493625754285811e-02, -2.301544776493952e-03, 7.622740740441373e-06, 3.846749323388796e-05, 3.198716458419848e-08, -5.728669647219489e-05, -2.739761290123723e-01, -2.141122058692735e+00, -2.158554628107331e+00
1325, 1.511152982711790e-01, -4.350075182899289e-02, -2.120161593848644e-03, 7.855993717285348e-06, 3.933080217700438e-05, 4.251506697969166e-08, -5.545394373826320e-05, -2.691301529763605e-01, -2.037921816569984e+00, -2.055558371541595e+00
1351, 1.410477757453920e-01, -4.206319753110969e-02, -1.883554555242261e-03, 9.314335995974124e-06, 4.690183950444316e-05, 4.942704899384322e-08, -5.515563839722261e-05, -2.752483817209642e-01, -1.964299801007736e+00, -1.983442894899941e+00
1377, 1.314679384231570e-01, -4.060842359748205e-02, -1.770785621184056e-03, 7.836388513813093e-06, 3.699915320895753e-05, 2.929686149888982e-08, -5.130847050871630e-05, -2.755242150306725e-01, -1.855987228536086e+00, -1.876294607089547e+00
1403, 1.222792565822600e-01, -3.916455028396806e-02, -1.538884306157414e-03, 8.187333307436624e-06, 3.830867318378364e-05, 3.931179289613301e-08, -4.970668886509157e-05, -2.678771533046405e-01, -1.763618782239968e+00, -1.783785771288951e+00
1429, 1.134960949420930e-01, -3.772639318242673e-02, -1.339335974750328e-03, 9.630462999563316e-06, 4.471817111320379e-05, 4.515339365421068e-08, -4.986720625245445e-05, -2.720093634615438e-01, -1.695497743516474e+00, -1.717125637604034e+00
1455, 1.051684617996220e-01, -3.628168259330184e-02, -1.231148988670014e-03, 8.167949296282385e-06, 3.594709275648808e-05, 2.755165384776376e-08, -4.624813382687691e-05, -2.719271176941985e-01, -1.606548131333929e+00, -1.629360907484030e+00
1481, 9.719923138618471e-02, -3.485312307343407e-02, -9.858670347039546e-04, 8.554765204237964e-06, 3.699821993406534e-05, 3.621515072628551e-08, -4.445066529579290e-05, -2.631951666298687e-01, -1.509349341022048e+00, -1.532061339644580e+00
1507, 8.964005112648010e-02, -3.342775153536545e-02, -7.580332427020737e-04, 9.589174482250946e-06, 4.063197254196768e-05, 3.666090708256556e-08, -4.404631232683961e-05, -2.644816299704533e-01, -1.432243645244011e+00, -1.456410935586050e+00
1533, 8.247101306915280e-02, -3.200963998665927e-02, -8.161819264203510e-04, 8.824578951231346e-06, 3.574286529329414e-05, 3.322369804347983e-08, -4.282472584396131e-05, -2.592142917534619e-01, -1.354021923014167e+00, -1.378544393353982e+00
1559, 7.564741373062130e-02, -3.060647541309755e-02, -7.185115149039214e-04, 9.071694098920568e-06, 3.569742570401319e-05, 2.862356841303715e-08, -4.118697774601854e-05, -2.577121409098204e-01, -1.280032309138349e+00, -1.305670769867729e+00
1585, 6.917616724967959e-02, -2.921567992556588e-02, -4.206005568882978e-04, 9.069757395011072e-06, 3.526506731611248e-05, 2.928098184499481e-08, -3.778414777445164e-05, -2.493929333269300e-01, -1.195454358287872e+00, -1.221143988686919e+00
1611, 6.298619508743290e-02, -2.784872093822412e-02, -3.753903861438718e-04, 9.080011230230409e-06, 3.413519296651108e-05, 3.083147132131705e-08, -3.732046983856125e-05, -2.406848121658348e-01, -1.119637452519450e+00, -1.145157270066195e+00
1637, 5.711802840232850e-02, -2.649672556608348e-02, -3.708495048262567e-04, 8.999572340909287e-06, 3.226279627013108e-05, 2.589180828265855e-08, -3.726871456317490e-05, -2.387763511172554e-01, -1.051199173848234e+00, -1.077927289501435e+00
1663, 5.161416530609130e-02, -2.515080394647513e-02, -1.887645033961539e-04, 9.179518871095646e-06, 3.177151293183862e-05, 2.533889738987909e-08, -3.581255601607566e-05, -2.347716770406884e-01, -9.786433019640659e-01, -1.006359660401041e+00
1689, 4.642483592033390e-02, -2.381845497756192e-02, -1.461576294668060e-05, 9.691449526055567e-06, 3.217926900919101e-05, 2.720826795792854e-08, -3.531332052386628e-05, -2.283438856293887e-01, -9.033748529378690e-01, -9.317322247623639e-01
1715, 4.156750440597530e-02, -2.249509039279251e-02, 1.991155257661751e-04, 9.962570840934605e-06, 3.179931430268545e-05, 2.409114191468981e-08, -3.407282413573099e-05, -2.234096048642593e-01, -8.353044918498908e-01, -8.646195998905971e-01
1741, 3.698146343231200e-02, -2.118883571122075e-02, 4.469364889841173e-04, 1.010062517893630e-05, 3.127040378631016e-05, 2.439810598825697e-08, -3.195393600596392e-05, -2.148369097721901e-01, -7.672566600550021e-01, -7.967232648423717e-01
1767, 3.265759348869320e-02, -1.989926159362643e-02, 5.587869622437295e-04, 1.027433493564609e-05, 3.032073066966698e-05, 2.470563815150650e-08, -3.253376698802816e-05, -2.037361826561061e-01, -6.913671915303004e-01, -7.207168233843974e-01
1793, 2.861636877059940e-02, -1.862228562237396e-02, 6.381450666965455e-04, 1.067872537378347e-05, 2.956770046299878e-05, 2.318232389594235e-08, -3.468351834978301e-05, -1.974777349750032e-01, -6.253058443893508e-01, -6.557024253039488e-01
1819, 2.490270137786870e-02, -1.734975825607271e-02, 8.408708914498771e-04, 1.090145777505427e-05, 2.857416551433082e-05, 1.968323076047356e-08, -3.440697087155858e-05, -1.944007098739531e-01, -5.729302613571192e-01, -6.049710966454428e-01
1845, 2.143678069114690e-02, -1.609158070405130e-02, 1.014603959329072e-03, 1.138203052615761e-05, 2.840178633230016e-05, 2.268079793466463e-08, -3.513003255083045e-05, -1.850193467220125e-01, -5.171790819311325e-01, -5.492252967830252e-01
1871, 1.820489764213560e-02, -1.484841448582057e-02, 1.128053019079079e-03, 1.164331021945697e-05, 2.714106297805662e-05, 1.969197713662159e-08, -3.826847926974229e-05, -1.772020831123142e-01, -4.608295654302527e-01, -4.936775885534120e-01
1897, 1.524919271469120e-02, -1.361321638853420e-02, 1.339678722624376e-03, 1.226851638937044e-05, 2.652596270970951e-05, 1.932654861057494e-08, -3.869111750223404e-05, -1.734737167648969e-01, -4.142723226953115e-01, -4.490748233641551e-01
1923, 1.256430149078370e-02, -1.238514949810354e-02, 1.592851383354549e-03, 1.311554575806444e-05, 2.584666695263902e-05, 1.861984489565576e-08, -3.897606451386856e-05, -1.671442567075372e-01, -3.610575227178173e-01, -3.978146263086799e-01
1949, 1.017087697982790e-02, -1.115957107976636e-02, 1.842350553371444e-03, 1.434740362605667e-05, 2.527433141564854e-05, 1.905053611249746e-08, -3.825818959387235e-05, -1.565077548246694e-01, -3.023909759607248e-01, -3.404177815399803e-01
1975, 8.062899112701419e-03, -9.934670960277159e-03, 2.078240869804829e-03, 1.542607559273853e-05, 2.437597178157010e-05, 1.761949508593370e-08, -3.390373192283174e-05, -1.377972349362024e-01, -2.386940412216713e-01, -2.755269548306323e-01
2001, 6.177186965942380e-03, -8.718423308567187e-03, 2.254695426747854e-03, 1.633318215588759e-05, 2.358667932406193e-05, 1.796921293210128e-08, -2.678106902358804e-05, -1.122004739158340e-01, -1.778883269121085e-01, -2.102287517916435e-01
2027, 4.468053579330440e-03, -7.519026036783402e-03, 2.429329042205949e-03, 1.738873633497053e-05, 2.229482870163682e-05, 1.720536087218720e-08, -1.690167566615827e-05, -7.830637640599951e-02, -1.103982911411577e-01, -1.352801270548057e-01
2053, 3.018766641616820e-03, -6.321758328923236e-03, 2.729247421730547e-03, 1.965379541092145e-05, 2.034989693288527e-05, 1.576602909292328e-08, -4.628276185095025e-06, -2.757693737048394e-02, -3.364589973234874e-02, -4.339423455606928e-02
2079, 1.912891864776610e-03, -5.103054690804067e-03, 3.025236882135096e-03, 2.283487086839344e-05, 1.727803812798840e-05, 1.477443549353719e-08, 1.518217285305321e-06, 3.948093330614443e-02, 3.105978289456226e-02, 5.023088157429110e-02
2105, 1.121968030929570e-03, -3.854654417339820e-03, 3.151173168749079e-03, 2.546746420504538e-05, 1.376284241844368e-05, 1.462625466141918e-08, 1.561889761745826e-05, 1.028668790717844e-01, 6.338509895378780e-02, 1.206687044943988e-01
2131, 5.391836166381840e-04, -2.594311963890950e-03, 3.069990398486908e-03, 2.749472201536924e-05, 1.009588129274808e-05, 1.494062779186973e-08, 3.500467371545103e-05, 1.364512434599183e-01, 6.542990311793827e-02, 1.506953551257692e-01
2157, 1.753866672515870e-04, -1.306561636517703e-03, 3.001146157397207e-03, 2.924932789695565e-05, 6.040675627146720e-06, 1.446072165061343e-08, 4.693270289431348e-05, 1.258657311164364e-01, 4.583484162431613e-02, 1.325590738282504e-01
2183, 0.000000000000000e+00, 0.000000000000000e+00, 2.797483958772794e-03, 2.765342856525050e-05, 8.007121037507983e-07, 1.553639246685841e-08, 5.121604485083513e-05, 7.725467012686746e-03, 4.278690032168157e-02, 8.970095068111432e-03
2209, 1.051127910614010e-04, 1.101874231857653e-03, 2.795904757898125e-03, 2.496938487347597e-05, -3.869426326248871e-06, 1.168998041039761e-08, 3.854808055295119e-05, -8.189120558496416e-02, 3.078965026071207e-02, -8.570043494130858e-02
2235, 3.451704978942870e-04, 2.178612826261368e-03, 2.885533000835054e-03, 2.383827077136413e-05, -6.854318679769734e-06, 1.384376184387678e-08, 3.678106272072103e-05, -1.891742559149724e-01, 9.143249919094339e-02, -2.073075977361002e-01
2261, 7.326900959014890e-04, 3.230778505524038e-03, 3.066295278405764e-03, 2.213274589366999e-05, -9.688584179697325e-06, 1.474557764380491e-08, 5.204446979093213e-05, -3.310664320016118e-01, 1.980037154512203e-01, -3.830638941740637e-01
2287, 1.276999711990360e-03, 4.261228832826231e-03, 3.122137191746231e-03, 2.062537473956880e-05, -1.222166084931907e-05, 1.501658254733972e-08, 6.610747846970440e-05, -4.090111363339984e-01, 2.995961237311157e-01, -5.050955255183447e-01
2313, 1.973092555999760e-03, 5.274416604531847e-03, 3.020357803648890e-03, 1.878667972149469e-05, -1.448693187789119e-05, 1.366455343212349e-08, 8.168800004998083e-05, -4.554184936401691e-01, 3.949259750122596e-01, -6.021591214303315e-01
2339, 2.858132123947140e-03, 6.264681985226736e-03, 2.999865816870391e-03, 1.699003892535003e-05, -1.662108204362881e-05, 1.026078931562559e-08, 7.618348714782453e-05, -4.039432025083700e-01, 3.992741162278280e-01, -5.679541930775747e-01
2365, 3.939032554626460e-03, 7.233880524906190e-03, 3.200870921370739e-03, 1.517626442322413e-05, -1.775171326756638e-05, 9.113329771196671e-09, 4.938544254182425e-05, -2.903811516017207e-01, 3.228280469656452e-01, -4.338407993858816e-01
2391, 5.185037851333620e-03, 8.190015707624112e-03, 3.362465943874909e-03, 1.373709868876450e-05, -1.780723123688025e-05, 1.250782263314118e-08, 2.290717988874215e-05, -2.081758785355228e-01, 2.690073425361485e-01, -3.400445487094138e-01
2417, 6.539613008499150e-03, 9.144696089809050e-03, 3.801758740008275e-03, 1.325341619177755e-05, -1.848301981535120e-05, 1.109828824545943e-08, 1.494300847265158e-05, -1.596438681305002e-01, 2.215652725743400e-01, -2.730003503679052e-01
2443, 7.984459400177000e-03, 1.010093186422097e-02, 4.086746877285040e-03, 1.255201928371157e-05, -1.910314365652790e-05, 1.323265697342056e-08, 1.771362758820093e-05, -2.172739697125471e-01, 3.485314090900334e-01, -4.107081247960512e-01
2469, 9.577721357345579e-03, 1.104871344220211e-02, 4.177171017699754e-03, 1.099109833938572e-05, -1.864421519659642e-05, 1.609654683445260e-08, 2.268087353086776e-05, -3.108061836272782e-01, 5.783291811278969e-01, -6.564503286032880e-01
2495, 1.134461164474490e-02, 1.198502443768520e-02, 4.220187430217056e-03, 1.018776233011370e-05, -1.901352119121386e-05, 1.607987696167464e-08, 2.308290774272204e-05, -3.163588879092892e-01, 6.584216811828105e-01, -7.303698981341308e-01
2521, 1.328635215759280e-02, 1.291082711491702e-02, 4.193434400026225e-03, 9.262647218885352e-06, -1.874659349254524e-05, 1.555965041802012e-08, 2.222025561384222e-05, -2.793439190569582e-01, 6.436240233031217e-01, -7.015583693607769e-01
2547, 1.542121171951290e-02, 1.382408877167154e-02, 4.375578256121935e-03, 8.518465958238853e-06, -1.876385090190725e-05, 1.611573537797150e-08, 2.270281238726061e-05, -2.440893756997416e-01, 6.182382743003014e-01, -6.646414838944288e-01
2573, 1.774638891220090e-02, 1.472672799004828e-02, 4.559512426375917e-03, 7.869278702273940e-06, -1.862160662517186e-05, 1.815629376286769e-08, 2.239134810664694e-05, -2.325781014123018e-01, 6.420603126247982e-01, -6.828523207556680e-01
2599, 2.023851871490480e-02, 1.562384603251114e-02, 4.702238652165794e-03, 7.329630642815298e-06, -1.850976187925168e-05, 2.032865576849803e-08, 2.225484426888919e-05, -2.300653823594937e-01, 6.855301024676527e-01, -7.230731222912847e-01
2625, 2.291005849838260e-02, 1.651423189086691e-02, 4.792634004766067e-03, 6.869606533324149e-06, -1.847478402388816e-05, 2.188638777411873e-08, 2.229795014021793e-05, -2.243692558657447e-01, 7.171018882307238e-01, -7.513628089644434e-01
2651, 2.576607465744020e-02, 1.739811633995239e-02, 4.821863895051215e-03, 6.471033739069602e-06, -1.836700526352892e-05, 2.346399722958537e-08, 2.190119465053831e-05, -2.201922240110347e-01, 7.505288459616872e-01, -7.821491294525413e-01
2677, 2.879580855369570e-02, 1.827843998902297e-02, 4.810276603933334e-03, 6.128779237252086e-06, -1.821125279187038e-05, 2.503105794428074e-08, 2.129526159799912e-05, -2.194590720712348e-01, 7.921370218599559e-01, -8.219647290964728e-01
2703, 3.199326992034910e-02, 1.915734781478427e-02, 4.768752605193143e-03, 5.818464465020380e-06, -1.806984375535294e-05, 2.577542153414801e-08, 2.029531186473919e-05, -2.155715723688193e-01, 8.194048214547426e-01, -8.472818495243267e-01
2729, 3.537228703498840e-02, 2.003328654707318e-02, 4.692502953738886e-03, 5.956959752260009e-06, -1.882173880368035e-05, 2.695188079409037e-08, 1.775042988056513e-05, -1.997593810651756e-01, 7.965953261402806e-01, -8.212575753938283e-01
2755, 3.891497850418090e-02, 2.091082441878082e-02, 4.834658511791447e-03, 5.663888812992434e-06, -1.816578194583960e-05, 2.783429407027864e-08, 1.879852733554448e-05, -1.876997497847047e-01, 7.748340753203541e-01, -7.972430842713801e-01
2781, 4.259017109870910e-02, 2.179696071136195e-02, 5.093795493976193e-03, 5.228026469413331e-06, -1.827883548795786e-05, 3.188949568000935e-08, 2.330480267820933e-05, -2.004128310555745e-01, 8.559421342823522e-01, -8.790915378027463e-01
2807, 4.645630717277530e-02, 2.268159821963682e-02, 4.568220960900302e-03, 5.452778266332401e-06, -1.921119521506152e-05, 3.299372985794307e-08, 2.088415856990032e-05, -2.090069305688086e-01, 9.420170427407968e-01, -9.649220902593681e-01
2833, 5.049252510070800e-02, 2.357018415838333e-02, 3.954289788106300e-03, 4.211094094077750e-06, -1.372742680374673e-05, 2.756162464264530e-08, 1.909386585496861e-05, -2.007973056881502e-01, 9.365735203709697e-01, -9.578551542649892e-01
2859, 5.469727516174320e-02, 2.446407203480192e-02, 4.292324151646121e-03, 5.023457537041820e-06, -1.825445479401996e-05, 3.487315095416221e-08, 1.937587076094557e-05, -1.975975427605814e-01, 9.590855927557158e-01, -9.792272849417744e-01
2885, 5.909299850463870e-02, 2.536017378113583e-02, 4.211709463366252e-03, 5.248018470330123e-06, -1.872888433080590e-05, 3.497974475318725e-08, 1.724468642389857e-05, -1.883509502873207e-01, 9.521516177661304e-01, -9.705982572698163e-01
