"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1832,      -5.884407059,      -3.126789826,      -3.196459615,     -0.3914729257,      -8.343750153,       14525.13454,     0.01269812176,       0.824022175,                 0,                 0,                 0,      0.0927320315,    -0.02717267242,      0.8236719208,                 0,       64.89323309,    0.006850910224
          0,           0,        1833,      -5.889216857,      -3.130001939,      -3.224919933,     -0.3994506551,      -8.344324946,       14525.13454,      0.0126981194,      0.8240221357,                 0,                 0,                 0,     0.09273197822,    -0.02717267287,      0.8236718814,                 0,       64.89324204,    0.006850910224
          0,           0,        1834,      -5.893467158,      -3.132122906,      -3.249292848,      -0.401171295,       -8.34515781,       14525.13454,     0.01269811495,      0.8240220755,                 0,                 0,                 0,     0.09273191994,     -0.0271726744,       0.823671821,                 0,       64.89326005,    0.006850910224
          0,           0,        1835,      -5.898341182,      -3.133589393,      -3.267439035,     -0.3991455423,      -8.346239717,       14525.13454,     0.01269810849,      0.8240219954,                 0,                 0,                 0,     0.09273185737,    -0.02717267698,      0.8236717407,                 0,       64.89328675,    0.006850910224
          0,           0,        1836,       -5.90475124,      -3.134929133,      -3.278842087,     -0.3964442224,      -8.347548241,       14525.13454,     0.01269810012,      0.8240218964,                 0,                 0,                 0,     0.09273179125,    -0.02717268055,      0.8236716415,                 0,       64.89332171,    0.006850910224
          0,           0,        1837,      -5.913203477,      -3.136630727,      -3.284997608,     -0.3956743369,      -8.349051813,       14525.13454,     0.01269808996,      0.8240217797,                 0,                 0,                 0,     0.09273172229,    -0.02717268505,      0.8236715244,                 0,       64.89336443,    0.006850910224
          0,           0,        1838,      -5.923759561,      -3.139041029,      -3.288733762,     -0.3985144625,       -8.35071282,       14525.13454,     0.01269807813,      0.8240216462,                 0,                 0,                 0,      0.0927316512,    -0.02717269041,      0.8236713905,                 0,       64.89341438,    0.006850910224
          0,           0,        1839,      -5.936054308,      -3.142305355,      -3.293051799,     -0.4056445165,      -8.352489198,       14525.13454,     0.01269806476,      0.8240214971,                 0,                 0,                 0,     0.09273157865,    -0.02717269656,      0.8236712409,                 0,       64.89347099,    0.006850910224
          0,           0,        1840,      -5.949349543,      -3.146353451,      -3.300267423,     -0.4168131277,      -8.354340219,       14525.13454,     0.01269804998,      0.8240213335,                 0,                 0,                 0,      0.0927315053,    -0.02717270341,      0.8236710768,                 0,       64.89353365,    0.006850910224
          0,           0,        1841,       -5.96264128,      -3.150930122,      -3.311677731,     -0.4309311499,      -8.356228747,       14525.13454,     0.01269803392,      0.8240211565,                 0,                 0,                 0,     0.09273143173,    -0.02717271089,      0.8236708993,                 0,       64.89360177,    0.006850910224
          0,           0,        1842,      -5.974850767,      -3.155666372,      -3.327560226,     -0.4462292214,      -8.358122172,       14525.13454,     0.01269801673,      0.8240209671,                 0,                 0,                 0,     0.09273135849,     -0.0271727189,      0.8236707092,                 0,       64.89367472,    0.006850910224
          0,           0,        1843,      -5.985093845,       -3.16017896,      -3.347289009,     -0.4605917094,       -8.35999352,       14525.13454,     0.01269799853,       0.824020766,                 0,                 0,                 0,     0.09273128607,    -0.02717272735,      0.8236705075,                 0,        64.8937519,    0.006850910224
          0,           0,        1844,      -5.992947779,      -3.164174562,      -3.369493482,     -0.4721244076,      -8.361823289,       14525.13454,     0.01269797945,      0.8240205541,                 0,                 0,                 0,     0.09273121486,    -0.02717273616,      0.8236702949,                 0,       64.89383271,    0.006850910224
          0,           0,        1845,      -5.998586156,      -3.167527045,      -3.392304567,     -0.4798011702,      -8.363598463,       14525.13454,     0.01269795962,      0.8240203319,                 0,                 0,                 0,     0.09273114519,    -0.02717274522,       0.823670072,                 0,       64.89391656,    0.006850910224
          0,           0,        1846,      -6.002701869,      -3.170302106,      -3.413763498,     -0.4838290073,      -8.365311179,       14525.13454,     0.01269793915,      0.8240200998,                 0,                 0,                 0,     0.09273107728,    -0.02717275444,      0.8236698392,                 0,       64.89400288,    0.006850910224
          0,           0,        1847,       -6.00626135,      -3.172723419,      -3.432370161,     -0.4854747182,      -8.366957918,       14525.13454,     0.01269791817,      0.8240198582,                 0,                 0,                 0,     0.09273101128,    -0.02717276371,      0.8236695968,                 0,       64.89409109,    0.006850910224
          0,           0,        1848,      -6.010218347,      -3.175097703,      -3.447561907,     -0.4864870737,       -8.36853759,       14525.13454,     0.01269789677,      0.8240196071,                 0,                 0,                 0,     0.09273094722,    -0.02717277294,       0.823669345,                 0,       64.89418066,    0.006850910224
          0,           0,        1849,      -6.015299371,        -3.1777287,       -3.45983787,     -0.4884903096,      -8.370051279,       14525.13454,     0.01269787507,      0.8240193466,                 0,                 0,                 0,     0.09273088509,    -0.02717278202,      0.8236690838,                 0,       64.89427107,    0.006850910224
          0,           0,        1850,      -6.021900969,      -3.180847222,      -3.470442164,     -0.4926066393,      -8.371499291,       14525.13454,     0.01269785315,      0.8240190766,                 0,                 0,                 0,     0.09273082475,    -0.02717279084,       0.823668813,                 0,       64.89436181,    0.006850910224
          0,           0,        1851,      -6.030082994,      -3.184572098,      -3.480818548,     -0.4993308354,      -8.372882762,       14525.13454,     0.01269783111,      0.8240187968,                 0,                 0,                 0,     0.09273076605,    -0.02717279932,      0.8236685324,                 0,        64.8944524,    0.006850910224
          0,           0,        1852,      -6.039624913,      -3.188904203,      -3.492133122,     -0.5085668789,      -8.374198636,       14525.13454,     0.01269780904,       0.824018507,                 0,                 0,                 0,     0.09273070875,    -0.02717280735,      0.8236682419,                 0,       64.89454239,    0.006850910224
          0,           0,        1853,      -6.050118133,      -3.193747393,      -3.505014745,      -0.519747131,       -8.37545995,       14525.13454,     0.01269778701,      0.8240182069,                 0,                 0,                 0,     0.09273065257,    -0.02717281485,      0.8236679411,                 0,       64.89463135,    0.006850910224
          0,           0,        1854,      -6.061075471,      -3.198946305,      -3.519502785,     -0.5319994074,      -8.376653766,       14525.13454,      0.0126977651,      0.8240178964,                 0,                 0,                 0,     0.09273059724,    -0.02717282171,      0.8236676299,                 0,       64.89471888,    0.006850910224
          0,           0,        1855,      -6.072040883,      -3.204329797,       -3.53513696,     -0.5443510963,      -8.377775644,       14525.13454,     0.01269774337,       0.824017575,                 0,                 0,                 0,     0.09273054242,    -0.02717282787,      0.8236673079,                 0,       64.89480461,    0.006850910224
          0,           0,        1856,      -6.082679981,      -3.209749449,      -3.551138063,     -0.5559494043,      -8.378819735,       14525.13454,      0.0126977219,      0.8240172428,                 0,                 0,                 0,     0.09273048783,    -0.02717283325,       0.823666975,                 0,       64.89488819,    0.006850910224
          0,           0,        1857,      -6.092832419,      -3.215104861,      -3.566643748,     -0.5662491604,      -8.379782363,       14525.13454,     0.01269770074,      0.8240168995,                 0,                 0,                 0,     0.09273043316,    -0.02717283778,      0.8236666311,                 0,       64.89496929,    0.006850910224
          0,           0,        1858,      -6.102515961,       -3.22035187,      -3.580951985,     -0.5751070109,      -8.380662658,       14525.13454,     0.01269767996,      0.8240165453,                 0,                 0,                 0,     0.09273037814,     -0.0271728414,      0.8236662763,                 0,       64.89504761,    0.006850910224
          0,           0,        1859,      -6.111887392,      -3.225494829,      -3.593702693,     -0.5827496937,      -8.381461133,       14525.13454,     0.01269765961,      0.8240161802,                 0,                 0,                 0,     0.09273032254,    -0.02717284407,      0.8236659107,                 0,       64.89512285,    0.006850910224
          0,           0,        1860,      -6.121178837,      -3.230568504,       -3.60493418,     -0.5896402899,       -8.38218004,       14525.13454,     0.01269763976,      0.8240158047,                 0,                 0,                 0,     0.09273026617,    -0.02717284573,      0.8236655346,                 0,       64.89519471,    0.006850910224
          0,           0,        1861,       -6.13063232,      -3.235617114,      -3.615002025,     -0.5963080191,       -8.38282639,       14525.13454,     0.01269762048,      0.8240154193,                 0,                 0,                 0,      0.0927302089,    -0.02717284635,      0.8236651487,                 0,       64.89526292,    0.006850910224
          0,           0,        1862,      -6.140450156,      -3.240677282,       -3.62441178,     -0.6032058421,       -8.38341134,       14525.13454,     0.01269760182,      0.8240150247,                 0,                 0,                 0,     0.09273015065,     -0.0271728459,      0.8236647537,                 0,       64.89532718,    0.006850910224
          0,           0,        1863,      -6.150768817,         -3.245769,      -3.633645165,     -0.6106294209,      -8.383951775,       14525.13454,     0.01269758387,      0.8240146219,                 0,                 0,                 0,     0.09273009141,    -0.02717284435,      0.8236643505,                 0,        64.8953872,    0.006850910224
          0,           0,        1864,      -6.161655174,      -3.250895455,      -3.643040015,     -0.6186985964,      -8.384469995,       14525.13454,      0.0126975667,       0.824014212,                 0,                 0,                 0,     0.09273003126,    -0.02717284167,      0.8236639403,                 0,       64.89544268,    0.006850910224
          0,           0,        1865,      -6.173118769,      -3.256049879,      -3.652744647,     -0.6273849444,      -8.384993822,       14525.13454,     0.01269755039,      0.8240137966,                 0,                 0,                 0,     0.09272997035,    -0.02717283787,      0.8236635246,                 0,       64.89549332,    0.006850910224
          0,           0,        1866,      -6.185132211,      -3.261225985,      -3.662736645,     -0.6365647151,      -8.385555931,       14525.13454,     0.01269753503,      0.8240133773,                 0,                 0,                 0,     0.09272990889,    -0.02717283294,       0.823663105,                 0,       64.89553881,    0.006850910224
          0,           0,        1867,      -6.197652459,       -3.26642825,      -3.672882511,     -0.6460785193,      -8.386192293,       14525.13454,      0.0126975207,      0.8240129561,                 0,                 0,                 0,      0.0927298472,    -0.02717282687,      0.8236626836,                 0,       64.89557886,    0.006850910224
          0,           0,        1868,      -6.210637703,       -3.27167907,      -3.683012418,     -0.6557832339,      -8.386941188,       14525.13454,     0.01269750751,      0.8240125349,                 0,                 0,                 0,     0.09272978565,    -0.02717281968,      0.8236622623,                 0,       64.89561314,    0.006850910224
          0,           0,        1869,      -6.224057001,      -3.277021172,      -3.692987384,     -0.6655862597,      -8.387840782,       14525.13454,     0.01269749553,      0.8240121162,                 0,                 0,                 0,      0.0927297247,     -0.0271728114,      0.8236618435,                 0,       64.89564139,    0.006850910224
          0,           0,        1870,      -6.237892246,      -3.282515291,      -3.702742447,     -0.6754580911,      -8.388927075,       14525.13454,     0.01269748486,      0.8240117025,                 0,                 0,                 0,     0.09272966487,    -0.02717280204,      0.8236614297,                 0,       64.89566332,    0.006850910224
          0,           0,        1871,      -6.252133866,      -3.288234292,       -3.71229869,       -0.68542499,      -8.390232955,       14525.13454,     0.01269747559,      0.8240112962,                 0,                 0,                 0,     0.09272960675,    -0.02717279164,      0.8236610234,                 0,       64.89567869,    0.006850910224
          0,           0,        1872,      -6.266772835,      -3.294255622,      -3.721747165,     -0.6955483167,      -8.391782082,       14525.13454,     0.01269746781,      0.8240109001,                 0,                 0,                 0,     0.09272955095,    -0.02717278026,      0.8236606274,                 0,       64.89568729,    0.006850910224
          0,           0,        1873,      -6.281791693,       -3.30065391,      -3.731215749,     -0.7058990223,      -8.393593256,       14525.13454,     0.01269746158,      0.8240105169,                 0,                 0,                 0,     0.09272949814,    -0.02717276795,      0.8236602444,                 0,       64.89568892,    0.006850910224
          0,           0,        1874,      -6.297156742,      -3.307495079,      -3.740832436,     -0.7165347821,      -8.395673093,       14525.13454,     0.01269745699,      0.8240101494,                 0,                 0,                 0,     0.09272944901,    -0.02717275476,      0.8236598771,                 0,       64.89568346,    0.006850910224
          0,           0,        1875,      -6.312812778,      -3.314832631,      -3.750696109,     -0.7274845954,      -8.398014366,       14525.13454,     0.01269745408,      0.8240098002,                 0,                 0,                 0,     0.09272940428,    -0.02717274077,      0.8236595281,                 0,        64.8956708,    0.006850910224
          0,           0,        1876,      -6.328680708,      -3.322706129,      -3.760860549,     -0.7387423521,      -8.400596518,       14525.13454,     0.01269745292,      0.8240094719,                 0,                 0,                 0,     0.09272936464,    -0.02717272605,      0.8236592002,                 0,       64.89565089,    0.006850910224
          0,           0,        1877,      -6.344657819,       -3.33114144,      -3.771332203,      -0.750268414,       -8.40338466,       14525.13454,     0.01269745353,      0.8240091669,                 0,                 0,                 0,     0.09272933079,    -0.02717271069,      0.8236588956,                 0,       64.89562375,    0.006850910224
          0,           0,        1878,      -6.360620105,      -3.340152085,      -3.782078525,     -0.7619968526,       -8.40632967,       14525.13454,     0.01269745594,      0.8240088876,                 0,                 0,                 0,      0.0927293034,    -0.02717269477,      0.8236586167,                 0,       64.89558942,    0.006850910224
          0,           0,        1879,      -6.376425963,      -3.349741032,      -3.793042179,     -0.7738453568,      -8.409368631,       14525.13454,     0.01269746017,       0.824008636,                 0,                 0,                 0,      0.0927292831,    -0.02717267838,      0.8236583656,                 0,       64.89554799,    0.006850910224
          0,           0,        1880,      -6.391920789,      -3.359902376,      -3.804156079,     -0.7857252778,      -8.412428663,       14525.13454,     0.01269746621,       0.824008414,                 0,                 0,                 0,     0.09272927049,     -0.0271726616,      0.8236581441,                 0,       64.89549963,    0.006850910224
          0,           0,        1881,      -6.406942239,      -3.370622551,      -3.815355481,     -0.7975498402,      -8.415426673,       14525.13454,     0.01269747406,       0.824008223,                 0,                 0,                 0,      0.0927292661,    -0.02717264454,      0.8236579538,                 0,       64.89544452,    0.006850910224
          0,           0,        1882,      -6.421326154,       -3.38188093,      -3.826584731,     -0.8092395532,      -8.418275405,       14525.13454,     0.01269748367,      0.8240080646,                 0,                 0,                 0,      0.0927292704,    -0.02717262727,       0.823657796,                 0,       64.89538289,    0.006850910224
          0,           0,        1883,      -6.434913216,       -3.39364982,      -3.837798219,     -0.8207247186,      -8.420886829,       14525.13454,     0.01269749502,      0.8240079395,                 0,                 0,                 0,     0.09272928378,    -0.02717260988,      0.8236576716,                 0,       64.89531501,    0.006850910224
          0,           0,        1884,      -6.447556296,       -3.40589402,      -3.848956608,     -0.8319455889,      -8.423178727,       14525.13454,     0.01269750807,      0.8240078485,                 0,                 0,                 0,     0.09272930658,    -0.02717259245,      0.8236575814,                 0,       64.89524118,    0.006850910224
          0,           0,        1885,      -6.459128219,      -3.418570114,      -3.860020338,     -0.8428511857,       -8.42507758,       14525.13454,     0.01269752275,       0.824007792,                 0,                 0,                 0,     0.09272933902,    -0.02717257506,      0.8236575257,                 0,       64.89516172,    0.006850910224
          0,           0,        1886,      -6.469529321,      -3.431625765,      -3.870942755,     -0.8533977389,      -8.426525601,       14525.13454,     0.01269753899,      0.8240077702,                 0,                 0,                 0,     0.09272938127,    -0.02717255777,      0.8236575046,                 0,       64.89507696,    0.006850910224
          0,           0,        1887,        -6.4786938,      -3.444999142,      -3.881664819,      -0.863547486,      -8.427487721,       14525.13454,     0.01269755674,      0.8240077827,                 0,                 0,                 0,      0.0927294334,    -0.02717254065,       0.823657518,                 0,       64.89498726,    0.006850910224
          0,           0,        1888,      -6.486593984,      -3.458618671,      -3.892112682,     -0.8732681918,      -8.427951032,       14525.13454,      0.0126975759,      0.8240078292,                 0,                 0,                 0,     0.09272949539,    -0.02717252376,      0.8236575653,                 0,       64.89489296,    0.006850910224
          0,           0,        1889,       -6.49324161,      -3.472403209,      -3.902198549,     -0.8825333642,      -8.427927756,       14525.13454,     0.01269759641,      0.8240079089,                 0,                 0,                 0,     0.09272956713,    -0.02717250713,      0.8236576459,                 0,       64.89479443,    0.006850910224
          0,           0,        1890,        -6.4986859,      -3.486262657,      -3.911824501,     -0.8913228631,      -8.427454511,       14525.13454,     0.01269761818,      0.8240080208,                 0,                 0,                 0,     0.09272964845,     -0.0271724908,      0.8236577588,                 0,         64.894692,    0.006850910224
          0,           0,        1891,      -6.503008628,      -3.500099105,      -3.920888484,     -0.8996235152,       -8.42659028,       14525.13454,     0.01269764112,      0.8240081638,                 0,                 0,                 0,     0.09272973907,    -0.02717247481,      0.8236579027,                 0,       64.89458602,    0.006850910224
          0,           0,        1892,      -6.506316998,      -3.513808463,      -3.929291347,     -0.9074293577,      -8.425413024,       14525.13454,     0.01269766515,      0.8240083365,                 0,                 0,                 0,     0.09272983864,    -0.02717245916,      0.8236580764,                 0,        64.8944768,    0.006850910224
          0,           0,        1893,      -6.508735361,      -3.527282601,      -3.936943827,     -0.9147413255,      -8.424014778,       14525.13454,     0.01269769019,      0.8240085375,                 0,                 0,                 0,     0.09272994673,    -0.02717244386,      0.8236582783,                 0,       64.89436465,    0.006850910224
          0,           0,        1894,      -6.510396963,      -3.540411984,      -3.943772571,     -0.9215664258,      -8.422496308,       14525.13454,     0.01269771616,      0.8240087649,                 0,                 0,                 0,     0.09273006285,    -0.02717242893,      0.8236585068,                 0,       64.89424986,    0.006850910224
          0,           0,        1895,      -6.511436484,      -3.553088734,      -3.949724578,       -0.92791646,      -8.420961642,       14525.13454,     0.01269774297,      0.8240090171,                 0,                 0,                 0,     0.09273018641,    -0.02717241434,        0.82365876,                 0,       64.89413268,    0.006850910224
          0,           0,        1896,      -6.511984132,      -3.565210055,      -3.954769873,     -0.9338067284,       -8.41951289,       14525.13454,     0.01269777056,      0.8240092922,                 0,                 0,                 0,     0.09273031679,     -0.0271724001,      0.8236590361,                 0,       64.89401336,    0.006850910224
          0,           0,        1897,      -6.512161354,      -3.576681886,      -3.958902401,     -0.9392548168,      -8.418245648,       14525.13454,     0.01269779884,      0.8240095882,                 0,                 0,                 0,     0.09273045331,    -0.02717238616,      0.8236593331,                 0,       64.89389213,    0.006850910224
          0,           0,        1898,      -6.512078235,       -3.58742257,      -3.962139545,     -0.9442798573,      -8.417245123,       14525.13454,     0.01269782775,      0.8240099032,                 0,                 0,                 0,      0.0927305952,    -0.02717237252,      0.8236596491,                 0,       64.89376919,    0.006850910224
          0,           0,        1899,      -6.511832284,      -3.597366305,      -3.964520554,     -0.9489022122,      -8.416583344,       14525.13454,     0.01269785721,      0.8240102349,                 0,                 0,                 0,     0.09273074169,    -0.02717235914,      0.8236599819,                 0,       64.89364474,    0.006850910224
          0,           0,        1900,      -6.511508325,      -3.606466085,      -3.966104326,     -0.9531437008,      -8.416316443,       14525.13454,     0.01269788716,      0.8240105814,                 0,                 0,                 0,     0.09273089194,    -0.02717234598,      0.8236603294,                 0,       64.89351896,    0.006850910224
          0,           0,        1901,      -6.511179161,      -3.614695853,      -3.966966749,     -0.9570282382,      -8.416483586,       14525.13454,     0.01269715664,      0.8240109523,                 0,                 0,                 0,     0.09273104508,    -0.02717233302,      0.8236606897,                 0,        64.8972818,    0.006850918371
          0,           0,        1902,      -4.469816321,      -2.009377293,      -1.829279943,       1.046220381,      -8.328746739,       14525.13454,     0.01269718735,       0.824011322,                 0,                 0,                 0,     0.09273120022,    -0.02717232022,      0.8236610604,                 0,       64.89715392,    0.006850918371
          0,           0,        1903,      -4.853305751,      -2.504342832,      -2.142582633,      0.6443596919,       -8.36947748,       14525.13454,     0.01269721835,      0.8240117001,                 0,                 0,                 0,     0.09273135644,    -0.02717230755,      0.8236614396,                 0,       64.89702527,    0.006850918371
          0,           0,        1904,      -5.094314696,      -2.672614858,      -2.351220861,       0.414915673,      -8.383829078,       14525.13454,     0.01269724956,      0.8240120845,                 0,                 0,                 0,     0.09273151281,    -0.02717229497,       0.823661825,                 0,       64.89689605,    0.006850918371
          0,           0,        1905,      -5.171550023,      -2.724654297,      -2.432836256,      0.3409746774,      -8.392917716,       14525.13454,     0.01269728089,      0.8240124731,                 0,                 0,                 0,      0.0927316684,    -0.02717228246,      0.8236622146,                 0,       64.89676648,    0.006850918371
          0,           0,        1906,      -5.224864771,      -2.753983453,      -2.490637802,      0.2837044487,      -8.400362425,       14525.13454,     0.01269731228,      0.8240128638,                 0,                 0,                 0,     0.09273182228,    -0.02717227001,      0.8236626064,                 0,       64.89663682,    0.006850918371
          0,           0,        1907,       -5.29441475,      -2.765149265,      -2.558167943,      0.2201317477,      -8.406989211,       14525.13454,     0.01269734364,      0.8240132545,                 0,                 0,                 0,     0.09273197353,    -0.02717225758,      0.8236629982,                 0,       64.89650731,    0.006850918371
          0,           0,        1908,      -5.380663623,       -2.78754927,      -2.628440252,      0.1484395293,      -8.413013331,       14525.13454,     0.01269737488,      0.8240136432,                 0,                 0,                 0,     0.09273212125,    -0.02717224518,       0.823663388,                 0,       64.89637825,    0.006850918371
          0,           0,        1909,      -5.471444359,      -2.822972504,      -2.689538152,     0.07325982266,      -8.418521113,       14525.13454,     0.01269740591,       0.824014028,                 0,                 0,                 0,     0.09273226457,     -0.0271722328,      0.8236637738,                 0,       64.89624997,    0.006850918371
          0,           0,        1910,      -5.550984874,      -2.862738027,      -2.736607591,    0.001227242586,      -8.423523431,       14525.13454,     0.01269743663,       0.824014407,                 0,                 0,                 0,     0.09273240265,    -0.02717222045,      0.8236641538,                 0,       64.89612282,    0.006850918371
          0,           0,        1911,      -5.610923403,       -2.90122129,      -2.773415462,    -0.06448236753,       -8.42795173,       14525.13454,     0.01269746693,      0.8240147782,                 0,                 0,                 0,      0.0927325347,    -0.02717220813,      0.8236645261,                 0,       64.89599718,    0.006850918371
          0,           0,        1912,      -5.652062342,      -2.936897565,      -2.806316501,     -0.1225076188,      -8.431748895,       14525.13454,     0.01269749671,      0.8240151399,                 0,                 0,                 0,        0.09273266,    -0.02717219588,      0.8236648888,                 0,       64.89587345,    0.006850918371
          0,           0,        1913,      -5.677227756,      -2.969635434,      -2.839266553,      -0.169005029,      -8.434955208,       14525.13454,     0.01269752586,      0.8240154904,                 0,                 0,                 0,     0.09273277786,    -0.02717218372,      0.8236652403,                 0,       64.89575209,    0.006850918371
          0,           0,        1914,      -5.689535552,      -2.999233498,      -2.873143418,     -0.1993686727,      -8.437660375,       14525.13454,     0.01269755426,      0.8240158281,                 0,                 0,                 0,     0.09273288767,    -0.02717217169,       0.823665579,                 0,       64.89563353,    0.006850918371
          0,           0,        1915,      -5.694728615,      -3.025414671,      -2.907039771,     -0.2144879376,      -8.439937297,       14525.13454,      0.0126975818,      0.8240161515,                 0,                 0,                 0,     0.09273298892,    -0.02717215983,      0.8236659033,                 0,       64.89551827,    0.006850918371
          0,           0,        1916,      -5.699834993,      -3.048146386,       -2.93964107,     -0.2216711327,      -8.441780237,       14525.13454,     0.01269760835,      0.8240164592,                 0,                 0,                 0,     0.09273308114,    -0.02717214818,      0.8236662119,                 0,       64.89540678,    0.006850918371
          0,           0,        1917,      -5.709793262,      -3.067756617,      -2.970067948,     -0.2289323555,      -8.443158322,       14525.13454,     0.01269763381,        0.82401675,                 0,                 0,                 0,     0.09273316397,    -0.02717213682,      0.8236665036,                 0,       64.89529957,    0.006850918371
          0,           0,        1918,      -5.725979816,      -3.084800086,      -2.998047634,     -0.2405884988,      -8.444061353,       14525.13454,     0.01269765806,      0.8240170227,                 0,                 0,                 0,     0.09273323713,    -0.02717212579,      0.8236667771,                 0,       64.89519711,    0.006850918371
          0,           0,        1919,       -5.74676401,      -3.099809891,      -3.023583847,     -0.2568325622,      -8.444535191,       14525.13454,     0.01269768099,      0.8240172763,                 0,                 0,                 0,     0.09273330043,    -0.02717211515,      0.8236670316,                 0,       64.89509991,    0.006850918371
          0,           0,        1920,      -5.769055827,      -3.113125183,      -3.046539916,     -0.2752094596,      -8.444656323,       14525.13454,     0.01269770249,      0.8240175101,                 0,                 0,                 0,     0.09273335377,    -0.02717210498,      0.8236672662,                 0,       64.89500842,    0.006850918371
          0,           0,        1921,       -5.79019445,      -3.124898189,      -3.066535735,     -0.2925884016,       -8.44450471,       14525.13454,     0.01269772247,      0.8240177234,                 0,                 0,                 0,     0.09273339716,    -0.02717209534,      0.8236674802,                 0,        64.8949231,    0.006850918371
          0,           0,        1922,      -5.809292963,      -3.135228497,      -3.083274352,     -0.3069815829,      -8.444139673,       14525.13454,     0.01269774084,      0.8240179156,                 0,                 0,                 0,     0.09273343068,    -0.02717208629,      0.8236676731,                 0,       64.89484436,    0.006850918371
          0,           0,        1923,      -5.827180044,      -3.144297217,      -3.097038051,     -0.3184157642,      -8.443618448,       14525.13454,     0.01269775751,      0.8240180865,                 0,                 0,                 0,     0.09273345449,     -0.0271720779,      0.8236678445,                 0,       64.89477261,    0.006850918371
          0,           0,        1924,      -5.845223691,      -3.152413829,      -3.108914711,     -0.3285038033,      -8.442969952,       14525.13454,     0.01269777242,      0.8240182356,                 0,                 0,                 0,     0.09273346886,    -0.02717207023,      0.8236679942,                 0,       64.89470818,    0.006850918371
          0,           0,        1925,      -5.864194262,      -3.159968295,      -3.120548034,     -0.3393679072,      -8.442231331,       14525.13454,     0.01269778549,      0.8240183631,                 0,                 0,                 0,     0.09273347409,    -0.02717206333,      0.8236681221,                 0,       64.89465139,    0.006850918371
          0,           0,        1926,      -5.883874556,       -3.16732816,      -3.133623893,     -0.3527735919,      -8.441446704,       14525.13454,     0.01269779669,      0.8240184688,                 0,                 0,                 0,      0.0927334706,    -0.02717205726,      0.8236682283,                 0,       64.89460248,    0.006850918371
          0,           0,        1927,       -5.90331519,      -3.174726979,      -3.149447238,     -0.3697104236,      -8.440672127,       14525.13454,     0.01269780598,       0.824018553,                 0,                 0,                 0,     0.09273345882,    -0.02717205206,      0.8236683128,                 0,       64.89456166,    0.006850918371
          0,           0,        1928,      -5.921323909,      -3.182183378,      -3.168769529,      -0.390205812,      -8.439968742,       14525.13454,     0.01269781332,      0.8240186159,                 0,                 0,                 0,     0.09273343926,    -0.02717204777,       0.823668376,                 0,       64.89452907,    0.006850918371
          0,           0,        1929,      -5.936875312,      -3.189482854,      -3.191794746,     -0.4131880639,      -8.439400371,       14525.13454,     0.01269781872,       0.824018658,                 0,                 0,                 0,     0.09273341247,    -0.02717204441,      0.8236684183,                 0,        64.8945048,    0.006850918371
          0,           0,        1930,       -5.94934745,      -3.196240584,       -3.21820842,      -0.436452132,      -8.439020253,       14525.13454,     0.01269782217,      0.8240186795,                 0,                 0,                 0,       0.092733379,      -0.027172042,      0.8236684399,                 0,       64.89448885,    0.006850918371
          0,           0,        1931,      -5.958640146,      -3.202035446,      -3.247121718,     -0.4569929469,      -8.438875465,       14525.13454,      0.0126978237,      0.8240186811,                 0,                 0,                 0,     0.09273333947,    -0.02717204055,      0.8236684416,                 0,       64.89448116,    0.006850918371
          0,           0,        1932,       -5.96521551,      -3.206570165,      -3.276943888,     -0.4719469272,      -8.439001888,       14525.13454,     0.01269782334,      0.8240186633,                 0,                 0,                 0,     0.09273329447,    -0.02717204005,      0.8236684238,                 0,       64.89448163,    0.006850918371
          0,           0,        1933,      -5.970020666,      -3.209792182,      -3.305355511,     -0.4798873222,      -8.439416632,       14525.13454,     0.01269782113,      0.8240186269,                 0,                 0,                 0,     0.09273324465,     -0.0271720405,      0.8236683873,                 0,       64.89449004,    0.006850918371
          0,           0,        1934,       -5.97426697,      -3.211924927,       -3.32967385,     -0.4815783205,      -8.440127437,       14525.13454,     0.01269781714,      0.8240185725,                 0,                 0,                 0,     0.09273319062,    -0.02717204185,      0.8236683329,                 0,       64.89450614,    0.006850918371
          0,           0,        1935,      -5.979138538,      -3.213404087,      -3.347766421,     -0.4795328152,      -8.441119176,       14525.13454,     0.01269781145,       0.824018501,                 0,                 0,                 0,     0.09273313301,    -0.02717204408,      0.8236682612,                 0,       64.89452961,    0.006850918371
          0,           0,        1936,      -5.985547458,      -3.214755865,      -3.359123944,     -0.4768192543,      -8.442366839,       14525.13454,     0.01269780414,      0.8240184133,                 0,                 0,                 0,     0.09273307245,    -0.02717204714,      0.8236681732,                 0,       64.89456008,    0.006850918371
          0,           0,        1937,      -5.993998808,      -3.216467162,      -3.365245372,     -0.4760400568,      -8.443833604,       14525.13454,      0.0126977953,      0.8240183103,                 0,                 0,                 0,     0.09273300957,    -0.02717205098,      0.8236680699,                 0,        64.8945971,    0.006850918371
